Model Parameters:  (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01), ('stochastic', True))
Encoder Parameters:  (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01))
Decoder Parameters:  (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01))
[07/16/24 12:03:17] (0.22s) | Epoch: 1 | Batch: 0 (0.209s) | LR: 0.001 | KL Weight: 0.1 | Loss: 54851.05078125
[07/16/24 12:03:56] (39.44s) | Epoch: 3 | Batch: 126 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10273.095703125
[07/16/24 12:03:56] (39.48s) | Epoch: 3 | Batch: 127 (0.024s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10366.505859375
[07/16/24 12:03:56] (39.51s) | Epoch: 3 | Batch: 128 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10242.5419921875
[07/16/24 12:03:56] (39.54s) | Epoch: 3 | Batch: 129 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10409.533203125
[07/16/24 12:03:56] (39.57s) | Epoch: 3 | Batch: 130 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11031.9453125
[07/16/24 12:03:56] (39.61s) | Epoch: 3 | Batch: 131 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10108.6748046875
[07/16/24 12:03:56] (39.64s) | Epoch: 3 | Batch: 132 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9948.85546875
[07/16/24 12:03:57] (39.67s) | Epoch: 3 | Batch: 133 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10502.3701171875
[07/16/24 12:03:57] (39.71s) | Epoch: 3 | Batch: 134 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10349.798828125
[07/16/24 12:03:57] (39.74s) | Epoch: 3 | Batch: 135 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10319.44140625
[07/16/24 12:03:57] (39.77s) | Epoch: 3 | Batch: 136 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10389.3564453125
[07/16/24 12:03:57] (39.80s) | Epoch: 3 | Batch: 137 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9959.248046875
[07/16/24 12:03:57] (39.83s) | Epoch: 3 | Batch: 138 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9874.392578125
[07/16/24 12:03:57] (39.87s) | Epoch: 3 | Batch: 139 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10551.14453125
[07/16/24 12:03:57] (39.90s) | Epoch: 3 | Batch: 140 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10111.6201171875
[07/16/24 12:03:57] (39.93s) | Epoch: 3 | Batch: 141 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9818.4765625
[07/16/24 12:03:57] (39.96s) | Epoch: 3 | Batch: 142 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10361.9091796875
[07/16/24 12:03:57] (39.99s) | Epoch: 3 | Batch: 143 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10283.1181640625
[07/16/24 12:03:57] (40.03s) | Epoch: 3 | Batch: 144 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10448.533203125
[07/16/24 12:03:57] (40.06s) | Epoch: 3 | Batch: 145 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9990.5322265625
[07/16/24 12:03:57] (40.09s) | Epoch: 3 | Batch: 146 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9903.01171875
[07/16/24 12:03:57] (40.12s) | Epoch: 3 | Batch: 147 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10253.2939453125
[07/16/24 12:03:57] (40.16s) | Epoch: 3 | Batch: 148 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10223.71875
[07/16/24 12:03:57] (40.19s) | Epoch: 3 | Batch: 149 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10534.419921875
[07/16/24 12:03:57] (40.22s) | Epoch: 3 | Batch: 150 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10338.9287109375
[07/16/24 12:03:57] (40.25s) | Epoch: 3 | Batch: 151 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10138.001953125
[07/16/24 12:03:57] (40.28s) | Epoch: 3 | Batch: 152 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10334.765625
[07/16/24 12:03:57] (40.31s) | Epoch: 3 | Batch: 153 (0.019s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10172.275390625
[07/16/24 12:03:57] (40.34s) | Epoch: 3 | Batch: 154 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9797.599609375
[07/16/24 12:03:57] (40.38s) | Epoch: 3 | Batch: 155 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10394.1005859375
[07/16/24 12:03:57] (40.41s) | Epoch: 3 | Batch: 156 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10073.4609375
[07/16/24 12:03:57] (40.44s) | Epoch: 3 | Batch: 157 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10065.4619140625
[07/16/24 12:03:57] (40.47s) | Epoch: 3 | Batch: 158 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10057.2109375
[07/16/24 12:03:57] (40.51s) | Epoch: 3 | Batch: 159 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10313.2294921875
[07/16/24 12:03:57] (40.54s) | Epoch: 3 | Batch: 160 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10110.40234375
[07/16/24 12:03:57] (40.57s) | Epoch: 3 | Batch: 161 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10235.0947265625
[07/16/24 12:03:57] (40.60s) | Epoch: 3 | Batch: 162 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10305.8251953125
[07/16/24 12:03:57] (40.64s) | Epoch: 3 | Batch: 163 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10518.876953125
[07/16/24 12:03:58] (40.67s) | Epoch: 3 | Batch: 164 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10008.408203125
[07/16/24 12:03:58] (40.70s) | Epoch: 3 | Batch: 165 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10293.7958984375
[07/16/24 12:03:58] (40.73s) | Epoch: 3 | Batch: 166 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10246.0244140625
[07/16/24 12:03:58] (40.76s) | Epoch: 3 | Batch: 167 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10156.8916015625
[07/16/24 12:03:58] (40.79s) | Epoch: 3 | Batch: 168 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10362.0029296875
[07/16/24 12:03:58] (40.83s) | Epoch: 3 | Batch: 169 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10465.0400390625
[07/16/24 12:03:58] (40.86s) | Epoch: 3 | Batch: 170 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10275.7451171875
[07/16/24 12:03:58] (40.89s) | Epoch: 3 | Batch: 171 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10240.2197265625
[07/16/24 12:03:58] (40.92s) | Epoch: 3 | Batch: 172 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9970.0146484375
[07/16/24 12:03:58] (40.95s) | Epoch: 3 | Batch: 173 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11262.298828125
[07/16/24 12:03:58] (40.99s) | Epoch: 3 | Batch: 174 (0.024s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9771.9990234375
[07/16/24 12:03:58] (41.02s) | Epoch: 3 | Batch: 175 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10567.3857421875
[07/16/24 12:03:58] (41.05s) | Epoch: 3 | Batch: 176 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10452.576171875
[07/16/24 12:03:58] (41.08s) | Epoch: 3 | Batch: 177 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10726.3583984375
[07/16/24 12:03:58] (41.11s) | Epoch: 3 | Batch: 178 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10121.3916015625
[07/16/24 12:03:58] (41.15s) | Epoch: 3 | Batch: 179 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9740.5517578125
[07/16/24 12:03:58] (41.18s) | Epoch: 3 | Batch: 180 (0.019s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10265.08203125
[07/16/24 12:03:58] (41.21s) | Epoch: 3 | Batch: 181 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10498.1494140625
[07/16/24 12:03:58] (41.24s) | Epoch: 3 | Batch: 182 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10397.873046875
[07/16/24 12:03:58] (41.27s) | Epoch: 3 | Batch: 183 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10758.25
[07/16/24 12:03:58] (41.31s) | Epoch: 3 | Batch: 184 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10242.4970703125
[07/16/24 12:03:58] (41.34s) | Epoch: 3 | Batch: 185 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10047.109375
[07/16/24 12:03:58] (41.37s) | Epoch: 3 | Batch: 186 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10442.7060546875
[07/16/24 12:03:58] (41.41s) | Epoch: 3 | Batch: 187 (0.024s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10470.53515625
[07/16/24 12:03:58] (41.44s) | Epoch: 3 | Batch: 188 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10469.638671875
[07/16/24 12:03:58] (41.47s) | Epoch: 3 | Batch: 189 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10212.427734375
[07/16/24 12:03:58] (41.50s) | Epoch: 3 | Batch: 190 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10291.490234375
[07/16/24 12:03:58] (41.53s) | Epoch: 3 | Batch: 191 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9753.59765625
[07/16/24 12:03:58] (41.56s) | Epoch: 3 | Batch: 192 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10337.8603515625
[07/16/24 12:03:58] (41.60s) | Epoch: 3 | Batch: 193 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10564.353515625
[07/16/24 12:03:58] (41.63s) | Epoch: 3 | Batch: 194 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10472.75
[07/16/24 12:03:58] (41.66s) | Epoch: 3 | Batch: 195 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10172.818359375
[07/16/24 12:03:59] (41.69s) | Epoch: 3 | Batch: 196 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10618.23828125
[07/16/24 12:03:59] (41.72s) | Epoch: 3 | Batch: 197 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9724.509765625
[07/16/24 12:03:59] (41.76s) | Epoch: 3 | Batch: 198 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10350.076171875
[07/16/24 12:03:59] (41.79s) | Epoch: 3 | Batch: 199 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10317.9462890625
[07/16/24 12:03:59] (41.82s) | Epoch: 3 | Batch: 200 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9882.7353515625
[07/16/24 12:03:59] (41.85s) | Epoch: 3 | Batch: 201 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9971.767578125
[07/16/24 12:03:59] (41.89s) | Epoch: 3 | Batch: 202 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10358.70703125
[07/16/24 12:03:59] (41.92s) | Epoch: 3 | Batch: 203 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9977.05859375
[07/16/24 12:03:59] (41.95s) | Epoch: 3 | Batch: 204 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10437.58984375
[07/16/24 12:03:59] (41.98s) | Epoch: 3 | Batch: 205 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10176.0791015625
[07/16/24 12:03:59] (42.01s) | Epoch: 3 | Batch: 206 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10143.984375
[07/16/24 12:03:59] (42.04s) | Epoch: 3 | Batch: 207 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10919.3505859375
[07/16/24 12:03:59] (42.08s) | Epoch: 3 | Batch: 208 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9360.1416015625
[07/16/24 12:03:59] (42.11s) | Epoch: 3 | Batch: 209 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10292.697265625
[07/16/24 12:03:59] (42.14s) | Epoch: 3 | Batch: 210 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10436.203125
[07/16/24 12:03:59] (42.17s) | Epoch: 3 | Batch: 211 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10005.4853515625
[07/16/24 12:03:59] (42.20s) | Epoch: 3 | Batch: 212 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10444.318359375
[07/16/24 12:03:59] (42.24s) | Epoch: 3 | Batch: 213 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9780.7607421875
[07/16/24 12:03:59] (42.27s) | Epoch: 3 | Batch: 214 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9259.1416015625
[07/16/24 12:03:59] (42.30s) | Epoch: 3 | Batch: 215 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10456.455078125
[07/16/24 12:03:59] (42.33s) | Epoch: 3 | Batch: 216 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10684.779296875
[07/16/24 12:03:59] (42.37s) | Epoch: 3 | Batch: 217 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10156.984375
[07/16/24 12:03:59] (42.40s) | Epoch: 3 | Batch: 218 (0.019s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9937.4912109375
[07/16/24 12:03:59] (42.43s) | Epoch: 3 | Batch: 219 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10709.1806640625
[07/16/24 12:03:59] (42.46s) | Epoch: 3 | Batch: 220 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10331.296875
[07/16/24 12:03:59] (42.49s) | Epoch: 3 | Batch: 221 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10361.26171875
[07/16/24 12:03:59] (42.53s) | Epoch: 3 | Batch: 222 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9699.1240234375
[07/16/24 12:03:59] (42.56s) | Epoch: 3 | Batch: 223 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10413.2861328125
[07/16/24 12:03:59] (42.59s) | Epoch: 3 | Batch: 224 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9871.3759765625
[07/16/24 12:03:59] (42.62s) | Epoch: 3 | Batch: 225 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9852.8828125
[07/16/24 12:03:59] (42.66s) | Epoch: 3 | Batch: 226 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10543.0732421875
[07/16/24 12:04:00] (42.69s) | Epoch: 3 | Batch: 227 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10168.990234375
[07/16/24 12:04:00] (42.72s) | Epoch: 3 | Batch: 228 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10553.923828125
[07/16/24 12:04:00] (42.76s) | Epoch: 3 | Batch: 229 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10443.0087890625
[07/16/24 12:04:00] (42.79s) | Epoch: 3 | Batch: 230 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9888.6171875
[07/16/24 12:04:00] (42.82s) | Epoch: 3 | Batch: 231 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10002.3037109375
[07/16/24 12:04:00] (42.85s) | Epoch: 3 | Batch: 232 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10238.7705078125
[07/16/24 12:04:00] (42.88s) | Epoch: 3 | Batch: 233 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10154.806640625
[07/16/24 12:04:00] (42.91s) | Epoch: 3 | Batch: 234 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10542.5
[07/16/24 12:04:00] (42.95s) | Epoch: 3 | Batch: 235 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9754.005859375
[07/16/24 12:04:00] (42.98s) | Epoch: 3 | Batch: 236 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10193.3955078125
[07/16/24 12:04:00] (43.01s) | Epoch: 3 | Batch: 237 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9987.9794921875
[07/16/24 12:04:00] (43.04s) | Epoch: 3 | Batch: 238 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9760.9326171875
[07/16/24 12:04:00] (43.07s) | Epoch: 3 | Batch: 239 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10245.6962890625
[07/16/24 12:04:00] (43.11s) | Epoch: 3 | Batch: 240 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10429.3896484375
[07/16/24 12:04:00] (43.14s) | Epoch: 3 | Batch: 241 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10067.28125
[07/16/24 12:04:00] (43.17s) | Epoch: 3 | Batch: 242 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9497.865234375
[07/16/24 12:04:00] (43.21s) | Epoch: 3 | Batch: 243 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10553.4580078125
[07/16/24 12:04:00] (43.24s) | Epoch: 3 | Batch: 244 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10331.751953125
[07/16/24 12:04:00] (43.27s) | Epoch: 3 | Batch: 245 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10509.1552734375
[07/16/24 12:04:00] (43.30s) | Epoch: 3 | Batch: 246 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10369.095703125
[07/16/24 12:04:00] (43.34s) | Epoch: 3 | Batch: 247 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10095.701171875
[07/16/24 12:04:00] (43.37s) | Epoch: 3 | Batch: 248 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10208.181640625
[07/16/24 12:04:00] (43.40s) | Epoch: 3 | Batch: 249 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10351.7890625
[07/16/24 12:04:00] (43.43s) | Epoch: 3 | Batch: 250 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10423.30078125
[07/16/24 12:04:00] (43.46s) | Epoch: 3 | Batch: 251 (0.019s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10559.111328125
[07/16/24 12:04:00] (43.49s) | Epoch: 3 | Batch: 252 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10447.56640625
[07/16/24 12:04:00] (43.53s) | Epoch: 3 | Batch: 253 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10259.7626953125
[07/16/24 12:04:00] (43.56s) | Epoch: 3 | Batch: 254 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10403.6357421875
[07/16/24 12:04:00] (43.59s) | Epoch: 3 | Batch: 255 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10108.5595703125
[07/16/24 12:04:00] (43.63s) | Epoch: 3 | Batch: 256 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10666.5791015625
[07/16/24 12:04:00] (43.66s) | Epoch: 3 | Batch: 257 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10395.0087890625
[07/16/24 12:04:01] (43.69s) | Epoch: 3 | Batch: 258 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11015.1337890625
[07/16/24 12:04:01] (43.72s) | Epoch: 3 | Batch: 259 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10392.14453125
[07/16/24 12:04:01] (43.75s) | Epoch: 3 | Batch: 260 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9878.1435546875
[07/16/24 12:04:01] (43.79s) | Epoch: 3 | Batch: 261 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10466.744140625
[07/16/24 12:04:01] (43.82s) | Epoch: 3 | Batch: 262 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10475.0078125
[07/16/24 12:04:01] (43.85s) | Epoch: 3 | Batch: 263 (0.024s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10407.1923828125
[07/16/24 12:04:01] (43.88s) | Epoch: 3 | Batch: 264 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9885.5986328125
[07/16/24 12:04:01] (43.91s) | Epoch: 3 | Batch: 265 (0.019s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10396.7919921875
[07/16/24 12:04:01] (43.94s) | Epoch: 3 | Batch: 266 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10411.3720703125
[07/16/24 12:04:01] (43.98s) | Epoch: 3 | Batch: 267 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9940.9697265625
[07/16/24 12:04:01] (44.01s) | Epoch: 3 | Batch: 268 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10021.353515625
[07/16/24 12:04:01] (44.04s) | Epoch: 3 | Batch: 269 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10335.8037109375
[07/16/24 12:04:01] (44.07s) | Epoch: 3 | Batch: 270 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10744.5712890625
[07/16/24 12:04:01] (44.11s) | Epoch: 3 | Batch: 271 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10160.837890625
[07/16/24 12:04:01] (44.14s) | Epoch: 3 | Batch: 272 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10203.2314453125
[07/16/24 12:04:01] (44.17s) | Epoch: 3 | Batch: 273 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10442.5517578125
[07/16/24 12:04:01] (44.20s) | Epoch: 3 | Batch: 274 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10199.96484375
[07/16/24 12:04:01] (44.24s) | Epoch: 3 | Batch: 275 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10045.96875
[07/16/24 12:04:01] (44.27s) | Epoch: 3 | Batch: 276 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10094.37109375
[07/16/24 12:04:01] (44.30s) | Epoch: 3 | Batch: 277 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10978.3232421875
[07/16/24 12:04:01] (44.33s) | Epoch: 3 | Batch: 278 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10416.13671875
[07/16/24 12:04:01] (44.36s) | Epoch: 3 | Batch: 279 (0.019s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10014.8740234375
[07/16/24 12:04:01] (44.40s) | Epoch: 3 | Batch: 280 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10070.8974609375
[07/16/24 12:04:01] (44.43s) | Epoch: 3 | Batch: 281 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10317.181640625
[07/16/24 12:04:01] (44.46s) | Epoch: 3 | Batch: 282 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10262.9423828125
[07/16/24 12:04:01] (44.49s) | Epoch: 3 | Batch: 283 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9559.7939453125
[07/16/24 12:04:01] (44.52s) | Epoch: 3 | Batch: 284 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10019.6904296875
[07/16/24 12:04:01] (44.56s) | Epoch: 3 | Batch: 285 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10187.05859375
[07/16/24 12:04:01] (44.59s) | Epoch: 3 | Batch: 286 (0.024s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10615.77734375
[07/16/24 12:04:01] (44.62s) | Epoch: 3 | Batch: 287 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10109.1044921875
[07/16/24 12:04:01] (44.65s) | Epoch: 3 | Batch: 288 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10548.4658203125
[07/16/24 12:04:02] (44.69s) | Epoch: 3 | Batch: 289 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9884.6484375
[07/16/24 12:04:02] (44.72s) | Epoch: 3 | Batch: 290 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9953.5400390625
[07/16/24 12:04:02] (44.75s) | Epoch: 3 | Batch: 291 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10588.6015625
[07/16/24 12:04:02] (44.78s) | Epoch: 3 | Batch: 292 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10181.564453125
[07/16/24 12:04:02] (44.82s) | Epoch: 3 | Batch: 293 (0.024s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10090.5087890625
[07/16/24 12:04:02] (44.85s) | Epoch: 3 | Batch: 294 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10741.1240234375
[07/16/24 12:04:02] (44.88s) | Epoch: 3 | Batch: 295 (0.019s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9998.0302734375
[07/16/24 12:04:02] (44.91s) | Epoch: 3 | Batch: 296 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10147.3193359375
[07/16/24 12:04:02] (44.94s) | Epoch: 3 | Batch: 297 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9963.123046875
[07/16/24 12:04:02] (44.98s) | Epoch: 3 | Batch: 298 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10357.681640625
[07/16/24 12:04:02] (45.01s) | Epoch: 3 | Batch: 299 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10437.4365234375
[07/16/24 12:04:02] (45.04s) | Epoch: 3 | Batch: 300 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9952.99609375
[07/16/24 12:04:02] (45.07s) | Epoch: 3 | Batch: 301 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10233.2314453125
[07/16/24 12:04:02] (45.11s) | Epoch: 3 | Batch: 302 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10735.8720703125
[07/16/24 12:04:02] (45.14s) | Epoch: 3 | Batch: 303 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9781.0908203125
