07/27/24 13:13:30 Training initiated with the following parameters:
Model Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01), ('stochastic', False))
Encoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01))
Decoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01))

07/27/24 13:13:31 (0m 01s) | [1/15] Batch 0 (1.115s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 54078.711 | Loss: 54079.41 | Abs. Loss: 54079.41
07/27/24 13:14:57 (1m 27s) | [10/15] Batch 41 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10124.882 | Loss: 10134.32 | Abs. Loss: 46504325.55
07/27/24 13:14:57 (1m 27s) | [10/15] Batch 42 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9901.896 | Loss: 9911.30 | Abs. Loss: 46514236.86
07/27/24 13:14:57 (1m 27s) | [10/15] Batch 43 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9976.518 | Loss: 9985.22 | Abs. Loss: 46524222.08
07/27/24 13:14:57 (1m 27s) | [10/15] Batch 44 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10009.947 | Loss: 10018.90 | Abs. Loss: 46534240.98
07/27/24 13:14:57 (1m 27s) | [10/15] Batch 45 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9740.528 | Loss: 9748.92 | Abs. Loss: 46543989.90
07/27/24 13:14:57 (1m 27s) | [10/15] Batch 46 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10162.785 | Loss: 10171.38 | Abs. Loss: 46554161.28
07/27/24 13:14:57 (1m 27s) | [10/15] Batch 47 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9860.296 | Loss: 9868.75 | Abs. Loss: 46564030.03
07/27/24 13:14:57 (1m 27s) | [10/15] Batch 48 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10321.899 | Loss: 10330.72 | Abs. Loss: 46574360.75
07/27/24 13:14:57 (1m 27s) | [10/15] Batch 49 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9895.835 | Loss: 9904.90 | Abs. Loss: 46584265.65
07/27/24 13:14:57 (1m 27s) | [10/15] Batch 50 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9876.161 | Loss: 9884.70 | Abs. Loss: 46594150.35
07/27/24 13:14:57 (1m 27s) | [10/15] Batch 51 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9945.459 | Loss: 9954.48 | Abs. Loss: 46604104.82
07/27/24 13:14:57 (1m 27s) | [10/15] Batch 52 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9958.082 | Loss: 9966.72 | Abs. Loss: 46614071.54
07/27/24 13:14:57 (1m 27s) | [10/15] Batch 53 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9699.262 | Loss: 9707.38 | Abs. Loss: 46623778.92
07/27/24 13:14:57 (1m 27s) | [10/15] Batch 54 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10081.479 | Loss: 10090.43 | Abs. Loss: 46633869.36
07/27/24 13:14:57 (1m 27s) | [10/15] Batch 55 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9851.050 | Loss: 9860.01 | Abs. Loss: 46643729.37
07/27/24 13:14:57 (1m 27s) | [10/15] Batch 56 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9926.783 | Loss: 9935.33 | Abs. Loss: 46653664.70
07/27/24 13:14:57 (1m 27s) | [10/15] Batch 57 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10278.285 | Loss: 10287.00 | Abs. Loss: 46663951.70
07/27/24 13:14:57 (1m 27s) | [10/15] Batch 58 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9485.404 | Loss: 9494.05 | Abs. Loss: 46673445.75
07/27/24 13:14:58 (1m 27s) | [10/15] Batch 59 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10165.150 | Loss: 10173.59 | Abs. Loss: 46683619.34
07/27/24 13:14:58 (1m 27s) | [10/15] Batch 60 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9805.840 | Loss: 9814.08 | Abs. Loss: 46693433.41
07/27/24 13:14:58 (1m 27s) | [10/15] Batch 61 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9781.746 | Loss: 9790.22 | Abs. Loss: 46703223.63
07/27/24 13:14:58 (1m 27s) | [10/15] Batch 62 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10241.180 | Loss: 10249.37 | Abs. Loss: 46713473.00
07/27/24 13:14:58 (1m 27s) | [10/15] Batch 63 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10079.133 | Loss: 10087.42 | Abs. Loss: 46723560.41
07/27/24 13:14:58 (1m 27s) | [10/15] Batch 64 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9515.414 | Loss: 9523.37 | Abs. Loss: 46733083.78
07/27/24 13:14:58 (1m 28s) | [10/15] Batch 65 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10726.525 | Loss: 10734.75 | Abs. Loss: 46743818.53
07/27/24 13:14:58 (1m 28s) | [10/15] Batch 66 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10239.678 | Loss: 10247.51 | Abs. Loss: 46754066.04
07/27/24 13:14:58 (1m 28s) | [10/15] Batch 67 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10333.693 | Loss: 10341.99 | Abs. Loss: 46764408.03
07/27/24 13:14:58 (1m 28s) | [10/15] Batch 68 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10212.744 | Loss: 10221.04 | Abs. Loss: 46774629.08
07/27/24 13:14:58 (1m 28s) | [10/15] Batch 69 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9643.721 | Loss: 9652.89 | Abs. Loss: 46784281.97
07/27/24 13:14:58 (1m 28s) | [10/15] Batch 70 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10361.804 | Loss: 10370.38 | Abs. Loss: 46794652.34
07/27/24 13:14:58 (1m 28s) | [10/15] Batch 71 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9631.543 | Loss: 9640.35 | Abs. Loss: 46804292.69
07/27/24 13:14:58 (1m 28s) | [10/15] Batch 72 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9751.242 | Loss: 9760.07 | Abs. Loss: 46814052.76
07/27/24 13:14:58 (1m 28s) | [10/15] Batch 73 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10807.482 | Loss: 10816.89 | Abs. Loss: 46824869.65
07/27/24 13:14:58 (1m 28s) | [10/15] Batch 74 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10279.230 | Loss: 10288.54 | Abs. Loss: 46835158.20
07/27/24 13:14:58 (1m 28s) | [10/15] Batch 75 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9674.480 | Loss: 9682.93 | Abs. Loss: 46844841.12
07/27/24 13:14:58 (1m 28s) | [10/15] Batch 76 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9578.188 | Loss: 9586.87 | Abs. Loss: 46854428.00
07/27/24 13:14:58 (1m 28s) | [10/15] Batch 77 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10056.079 | Loss: 10064.35 | Abs. Loss: 46864492.35
07/27/24 13:14:58 (1m 28s) | [10/15] Batch 78 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10318.028 | Loss: 10326.38 | Abs. Loss: 46874818.72
07/27/24 13:14:58 (1m 28s) | [10/15] Batch 79 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10085.447 | Loss: 10094.53 | Abs. Loss: 46884913.25
07/27/24 13:14:58 (1m 28s) | [10/15] Batch 80 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9512.770 | Loss: 9521.27 | Abs. Loss: 46894434.53
07/27/24 13:14:58 (1m 28s) | [10/15] Batch 81 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10278.597 | Loss: 10287.04 | Abs. Loss: 46904721.57
07/27/24 13:14:58 (1m 28s) | [10/15] Batch 82 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10176.819 | Loss: 10185.12 | Abs. Loss: 46914906.69
07/27/24 13:14:58 (1m 28s) | [10/15] Batch 83 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10346.110 | Loss: 10355.48 | Abs. Loss: 46925262.16
07/27/24 13:14:58 (1m 28s) | [10/15] Batch 84 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9774.647 | Loss: 9783.35 | Abs. Loss: 46935045.51
07/27/24 13:14:58 (1m 28s) | [10/15] Batch 85 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10002.176 | Loss: 10010.86 | Abs. Loss: 46945056.37
07/27/24 13:14:58 (1m 28s) | [10/15] Batch 86 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10422.426 | Loss: 10431.15 | Abs. Loss: 46955487.52
07/27/24 13:14:58 (1m 28s) | [10/15] Batch 87 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9942.447 | Loss: 9951.54 | Abs. Loss: 46965439.06
07/27/24 13:14:58 (1m 28s) | [10/15] Batch 88 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9981.500 | Loss: 9989.89 | Abs. Loss: 46975428.95
07/27/24 13:14:58 (1m 28s) | [10/15] Batch 89 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9828.110 | Loss: 9836.59 | Abs. Loss: 46985265.54
07/27/24 13:14:58 (1m 28s) | [10/15] Batch 90 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9490.883 | Loss: 9498.89 | Abs. Loss: 46994764.43
07/27/24 13:14:58 (1m 28s) | [10/15] Batch 91 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10239.404 | Loss: 10247.90 | Abs. Loss: 47005012.34
07/27/24 13:14:58 (1m 28s) | [10/15] Batch 92 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9937.318 | Loss: 9945.65 | Abs. Loss: 47014957.99
07/27/24 13:14:58 (1m 28s) | [10/15] Batch 93 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9712.245 | Loss: 9721.29 | Abs. Loss: 47024679.28
07/27/24 13:14:58 (1m 28s) | [10/15] Batch 94 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9801.444 | Loss: 9809.62 | Abs. Loss: 47034488.89
07/27/24 13:14:58 (1m 28s) | [10/15] Batch 95 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9858.109 | Loss: 9866.90 | Abs. Loss: 47044355.79
07/27/24 13:14:58 (1m 28s) | [10/15] Batch 96 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10648.748 | Loss: 10657.59 | Abs. Loss: 47055013.38
07/27/24 13:14:58 (1m 28s) | [10/15] Batch 97 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10270.907 | Loss: 10279.30 | Abs. Loss: 47065292.68
07/27/24 13:14:58 (1m 28s) | [10/15] Batch 98 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10182.510 | Loss: 10191.23 | Abs. Loss: 47075483.91
07/27/24 13:14:58 (1m 28s) | [10/15] Batch 99 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9998.576 | Loss: 10006.74 | Abs. Loss: 47085490.65
07/27/24 13:14:58 (1m 28s) | [10/15] Batch 100 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10499.474 | Loss: 10508.09 | Abs. Loss: 47095998.74
07/27/24 13:14:58 (1m 28s) | [10/15] Batch 101 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10528.566 | Loss: 10537.33 | Abs. Loss: 47106536.07
07/27/24 13:14:58 (1m 28s) | [10/15] Batch 102 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9571.424 | Loss: 9580.24 | Abs. Loss: 47116116.30
07/27/24 13:14:58 (1m 28s) | [10/15] Batch 103 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10313.807 | Loss: 10321.65 | Abs. Loss: 47126437.96
07/27/24 13:14:58 (1m 28s) | [10/15] Batch 104 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10626.991 | Loss: 10635.88 | Abs. Loss: 47137073.83
07/27/24 13:14:58 (1m 28s) | [10/15] Batch 105 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10471.355 | Loss: 10480.06 | Abs. Loss: 47147553.89
07/27/24 13:14:58 (1m 28s) | [10/15] Batch 106 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10186.493 | Loss: 10194.19 | Abs. Loss: 47157748.08
07/27/24 13:14:58 (1m 28s) | [10/15] Batch 107 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10664.919 | Loss: 10673.08 | Abs. Loss: 47168421.17
07/27/24 13:14:58 (1m 28s) | [10/15] Batch 108 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10597.635 | Loss: 10606.05 | Abs. Loss: 47179027.22
07/27/24 13:14:58 (1m 28s) | [10/15] Batch 109 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10148.076 | Loss: 10156.43 | Abs. Loss: 47189183.65
07/27/24 13:14:58 (1m 28s) | [10/15] Batch 110 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10316.055 | Loss: 10323.92 | Abs. Loss: 47199507.57
07/27/24 13:14:58 (1m 28s) | [10/15] Batch 111 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10783.504 | Loss: 10792.22 | Abs. Loss: 47210299.79
07/27/24 13:14:58 (1m 28s) | [10/15] Batch 112 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10051.299 | Loss: 10060.02 | Abs. Loss: 47220359.81
07/27/24 13:14:58 (1m 28s) | [10/15] Batch 113 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10248.238 | Loss: 10256.13 | Abs. Loss: 47230615.94
07/27/24 13:14:58 (1m 28s) | [10/15] Batch 114 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10166.055 | Loss: 10174.81 | Abs. Loss: 47240790.75
07/27/24 13:14:59 (1m 28s) | [10/15] Batch 115 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9894.559 | Loss: 9903.31 | Abs. Loss: 47250694.06
07/27/24 13:14:59 (1m 28s) | [10/15] Batch 116 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9618.729 | Loss: 9627.29 | Abs. Loss: 47260321.35
07/27/24 13:14:59 (1m 28s) | [10/15] Batch 117 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9941.444 | Loss: 9950.17 | Abs. Loss: 47270271.52
07/27/24 13:14:59 (1m 28s) | [10/15] Batch 118 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9774.133 | Loss: 9782.77 | Abs. Loss: 47280054.29
07/27/24 13:14:59 (1m 28s) | [10/15] Batch 119 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9910.422 | Loss: 9919.63 | Abs. Loss: 47289973.91
07/27/24 13:14:59 (1m 28s) | [10/15] Batch 120 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 11203.448 | Loss: 11212.42 | Abs. Loss: 47301186.34
07/27/24 13:14:59 (1m 29s) | [10/15] Batch 121 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9593.188 | Loss: 9601.94 | Abs. Loss: 47310788.28
07/27/24 13:14:59 (1m 29s) | [10/15] Batch 122 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10233.755 | Loss: 10243.18 | Abs. Loss: 47321031.45
07/27/24 13:14:59 (1m 29s) | [10/15] Batch 123 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9872.131 | Loss: 9880.68 | Abs. Loss: 47330912.13
07/27/24 13:14:59 (1m 29s) | [10/15] Batch 124 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10025.717 | Loss: 10034.83 | Abs. Loss: 47340946.96
07/27/24 13:14:59 (1m 29s) | [10/15] Batch 125 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10100.684 | Loss: 10108.88 | Abs. Loss: 47351055.85
07/27/24 13:14:59 (1m 29s) | [10/15] Batch 126 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10094.314 | Loss: 10102.94 | Abs. Loss: 47361158.79
07/27/24 13:14:59 (1m 29s) | [10/15] Batch 127 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10343.519 | Loss: 10351.85 | Abs. Loss: 47371510.64
07/27/24 13:14:59 (1m 29s) | [10/15] Batch 128 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9761.437 | Loss: 9769.64 | Abs. Loss: 47381280.29
07/27/24 13:14:59 (1m 29s) | [10/15] Batch 129 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10196.434 | Loss: 10204.31 | Abs. Loss: 47391484.60
07/27/24 13:14:59 (1m 29s) | [10/15] Batch 130 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9493.401 | Loss: 9501.42 | Abs. Loss: 47400986.02
07/27/24 13:14:59 (1m 29s) | [10/15] Batch 131 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9830.479 | Loss: 9839.03 | Abs. Loss: 47410825.05
07/27/24 13:14:59 (1m 29s) | [10/15] Batch 132 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10339.787 | Loss: 10348.48 | Abs. Loss: 47421173.53
07/27/24 13:14:59 (1m 29s) | [10/15] Batch 133 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10043.303 | Loss: 10051.97 | Abs. Loss: 47431225.49
07/27/24 13:14:59 (1m 29s) | [10/15] Batch 134 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10380.592 | Loss: 10389.68 | Abs. Loss: 47441615.18
07/27/24 13:14:59 (1m 29s) | [10/15] Batch 135 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9995.398 | Loss: 10003.88 | Abs. Loss: 47451619.06
07/27/24 13:14:59 (1m 29s) | [10/15] Batch 136 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10598.412 | Loss: 10607.27 | Abs. Loss: 47462226.33
07/27/24 13:14:59 (1m 29s) | [10/15] Batch 137 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10514.562 | Loss: 10523.28 | Abs. Loss: 47472749.61
07/27/24 13:14:59 (1m 29s) | [10/15] Batch 138 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9767.715 | Loss: 9775.99 | Abs. Loss: 47482525.60
07/27/24 13:14:59 (1m 29s) | [10/15] Batch 139 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10012.756 | Loss: 10021.49 | Abs. Loss: 47492547.09
07/27/24 13:14:59 (1m 29s) | [10/15] Batch 140 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9616.020 | Loss: 9624.44 | Abs. Loss: 47502171.52
07/27/24 13:14:59 (1m 29s) | [10/15] Batch 141 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9610.441 | Loss: 9618.71 | Abs. Loss: 47511790.23
07/27/24 13:14:59 (1m 29s) | [10/15] Batch 142 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10117.375 | Loss: 10126.17 | Abs. Loss: 47521916.40
07/27/24 13:14:59 (1m 29s) | [10/15] Batch 143 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10667.196 | Loss: 10676.11 | Abs. Loss: 47532592.51
07/27/24 13:14:59 (1m 29s) | [10/15] Batch 144 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10378.027 | Loss: 10386.48 | Abs. Loss: 47542978.99
07/27/24 13:14:59 (1m 29s) | [10/15] Batch 145 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10552.782 | Loss: 10561.53 | Abs. Loss: 47553540.52
07/27/24 13:14:59 (1m 29s) | [10/15] Batch 146 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9855.826 | Loss: 9864.37 | Abs. Loss: 47563404.89
07/27/24 13:14:59 (1m 29s) | [10/15] Batch 147 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10650.300 | Loss: 10659.45 | Abs. Loss: 47574064.33
07/27/24 13:14:59 (1m 29s) | [10/15] Batch 148 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9763.525 | Loss: 9771.44 | Abs. Loss: 47583835.77
07/27/24 13:14:59 (1m 29s) | [10/15] Batch 149 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10456.931 | Loss: 10464.91 | Abs. Loss: 47594300.69
07/27/24 13:14:59 (1m 29s) | [10/15] Batch 150 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9620.945 | Loss: 9628.75 | Abs. Loss: 47603929.44
07/27/24 13:14:59 (1m 29s) | [10/15] Batch 151 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10430.973 | Loss: 10438.80 | Abs. Loss: 47614368.24
07/27/24 13:14:59 (1m 29s) | [10/15] Batch 152 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9524.061 | Loss: 9532.30 | Abs. Loss: 47623900.54
07/27/24 13:14:59 (1m 29s) | [10/15] Batch 153 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9745.717 | Loss: 9753.98 | Abs. Loss: 47633654.52
07/27/24 13:14:59 (1m 29s) | [10/15] Batch 154 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10897.623 | Loss: 10905.88 | Abs. Loss: 47644560.40
07/27/24 13:14:59 (1m 29s) | [10/15] Batch 155 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9716.775 | Loss: 9725.46 | Abs. Loss: 47654285.86
07/27/24 13:14:59 (1m 29s) | [10/15] Batch 156 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9813.641 | Loss: 9822.80 | Abs. Loss: 47664108.66
07/27/24 13:14:59 (1m 29s) | [10/15] Batch 157 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10412.537 | Loss: 10421.79 | Abs. Loss: 47674530.45
07/27/24 13:14:59 (1m 29s) | [10/15] Batch 158 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10085.879 | Loss: 10094.05 | Abs. Loss: 47684624.50
07/27/24 13:14:59 (1m 29s) | [10/15] Batch 159 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10381.225 | Loss: 10389.74 | Abs. Loss: 47695014.24
07/27/24 13:14:59 (1m 29s) | [10/15] Batch 160 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10375.918 | Loss: 10384.85 | Abs. Loss: 47705399.09
07/27/24 13:14:59 (1m 29s) | [10/15] Batch 161 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10540.900 | Loss: 10549.94 | Abs. Loss: 47715949.03
07/27/24 13:14:59 (1m 29s) | [10/15] Batch 162 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10522.318 | Loss: 10530.41 | Abs. Loss: 47726479.43
07/27/24 13:14:59 (1m 29s) | [10/15] Batch 163 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10051.115 | Loss: 10058.79 | Abs. Loss: 47736538.22
07/27/24 13:14:59 (1m 29s) | [10/15] Batch 164 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10096.047 | Loss: 10104.65 | Abs. Loss: 47746642.87
07/27/24 13:14:59 (1m 29s) | [10/15] Batch 165 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10399.480 | Loss: 10408.77 | Abs. Loss: 47757051.63
07/27/24 13:14:59 (1m 29s) | [10/15] Batch 166 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10142.156 | Loss: 10150.56 | Abs. Loss: 47767202.19
07/27/24 13:14:59 (1m 29s) | [10/15] Batch 167 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10713.576 | Loss: 10722.02 | Abs. Loss: 47777924.21
07/27/24 13:14:59 (1m 29s) | [10/15] Batch 168 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9461.652 | Loss: 9470.33 | Abs. Loss: 47787394.54
07/27/24 13:14:59 (1m 29s) | [10/15] Batch 169 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10360.047 | Loss: 10368.54 | Abs. Loss: 47797763.08
07/27/24 13:14:59 (1m 29s) | [10/15] Batch 170 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9752.285 | Loss: 9760.92 | Abs. Loss: 47807524.00
07/27/24 13:14:59 (1m 29s) | [10/15] Batch 171 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10442.368 | Loss: 10451.18 | Abs. Loss: 47817975.17
07/27/24 13:15:00 (1m 29s) | [10/15] Batch 172 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9668.059 | Loss: 9676.63 | Abs. Loss: 47827651.81
07/27/24 13:15:00 (1m 29s) | [10/15] Batch 173 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9541.209 | Loss: 9549.51 | Abs. Loss: 47837201.31
07/27/24 13:15:00 (1m 29s) | [10/15] Batch 174 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9398.734 | Loss: 9407.19 | Abs. Loss: 47846608.50
07/27/24 13:15:00 (1m 29s) | [10/15] Batch 175 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9917.325 | Loss: 9926.25 | Abs. Loss: 47856534.74
07/27/24 13:15:00 (1m 29s) | [10/15] Batch 176 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9822.083 | Loss: 9830.97 | Abs. Loss: 47866365.72
07/27/24 13:15:00 (1m 29s) | [10/15] Batch 177 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10357.458 | Loss: 10366.35 | Abs. Loss: 47876732.06
07/27/24 13:15:00 (1m 30s) | [10/15] Batch 178 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10257.154 | Loss: 10266.30 | Abs. Loss: 47886998.36
07/27/24 13:15:00 (1m 30s) | [10/15] Batch 179 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10603.434 | Loss: 10612.07 | Abs. Loss: 47897610.43
07/27/24 13:15:00 (1m 30s) | [10/15] Batch 180 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9905.666 | Loss: 9913.94 | Abs. Loss: 47907524.38
