10/04/24 12:36:05 Textual logger initiated. Now configuring tensorboard writer.
10/04/24 12:36:05 Tensorboard writers created. Tensorboard logs will be saved to "./Training Logs/10-04-24__12-36-05/tensorboard".
10/04/24 12:36:05 Starting Tensorboard thread...
10/04/24 12:36:09 Tensorboard is ready at http://localhost:6006/.
10/04/24 12:36:09 Continuing to training script...
10/04/24 12:36:12 Training initiated with the following parameters:
Model Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('stride', 2), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01), ('stochastic', True))
Encoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('stride', 2), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01))
Decoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('stride', 2), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01))

10/04/24 12:36:12 Train Loader Image Data Size: (28, 28)
10/04/24 12:36:13 (0:00:01.04) | [1/10000] Batch 0 (1.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 1698.469, Rec. Loss: 13136.07324219 | Total Loss: 13136.07324219
10/04/24 12:36:51 (0:00:38.81) | [1/10000] Batch 927 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1793.303, Rec. Loss: 13372.82031250 | Total Loss: 13372.82031250
10/04/24 12:36:51 (0:00:38.85) | [1/10000] Batch 928 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1869.654, Rec. Loss: 14221.88085938 | Total Loss: 14221.88085938
10/04/24 12:36:51 (0:00:38.89) | [1/10000] Batch 929 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1926.315, Rec. Loss: 14611.05957031 | Total Loss: 14611.05957031
10/04/24 12:36:51 (0:00:38.92) | [1/10000] Batch 930 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1733.268, Rec. Loss: 13050.40625000 | Total Loss: 13050.40625000
10/04/24 12:36:51 (0:00:38.96) | [1/10000] Batch 931 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1801.479, Rec. Loss: 13544.12597656 | Total Loss: 13544.12597656
10/04/24 12:36:51 (0:00:39.00) | [1/10000] Batch 932 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1905.606, Rec. Loss: 14261.63574219 | Total Loss: 14261.63574219
10/04/24 12:36:51 (0:00:39.04) | [1/10000] Batch 933 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1878.823, Rec. Loss: 14047.18652344 | Total Loss: 14047.18652344
10/04/24 12:36:51 (0:00:39.07) | [1/10000] Batch 934 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1796.026, Rec. Loss: 13654.38085938 | Total Loss: 13654.38085938
10/04/24 12:36:51 (0:00:39.11) | [1/10000] Batch 935 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1844.544, Rec. Loss: 13920.56152344 | Total Loss: 13920.56152344
10/04/24 12:36:51 (0:00:39.15) | [1/10000] Batch 936 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1753.164, Rec. Loss: 13315.29101562 | Total Loss: 13315.29101562
10/04/24 12:36:51 (0:00:39.19) | [1/10000] Batch 937 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1764.527, Rec. Loss: 13425.53222656 | Total Loss: 13425.53222656
10/04/24 12:36:51 (0:00:39.22) | [1/10000] Batch 938 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1992.103, Rec. Loss: 14961.17382812 | Total Loss: 14961.17382812
10/04/24 12:36:51 (0:00:39.40) | [1/10000] Batch 939 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1329.089, Rec. Loss: 10068.71777344 | Total Loss: 10068.71777344
10/04/24 12:36:51 (0:00:39.44) | [1/10000] Batch 940 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1744.725, Rec. Loss: 13111.10839844 | Total Loss: 13111.10839844
10/04/24 12:36:51 (0:00:39.48) | [1/10000] Batch 941 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1892.021, Rec. Loss: 14175.89843750 | Total Loss: 14175.89843750
10/04/24 12:36:51 (0:00:39.52) | [1/10000] Batch 942 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1705.809, Rec. Loss: 12741.88378906 | Total Loss: 12741.88378906
10/04/24 12:36:52 (0:00:39.56) | [1/10000] Batch 943 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1720.270, Rec. Loss: 12971.78125000 | Total Loss: 12971.78125000
10/04/24 12:36:52 (0:00:39.60) | [1/10000] Batch 944 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1611.962, Rec. Loss: 12148.99609375 | Total Loss: 12148.99609375
10/04/24 12:36:52 (0:00:39.63) | [1/10000] Batch 945 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1902.100, Rec. Loss: 14369.02734375 | Total Loss: 14369.02734375
10/04/24 12:36:52 (0:00:39.67) | [1/10000] Batch 946 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1781.544, Rec. Loss: 13592.54589844 | Total Loss: 13592.54589844
10/04/24 12:36:52 (0:00:39.71) | [1/10000] Batch 947 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1792.431, Rec. Loss: 13486.62695312 | Total Loss: 13486.62695312
10/04/24 12:36:52 (0:00:39.75) | [1/10000] Batch 948 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1752.744, Rec. Loss: 13279.68164062 | Total Loss: 13279.68164062
10/04/24 12:36:52 (0:00:39.78) | [1/10000] Batch 949 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1874.263, Rec. Loss: 14202.09960938 | Total Loss: 14202.09960938
10/04/24 12:36:52 (0:00:39.82) | [1/10000] Batch 950 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1639.137, Rec. Loss: 12399.38574219 | Total Loss: 12399.38574219
10/04/24 12:36:52 (0:00:39.86) | [1/10000] Batch 951 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1712.403, Rec. Loss: 12859.25195312 | Total Loss: 12859.25195312
10/04/24 12:36:52 (0:00:39.90) | [1/10000] Batch 952 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1760.753, Rec. Loss: 13155.37597656 | Total Loss: 13155.37597656
10/04/24 12:36:52 (0:00:39.94) | [1/10000] Batch 953 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1660.804, Rec. Loss: 12392.67675781 | Total Loss: 12392.67675781
10/04/24 12:36:52 (0:00:39.98) | [1/10000] Batch 954 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1820.823, Rec. Loss: 13725.83203125 | Total Loss: 13725.83203125
10/04/24 12:36:52 (0:00:40.02) | [1/10000] Batch 955 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1796.656, Rec. Loss: 13387.24902344 | Total Loss: 13387.24902344
10/04/24 12:36:52 (0:00:40.06) | [1/10000] Batch 956 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1658.358, Rec. Loss: 12616.78222656 | Total Loss: 12616.78222656
10/04/24 12:36:52 (0:00:40.09) | [1/10000] Batch 957 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1784.040, Rec. Loss: 13433.87792969 | Total Loss: 13433.87792969
10/04/24 12:36:52 (0:00:40.13) | [1/10000] Batch 958 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1698.268, Rec. Loss: 12773.22851562 | Total Loss: 12773.22851562
10/04/24 12:36:52 (0:00:40.17) | [1/10000] Batch 959 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1747.870, Rec. Loss: 13229.80859375 | Total Loss: 13229.80859375
10/04/24 12:36:52 (0:00:40.21) | [1/10000] Batch 960 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1659.957, Rec. Loss: 12445.29101562 | Total Loss: 12445.29101562
10/04/24 12:36:52 (0:00:40.24) | [1/10000] Batch 961 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1783.019, Rec. Loss: 13390.28222656 | Total Loss: 13390.28222656
10/04/24 12:36:52 (0:00:40.28) | [1/10000] Batch 962 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1780.549, Rec. Loss: 13509.93652344 | Total Loss: 13509.93652344
10/04/24 12:36:52 (0:00:40.32) | [1/10000] Batch 963 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1704.299, Rec. Loss: 12885.28808594 | Total Loss: 12885.28808594
10/04/24 12:36:52 (0:00:40.36) | [1/10000] Batch 964 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1767.559, Rec. Loss: 13210.30761719 | Total Loss: 13210.30761719
10/04/24 12:36:52 (0:00:40.40) | [1/10000] Batch 965 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1669.796, Rec. Loss: 12527.60937500 | Total Loss: 12527.60937500
10/04/24 12:36:52 (0:00:40.43) | [1/10000] Batch 966 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1825.892, Rec. Loss: 13675.90527344 | Total Loss: 13675.90527344
10/04/24 12:36:52 (0:00:40.47) | [1/10000] Batch 967 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1778.296, Rec. Loss: 13271.25488281 | Total Loss: 13271.25488281
10/04/24 12:36:52 (0:00:40.51) | [1/10000] Batch 968 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1778.642, Rec. Loss: 13191.13476562 | Total Loss: 13191.13476562
10/04/24 12:36:53 (0:00:40.54) | [1/10000] Batch 969 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1724.721, Rec. Loss: 12981.39257812 | Total Loss: 12981.39257812
10/04/24 12:36:53 (0:00:40.58) | [1/10000] Batch 970 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1612.424, Rec. Loss: 12062.92382812 | Total Loss: 12062.92382812
10/04/24 12:36:53 (0:00:40.62) | [1/10000] Batch 971 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1755.805, Rec. Loss: 13240.95117188 | Total Loss: 13240.95117188
10/04/24 12:36:53 (0:00:40.66) | [1/10000] Batch 972 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1792.336, Rec. Loss: 13536.52929688 | Total Loss: 13536.52929688
10/04/24 12:36:53 (0:00:40.69) | [1/10000] Batch 973 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1928.079, Rec. Loss: 14457.21679688 | Total Loss: 14457.21679688
10/04/24 12:36:53 (0:00:40.73) | [1/10000] Batch 974 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1855.563, Rec. Loss: 13876.49609375 | Total Loss: 13876.49609375
10/04/24 12:36:53 (0:00:40.77) | [1/10000] Batch 975 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1907.552, Rec. Loss: 14384.85839844 | Total Loss: 14384.85839844
10/04/24 12:36:53 (0:00:40.81) | [1/10000] Batch 976 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1754.771, Rec. Loss: 13102.65332031 | Total Loss: 13102.65332031
10/04/24 12:36:53 (0:00:40.85) | [1/10000] Batch 977 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1887.971, Rec. Loss: 14206.59277344 | Total Loss: 14206.59277344
10/04/24 12:36:53 (0:00:40.88) | [1/10000] Batch 978 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1725.886, Rec. Loss: 12981.96386719 | Total Loss: 12981.96386719
10/04/24 12:36:53 (0:00:40.92) | [1/10000] Batch 979 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1865.268, Rec. Loss: 13865.38085938 | Total Loss: 13865.38085938
10/04/24 12:36:53 (0:00:40.96) | [1/10000] Batch 980 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1791.830, Rec. Loss: 13420.51464844 | Total Loss: 13420.51464844
10/04/24 12:36:53 (0:00:41.00) | [1/10000] Batch 981 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1768.778, Rec. Loss: 13211.94238281 | Total Loss: 13211.94238281
10/04/24 12:36:53 (0:00:41.04) | [1/10000] Batch 982 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1862.356, Rec. Loss: 13834.33496094 | Total Loss: 13834.33496094
10/04/24 12:36:53 (0:00:41.07) | [1/10000] Batch 983 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1761.748, Rec. Loss: 13199.26757812 | Total Loss: 13199.26757812
10/04/24 12:36:53 (0:00:41.11) | [1/10000] Batch 984 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1885.447, Rec. Loss: 14239.59960938 | Total Loss: 14239.59960938
10/04/24 12:36:53 (0:00:41.15) | [1/10000] Batch 985 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1982.657, Rec. Loss: 14745.62792969 | Total Loss: 14745.62792969
10/04/24 12:36:53 (0:00:41.18) | [1/10000] Batch 986 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 2002.172, Rec. Loss: 14903.41894531 | Total Loss: 14903.41894531
10/04/24 12:36:53 (0:00:41.22) | [1/10000] Batch 987 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1835.152, Rec. Loss: 13583.88867188 | Total Loss: 13583.88867188
10/04/24 12:36:53 (0:00:41.27) | [1/10000] Batch 988 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1847.024, Rec. Loss: 13844.18261719 | Total Loss: 13844.18261719
10/04/24 12:36:53 (0:00:41.31) | [1/10000] Batch 989 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1828.988, Rec. Loss: 13415.66113281 | Total Loss: 13415.66113281
10/04/24 12:36:53 (0:00:41.35) | [1/10000] Batch 990 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1798.258, Rec. Loss: 13419.52929688 | Total Loss: 13419.52929688
10/04/24 12:36:53 (0:00:41.39) | [1/10000] Batch 991 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1701.608, Rec. Loss: 12697.28808594 | Total Loss: 12697.28808594
10/04/24 12:36:53 (0:00:41.43) | [1/10000] Batch 992 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1843.274, Rec. Loss: 13871.57421875 | Total Loss: 13871.57421875
10/04/24 12:36:53 (0:00:41.47) | [1/10000] Batch 993 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1850.208, Rec. Loss: 13860.53515625 | Total Loss: 13860.53515625
10/04/24 12:36:53 (0:00:41.51) | [1/10000] Batch 994 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1713.765, Rec. Loss: 12880.24804688 | Total Loss: 12880.24804688
10/04/24 12:36:54 (0:00:41.54) | [1/10000] Batch 995 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1770.841, Rec. Loss: 13122.99902344 | Total Loss: 13122.99902344
10/04/24 12:36:54 (0:00:41.58) | [1/10000] Batch 996 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1673.003, Rec. Loss: 12521.91308594 | Total Loss: 12521.91308594
10/04/24 12:36:54 (0:00:41.62) | [1/10000] Batch 997 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1735.529, Rec. Loss: 12991.37597656 | Total Loss: 12991.37597656
10/04/24 12:36:55 (0:00:42.58) | [1/10000] Batch 998 (0.932s) | LR: 1e-08 | KLW: 0, KLD (loss): 1879.027, Rec. Loss: 14088.83886719 | Total Loss: 14088.83886719
10/04/24 12:36:55 (0:00:42.62) | [1/10000] Batch 999 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1884.613, Rec. Loss: 14011.91503906 | Total Loss: 14011.91503906
10/04/24 12:36:55 (0:00:42.66) | [1/10000] Batch 1000 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1829.139, Rec. Loss: 13641.40527344 | Total Loss: 13641.40527344
10/04/24 12:36:55 (0:00:42.70) | [1/10000] Batch 1001 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1717.873, Rec. Loss: 12749.62207031 | Total Loss: 12749.62207031
10/04/24 12:36:55 (0:00:42.74) | [1/10000] Batch 1002 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1860.286, Rec. Loss: 13845.13769531 | Total Loss: 13845.13769531
10/04/24 12:36:55 (0:00:42.78) | [1/10000] Batch 1003 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1706.858, Rec. Loss: 12761.72070312 | Total Loss: 12761.72070312
10/04/24 12:36:55 (0:00:42.82) | [1/10000] Batch 1004 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1791.046, Rec. Loss: 13308.09277344 | Total Loss: 13308.09277344
10/04/24 12:36:55 (0:00:42.86) | [1/10000] Batch 1005 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1895.636, Rec. Loss: 14195.00390625 | Total Loss: 14195.00390625
10/04/24 12:36:55 (0:00:42.90) | [1/10000] Batch 1006 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1665.908, Rec. Loss: 12384.92773438 | Total Loss: 12384.92773438
10/04/24 12:36:55 (0:00:42.94) | [1/10000] Batch 1007 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1890.848, Rec. Loss: 14109.17871094 | Total Loss: 14109.17871094
10/04/24 12:36:55 (0:00:42.98) | [1/10000] Batch 1008 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1809.375, Rec. Loss: 13419.55566406 | Total Loss: 13419.55566406
10/04/24 12:36:55 (0:00:43.01) | [1/10000] Batch 1009 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1796.449, Rec. Loss: 13420.98242188 | Total Loss: 13420.98242188
10/04/24 12:36:55 (0:00:43.05) | [1/10000] Batch 1010 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1822.904, Rec. Loss: 13577.56347656 | Total Loss: 13577.56347656
10/04/24 12:36:55 (0:00:43.09) | [1/10000] Batch 1011 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1805.837, Rec. Loss: 13397.27148438 | Total Loss: 13397.27148438
10/04/24 12:36:55 (0:00:43.13) | [1/10000] Batch 1012 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1947.339, Rec. Loss: 14409.46777344 | Total Loss: 14409.46777344
10/04/24 12:36:55 (0:00:43.17) | [1/10000] Batch 1013 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1904.219, Rec. Loss: 14220.75292969 | Total Loss: 14220.75292969
10/04/24 12:36:55 (0:00:43.20) | [1/10000] Batch 1014 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1707.106, Rec. Loss: 12840.18945312 | Total Loss: 12840.18945312
10/04/24 12:36:55 (0:00:43.24) | [1/10000] Batch 1015 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1713.406, Rec. Loss: 12901.77832031 | Total Loss: 12901.77832031
10/04/24 12:36:55 (0:00:43.28) | [1/10000] Batch 1016 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1859.858, Rec. Loss: 14075.66894531 | Total Loss: 14075.66894531
10/04/24 12:36:55 (0:00:43.32) | [1/10000] Batch 1017 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1862.060, Rec. Loss: 13996.20898438 | Total Loss: 13996.20898438
10/04/24 12:36:55 (0:00:43.35) | [1/10000] Batch 1018 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 2017.018, Rec. Loss: 14961.48242188 | Total Loss: 14961.48242188
10/04/24 12:36:55 (0:00:43.39) | [1/10000] Batch 1019 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1869.338, Rec. Loss: 14080.10937500 | Total Loss: 14080.10937500
10/04/24 12:36:55 (0:00:43.43) | [1/10000] Batch 1020 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1686.491, Rec. Loss: 12508.10156250 | Total Loss: 12508.10156250
10/04/24 12:36:55 (0:00:43.47) | [1/10000] Batch 1021 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1803.884, Rec. Loss: 13248.54882812 | Total Loss: 13248.54882812
10/04/24 12:36:55 (0:00:43.50) | [1/10000] Batch 1022 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1834.630, Rec. Loss: 13540.91796875 | Total Loss: 13540.91796875
10/04/24 12:36:56 (0:00:43.54) | [1/10000] Batch 1023 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1722.568, Rec. Loss: 12789.23437500 | Total Loss: 12789.23437500
10/04/24 12:36:56 (0:00:43.58) | [1/10000] Batch 1024 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1995.565, Rec. Loss: 14854.25585938 | Total Loss: 14854.25585938
10/04/24 12:36:56 (0:00:43.62) | [1/10000] Batch 1025 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1973.901, Rec. Loss: 14633.90332031 | Total Loss: 14633.90332031
10/04/24 12:36:56 (0:00:43.65) | [1/10000] Batch 1026 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1714.529, Rec. Loss: 12725.17480469 | Total Loss: 12725.17480469
10/04/24 12:36:56 (0:00:43.69) | [1/10000] Batch 1027 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1831.771, Rec. Loss: 13594.43457031 | Total Loss: 13594.43457031
10/04/24 12:36:56 (0:00:43.73) | [1/10000] Batch 1028 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1700.402, Rec. Loss: 12671.33300781 | Total Loss: 12671.33300781
10/04/24 12:36:56 (0:00:43.77) | [1/10000] Batch 1029 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1804.149, Rec. Loss: 13466.74414062 | Total Loss: 13466.74414062
10/04/24 12:36:56 (0:00:43.81) | [1/10000] Batch 1030 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1869.681, Rec. Loss: 13989.08398438 | Total Loss: 13989.08398438
10/04/24 12:36:56 (0:00:43.85) | [1/10000] Batch 1031 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1674.126, Rec. Loss: 12547.56445312 | Total Loss: 12547.56445312
10/04/24 12:36:56 (0:00:43.88) | [1/10000] Batch 1032 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1886.707, Rec. Loss: 13957.19531250 | Total Loss: 13957.19531250
10/04/24 12:36:56 (0:00:43.92) | [1/10000] Batch 1033 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1787.186, Rec. Loss: 13397.88085938 | Total Loss: 13397.88085938
10/04/24 12:36:56 (0:00:43.96) | [1/10000] Batch 1034 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1872.622, Rec. Loss: 13943.84960938 | Total Loss: 13943.84960938
10/04/24 12:36:56 (0:00:44.00) | [1/10000] Batch 1035 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1731.288, Rec. Loss: 12871.56054688 | Total Loss: 12871.56054688
10/04/24 12:36:56 (0:00:44.04) | [1/10000] Batch 1036 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1680.751, Rec. Loss: 12480.35351562 | Total Loss: 12480.35351562
10/04/24 12:36:56 (0:00:44.08) | [1/10000] Batch 1037 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1658.084, Rec. Loss: 12308.06933594 | Total Loss: 12308.06933594
10/04/24 12:36:56 (0:00:44.12) | [1/10000] Batch 1038 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1899.839, Rec. Loss: 14279.82031250 | Total Loss: 14279.82031250
10/04/24 12:36:56 (0:00:44.16) | [1/10000] Batch 1039 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1616.995, Rec. Loss: 11841.37890625 | Total Loss: 11841.37890625
10/04/24 12:36:56 (0:00:44.20) | [1/10000] Batch 1040 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1998.039, Rec. Loss: 14890.62011719 | Total Loss: 14890.62011719
10/04/24 12:36:56 (0:00:44.24) | [1/10000] Batch 1041 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1836.309, Rec. Loss: 13624.43066406 | Total Loss: 13624.43066406
10/04/24 12:36:56 (0:00:44.28) | [1/10000] Batch 1042 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1789.693, Rec. Loss: 13340.37792969 | Total Loss: 13340.37792969
10/04/24 12:36:56 (0:00:44.31) | [1/10000] Batch 1043 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1903.088, Rec. Loss: 14073.95898438 | Total Loss: 14073.95898438
10/04/24 12:36:56 (0:00:44.35) | [1/10000] Batch 1044 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1856.066, Rec. Loss: 13650.54492188 | Total Loss: 13650.54492188
10/04/24 12:36:56 (0:00:44.39) | [1/10000] Batch 1045 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1638.432, Rec. Loss: 12215.43066406 | Total Loss: 12215.43066406
10/04/24 12:36:56 (0:00:44.42) | [1/10000] Batch 1046 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1879.227, Rec. Loss: 14082.18750000 | Total Loss: 14082.18750000
10/04/24 12:36:56 (0:00:44.46) | [1/10000] Batch 1047 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1778.857, Rec. Loss: 13150.56835938 | Total Loss: 13150.56835938
10/04/24 12:36:56 (0:00:44.50) | [1/10000] Batch 1048 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1688.085, Rec. Loss: 12497.59375000 | Total Loss: 12497.59375000
10/04/24 12:36:56 (0:00:44.54) | [1/10000] Batch 1049 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1709.324, Rec. Loss: 12694.58496094 | Total Loss: 12694.58496094
10/04/24 12:36:57 (0:00:44.58) | [1/10000] Batch 1050 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1808.024, Rec. Loss: 13445.36523438 | Total Loss: 13445.36523438
10/04/24 12:36:57 (0:00:44.61) | [1/10000] Batch 1051 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1692.301, Rec. Loss: 12638.32519531 | Total Loss: 12638.32519531
10/04/24 12:36:57 (0:00:44.65) | [1/10000] Batch 1052 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 1776.268, Rec. Loss: 13175.57910156 | Total Loss: 13175.57910156
10/04/24 12:36:57 (0:00:44.69) | [1/10000] Batch 1053 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1737.599, Rec. Loss: 12987.82519531 | Total Loss: 12987.82519531
10/04/24 12:36:57 (0:00:44.73) | [1/10000] Batch 1054 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 1856.581, Rec. Loss: 13770.44531250 | Total Loss: 13770.44531250
10/04/24 12:36:57 (0:00:44.76) | [1/10000] Batch 1055 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1891.385, Rec. Loss: 13888.01171875 | Total Loss: 13888.01171875
10/04/24 12:36:57 (0:00:44.80) | [1/10000] Batch 1056 (0.004s) | LR: 1e-08 | KLW: 0, KLD (loss): 1928.357, Rec. Loss: 14261.14160156 | Total Loss: 14261.14160156
