Model Parameters:  (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01), ('stochastic', True))
Encoder Parameters:  (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01))
Decoder Parameters:  (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01))
[07/16/24 13:33:01] (0.23s) | Epoch: 1 | Batch: 0 (0.216s) | LR: 0.001 | KL Weight: 0.1 | Loss: 55908.1171875
[07/16/24 13:34:59] (117.88s) | Epoch: 7 | Batch: 357 (0.024s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9842.2255859375
[07/16/24 13:34:59] (117.91s) | Epoch: 7 | Batch: 358 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10478.8798828125
[07/16/24 13:34:59] (117.94s) | Epoch: 7 | Batch: 359 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10032.9404296875
[07/16/24 13:34:59] (117.97s) | Epoch: 7 | Batch: 360 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10212.1572265625
[07/16/24 13:34:59] (118.00s) | Epoch: 7 | Batch: 361 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9869.98046875
[07/16/24 13:34:59] (118.04s) | Epoch: 7 | Batch: 362 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10013.1865234375
[07/16/24 13:34:59] (118.07s) | Epoch: 7 | Batch: 363 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10020.5546875
[07/16/24 13:34:59] (118.10s) | Epoch: 7 | Batch: 364 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10642.1826171875
[07/16/24 13:34:59] (118.13s) | Epoch: 7 | Batch: 365 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9909.982421875
[07/16/24 13:34:59] (118.16s) | Epoch: 7 | Batch: 366 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10261.4443359375
[07/16/24 13:34:59] (118.20s) | Epoch: 7 | Batch: 367 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10367.3681640625
[07/16/24 13:34:59] (118.23s) | Epoch: 7 | Batch: 368 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10007.4248046875
[07/16/24 13:34:59] (118.26s) | Epoch: 7 | Batch: 369 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10095.7353515625
[07/16/24 13:34:59] (118.29s) | Epoch: 7 | Batch: 370 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9967.921875
[07/16/24 13:34:59] (118.33s) | Epoch: 7 | Batch: 371 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10149.2998046875
[07/16/24 13:34:59] (118.36s) | Epoch: 7 | Batch: 372 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10430.7138671875
[07/16/24 13:34:59] (118.39s) | Epoch: 7 | Batch: 373 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10055.455078125
[07/16/24 13:34:59] (118.42s) | Epoch: 7 | Batch: 374 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10285.9375
[07/16/24 13:34:59] (118.45s) | Epoch: 7 | Batch: 375 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10156.3876953125
[07/16/24 13:34:59] (118.48s) | Epoch: 7 | Batch: 376 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9974.931640625
[07/16/24 13:34:59] (118.52s) | Epoch: 7 | Batch: 377 (0.024s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9844.3076171875
[07/16/24 13:34:59] (118.55s) | Epoch: 7 | Batch: 378 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10347.8740234375
[07/16/24 13:34:59] (118.58s) | Epoch: 7 | Batch: 379 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10036.6552734375
[07/16/24 13:35:00] (118.61s) | Epoch: 7 | Batch: 380 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10260.37890625
[07/16/24 13:35:00] (118.65s) | Epoch: 7 | Batch: 381 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10455.5224609375
[07/16/24 13:35:00] (118.68s) | Epoch: 7 | Batch: 382 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9536.9892578125
[07/16/24 13:35:00] (118.71s) | Epoch: 7 | Batch: 383 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9583.509765625
[07/16/24 13:35:00] (118.74s) | Epoch: 7 | Batch: 384 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10048.0703125
[07/16/24 13:35:00] (118.78s) | Epoch: 7 | Batch: 385 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9904.552734375
[07/16/24 13:35:00] (118.81s) | Epoch: 7 | Batch: 386 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10429.2392578125
[07/16/24 13:35:00] (118.84s) | Epoch: 7 | Batch: 387 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9744.8974609375
[07/16/24 13:35:00] (118.87s) | Epoch: 7 | Batch: 388 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10344.66796875
[07/16/24 13:35:00] (118.90s) | Epoch: 7 | Batch: 389 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10398.35546875
[07/16/24 13:35:00] (118.94s) | Epoch: 7 | Batch: 390 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9608.51953125
[07/16/24 13:35:00] (118.97s) | Epoch: 7 | Batch: 391 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10137.359375
[07/16/24 13:35:00] (119.00s) | Epoch: 7 | Batch: 392 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10369.06640625
[07/16/24 13:35:00] (119.03s) | Epoch: 7 | Batch: 393 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9547.4404296875
[07/16/24 13:35:00] (119.07s) | Epoch: 7 | Batch: 394 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10365.1396484375
[07/16/24 13:35:00] (119.10s) | Epoch: 7 | Batch: 395 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10332.189453125
[07/16/24 13:35:00] (119.13s) | Epoch: 7 | Batch: 396 (0.024s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10191.1318359375
[07/16/24 13:35:00] (119.16s) | Epoch: 7 | Batch: 397 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10091.8232421875
[07/16/24 13:35:00] (119.20s) | Epoch: 7 | Batch: 398 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9767.6845703125
[07/16/24 13:35:00] (119.23s) | Epoch: 7 | Batch: 399 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10243.6376953125
[07/16/24 13:35:00] (119.26s) | Epoch: 7 | Batch: 400 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10295.138671875
[07/16/24 13:35:00] (119.29s) | Epoch: 7 | Batch: 401 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10016.6005859375
[07/16/24 13:35:00] (119.32s) | Epoch: 7 | Batch: 402 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9926.7080078125
[07/16/24 13:35:00] (119.35s) | Epoch: 7 | Batch: 403 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9981.0283203125
[07/16/24 13:35:00] (119.39s) | Epoch: 7 | Batch: 404 (0.024s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10254.5263671875
[07/16/24 13:35:00] (119.42s) | Epoch: 7 | Batch: 405 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10639.2099609375
[07/16/24 13:35:00] (119.45s) | Epoch: 7 | Batch: 406 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10359.8876953125
[07/16/24 13:35:00] (119.48s) | Epoch: 7 | Batch: 407 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9940.654296875
[07/16/24 13:35:00] (119.51s) | Epoch: 7 | Batch: 408 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9929.6298828125
[07/16/24 13:35:00] (119.55s) | Epoch: 7 | Batch: 409 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10267.146484375
[07/16/24 13:35:00] (119.58s) | Epoch: 7 | Batch: 410 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9861.755859375
[07/16/24 13:35:01] (119.61s) | Epoch: 7 | Batch: 411 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10354.837890625
[07/16/24 13:35:01] (119.65s) | Epoch: 7 | Batch: 412 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9934.6494140625
[07/16/24 13:35:01] (119.68s) | Epoch: 7 | Batch: 413 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10228.1806640625
[07/16/24 13:35:01] (119.71s) | Epoch: 7 | Batch: 414 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10565.30859375
[07/16/24 13:35:01] (119.74s) | Epoch: 7 | Batch: 415 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9858.7216796875
[07/16/24 13:35:01] (119.77s) | Epoch: 7 | Batch: 416 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10189.7021484375
[07/16/24 13:35:01] (119.80s) | Epoch: 7 | Batch: 417 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10726.6533203125
[07/16/24 13:35:01] (119.84s) | Epoch: 7 | Batch: 418 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9470.9267578125
[07/16/24 13:35:01] (119.87s) | Epoch: 7 | Batch: 419 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10238.626953125
[07/16/24 13:35:01] (119.90s) | Epoch: 7 | Batch: 420 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10193.80859375
[07/16/24 13:35:01] (119.93s) | Epoch: 7 | Batch: 421 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10524.3994140625
[07/16/24 13:35:01] (119.97s) | Epoch: 7 | Batch: 422 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9782.3173828125
[07/16/24 13:35:01] (120.00s) | Epoch: 7 | Batch: 423 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10482.66015625
[07/16/24 13:35:01] (120.03s) | Epoch: 7 | Batch: 424 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10010.076171875
[07/16/24 13:35:01] (120.06s) | Epoch: 7 | Batch: 425 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9894.0849609375
[07/16/24 13:35:01] (120.10s) | Epoch: 7 | Batch: 426 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10145.0146484375
[07/16/24 13:35:01] (120.13s) | Epoch: 7 | Batch: 427 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9631.0888671875
[07/16/24 13:35:01] (120.16s) | Epoch: 7 | Batch: 428 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10533.7783203125
[07/16/24 13:35:01] (120.19s) | Epoch: 7 | Batch: 429 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10331.349609375
[07/16/24 13:35:01] (120.23s) | Epoch: 7 | Batch: 430 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10239.564453125
[07/16/24 13:35:01] (120.26s) | Epoch: 7 | Batch: 431 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9912.0947265625
[07/16/24 13:35:01] (120.29s) | Epoch: 7 | Batch: 432 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9992.4658203125
[07/16/24 13:35:01] (120.32s) | Epoch: 7 | Batch: 433 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10045.404296875
[07/16/24 13:35:01] (120.35s) | Epoch: 7 | Batch: 434 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10537.8203125
[07/16/24 13:35:01] (120.38s) | Epoch: 7 | Batch: 435 (0.019s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10481.201171875
[07/16/24 13:35:01] (120.42s) | Epoch: 7 | Batch: 436 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10065.177734375
[07/16/24 13:35:01] (120.45s) | Epoch: 7 | Batch: 437 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10035.8173828125
[07/16/24 13:35:01] (120.48s) | Epoch: 7 | Batch: 438 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9982.6875
[07/16/24 13:35:01] (120.51s) | Epoch: 7 | Batch: 439 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10262.291015625
[07/16/24 13:35:01] (120.54s) | Epoch: 7 | Batch: 440 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10711.427734375
[07/16/24 13:35:01] (120.58s) | Epoch: 7 | Batch: 441 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10120.787109375
[07/16/24 13:35:02] (120.61s) | Epoch: 7 | Batch: 442 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9820.4716796875
[07/16/24 13:35:02] (120.64s) | Epoch: 7 | Batch: 443 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10321.4658203125
[07/16/24 13:35:02] (120.67s) | Epoch: 7 | Batch: 444 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10201.7353515625
[07/16/24 13:35:02] (120.70s) | Epoch: 7 | Batch: 445 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9860.4501953125
[07/16/24 13:35:02] (120.74s) | Epoch: 7 | Batch: 446 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9866.7001953125
[07/16/24 13:35:02] (120.77s) | Epoch: 7 | Batch: 447 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9894.599609375
[07/16/24 13:35:02] (120.80s) | Epoch: 7 | Batch: 448 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9805.001953125
[07/16/24 13:35:02] (120.83s) | Epoch: 7 | Batch: 449 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10588.369140625
[07/16/24 13:35:02] (120.87s) | Epoch: 7 | Batch: 450 (0.024s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9774.9482421875
[07/16/24 13:35:02] (120.90s) | Epoch: 7 | Batch: 451 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10680.4970703125
[07/16/24 13:35:02] (120.93s) | Epoch: 7 | Batch: 452 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10122.0185546875
[07/16/24 13:35:02] (120.96s) | Epoch: 7 | Batch: 453 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10013.966796875
[07/16/24 13:35:02] (120.99s) | Epoch: 7 | Batch: 454 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9954.23046875
[07/16/24 13:35:02] (121.03s) | Epoch: 7 | Batch: 455 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9435.3896484375
[07/16/24 13:35:02] (121.06s) | Epoch: 7 | Batch: 456 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10045.216796875
[07/16/24 13:35:02] (121.09s) | Epoch: 7 | Batch: 457 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9998.853515625
[07/16/24 13:35:02] (121.12s) | Epoch: 7 | Batch: 458 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10118.294921875
[07/16/24 13:35:02] (121.15s) | Epoch: 7 | Batch: 459 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9880.541015625
[07/16/24 13:35:02] (121.19s) | Epoch: 7 | Batch: 460 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10647.7431640625
[07/16/24 13:35:02] (121.22s) | Epoch: 7 | Batch: 461 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10299.7568359375
[07/16/24 13:35:02] (121.25s) | Epoch: 7 | Batch: 462 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10010.92578125
[07/16/24 13:35:02] (121.28s) | Epoch: 7 | Batch: 463 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10343.294921875
[07/16/24 13:35:02] (121.32s) | Epoch: 7 | Batch: 464 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9925.7001953125
[07/16/24 13:35:02] (121.35s) | Epoch: 7 | Batch: 465 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9866.0810546875
[07/16/24 13:35:02] (121.38s) | Epoch: 7 | Batch: 466 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9894.7197265625
[07/16/24 13:35:02] (121.41s) | Epoch: 7 | Batch: 467 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10316.5009765625
[07/16/24 13:35:02] (121.45s) | Epoch: 7 | Batch: 468 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9662.1875
[07/16/24 13:35:02] (121.48s) | Epoch: 7 | Batch: 469 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9985.1826171875
[07/16/24 13:35:02] (121.51s) | Epoch: 7 | Batch: 470 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10487.0732421875
[07/16/24 13:35:02] (121.54s) | Epoch: 7 | Batch: 471 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10140.8994140625
[07/16/24 13:35:02] (121.57s) | Epoch: 7 | Batch: 472 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10516.4970703125
[07/16/24 13:35:03] (121.60s) | Epoch: 7 | Batch: 473 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10183.9384765625
[07/16/24 13:35:03] (121.64s) | Epoch: 7 | Batch: 474 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10380.3837890625
[07/16/24 13:35:03] (121.67s) | Epoch: 7 | Batch: 475 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10402.1337890625
[07/16/24 13:35:03] (121.70s) | Epoch: 7 | Batch: 476 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10209.2978515625
[07/16/24 13:35:03] (121.73s) | Epoch: 7 | Batch: 477 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10789.9111328125
[07/16/24 13:35:03] (121.77s) | Epoch: 7 | Batch: 478 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10005.046875
[07/16/24 13:35:03] (121.80s) | Epoch: 7 | Batch: 479 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9990.603515625
[07/16/24 13:35:05] (124.11s)  VALIDATION (Epoch 7/15) | LR: 0.001 | KL Weight: 0.1 | Loss: 10136.385310872396 -----------
[07/16/24 13:35:05] (124.14s) | Epoch: 8 | Batch: 0 (0.012s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10169.3935546875
[07/16/24 13:35:05] (124.17s) | Epoch: 8 | Batch: 1 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10110.94921875
[07/16/24 13:35:05] (124.20s) | Epoch: 8 | Batch: 2 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10679.4677734375
[07/16/24 13:35:05] (124.23s) | Epoch: 8 | Batch: 3 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10002.7763671875
[07/16/24 13:35:05] (124.27s) | Epoch: 8 | Batch: 4 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9440.576171875
[07/16/24 13:35:05] (124.30s) | Epoch: 8 | Batch: 5 (0.019s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10345.0810546875
[07/16/24 13:35:05] (124.33s) | Epoch: 8 | Batch: 6 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10130.0078125
[07/16/24 13:35:05] (124.36s) | Epoch: 8 | Batch: 7 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10540.30859375
[07/16/24 13:35:05] (124.40s) | Epoch: 8 | Batch: 8 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10772.275390625
[07/16/24 13:35:05] (124.43s) | Epoch: 8 | Batch: 9 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9664.59375
[07/16/24 13:35:05] (124.46s) | Epoch: 8 | Batch: 10 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10319.2578125
[07/16/24 13:35:05] (124.49s) | Epoch: 8 | Batch: 11 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10581.2021484375
[07/16/24 13:35:05] (124.52s) | Epoch: 8 | Batch: 12 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10255.751953125
[07/16/24 13:35:05] (124.55s) | Epoch: 8 | Batch: 13 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10316.373046875
[07/16/24 13:35:06] (124.59s) | Epoch: 8 | Batch: 14 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10289.0498046875
[07/16/24 13:35:06] (124.62s) | Epoch: 8 | Batch: 15 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9916.19140625
[07/16/24 13:35:06] (124.65s) | Epoch: 8 | Batch: 16 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10145.6962890625
[07/16/24 13:35:06] (124.68s) | Epoch: 8 | Batch: 17 (0.019s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9599.0126953125
[07/16/24 13:35:06] (124.72s) | Epoch: 8 | Batch: 18 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11124.0380859375
[07/16/24 13:35:06] (124.75s) | Epoch: 8 | Batch: 19 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10103.568359375
[07/16/24 13:35:06] (124.78s) | Epoch: 8 | Batch: 20 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10231.845703125
[07/16/24 13:35:06] (124.81s) | Epoch: 8 | Batch: 21 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9757.896484375
[07/16/24 13:35:06] (124.84s) | Epoch: 8 | Batch: 22 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10499.5947265625
[07/16/24 13:35:06] (124.88s) | Epoch: 8 | Batch: 23 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10445.9423828125
[07/16/24 13:35:06] (124.91s) | Epoch: 8 | Batch: 24 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9682.419921875
[07/16/24 13:35:06] (124.94s) | Epoch: 8 | Batch: 25 (0.019s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10348.7724609375
[07/16/24 13:35:06] (124.97s) | Epoch: 8 | Batch: 26 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9940.421875
[07/16/24 13:35:06] (125.00s) | Epoch: 8 | Batch: 27 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10580.57421875
[07/16/24 13:35:06] (125.04s) | Epoch: 8 | Batch: 28 (0.024s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10482.109375
[07/16/24 13:35:06] (125.07s) | Epoch: 8 | Batch: 29 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9844.1005859375
[07/16/24 13:35:06] (125.10s) | Epoch: 8 | Batch: 30 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9379.8955078125
[07/16/24 13:35:06] (125.13s) | Epoch: 8 | Batch: 31 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10164.1318359375
[07/16/24 13:35:06] (125.16s) | Epoch: 8 | Batch: 32 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10210.88671875
[07/16/24 13:35:06] (125.20s) | Epoch: 8 | Batch: 33 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10153.89453125
[07/16/24 13:35:06] (125.23s) | Epoch: 8 | Batch: 34 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10515.615234375
[07/16/24 13:35:06] (125.26s) | Epoch: 8 | Batch: 35 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9856.1591796875
[07/16/24 13:35:06] (125.29s) | Epoch: 8 | Batch: 36 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10112.2314453125
[07/16/24 13:35:06] (125.32s) | Epoch: 8 | Batch: 37 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9841.4091796875
[07/16/24 13:35:06] (125.35s) | Epoch: 8 | Batch: 38 (0.019s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9632.748046875
[07/16/24 13:35:06] (125.39s) | Epoch: 8 | Batch: 39 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10106.79296875
[07/16/24 13:35:06] (125.42s) | Epoch: 8 | Batch: 40 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10041.4814453125
[07/16/24 13:35:06] (125.45s) | Epoch: 8 | Batch: 41 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10341.7470703125
[07/16/24 13:35:06] (125.48s) | Epoch: 8 | Batch: 42 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10432.1806640625
[07/16/24 13:35:06] (125.52s) | Epoch: 8 | Batch: 43 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9906.03515625
[07/16/24 13:35:06] (125.55s) | Epoch: 8 | Batch: 44 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10496.9462890625
[07/16/24 13:35:06] (125.58s) | Epoch: 8 | Batch: 45 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10575.0556640625
[07/16/24 13:35:07] (125.61s) | Epoch: 8 | Batch: 46 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10069.7919921875
[07/16/24 13:35:07] (125.64s) | Epoch: 8 | Batch: 47 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10087.3193359375
[07/16/24 13:35:07] (125.68s) | Epoch: 8 | Batch: 48 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10415.130859375
[07/16/24 13:35:07] (125.71s) | Epoch: 8 | Batch: 49 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10063.748046875
[07/16/24 13:35:07] (125.74s) | Epoch: 8 | Batch: 50 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10045.134765625
[07/16/24 13:35:07] (125.77s) | Epoch: 8 | Batch: 51 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10145.119140625
[07/16/24 13:35:07] (125.80s) | Epoch: 8 | Batch: 52 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9929.7998046875
[07/16/24 13:35:07] (125.83s) | Epoch: 8 | Batch: 53 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10042.615234375
