Model Parameters:  (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01), ('stochastic', True))
Encoder Parameters:  (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01))
Decoder Parameters:  (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01))
[07/16/24 12:13:37] (0.23s) | Epoch: 1 | Batch: 0 (0.214s) | LR: 0.001 | KL Weight: 0.1 | Loss: 52614.7734375
[07/16/24 12:14:23] (46.30s) | Epoch: 3 | Batch: 343 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10156.7373046875
[07/16/24 12:14:23] (46.33s) | Epoch: 3 | Batch: 344 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10141.4951171875
[07/16/24 12:14:23] (46.36s) | Epoch: 3 | Batch: 345 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10309.806640625
[07/16/24 12:14:23] (46.39s) | Epoch: 3 | Batch: 346 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10026.345703125
[07/16/24 12:14:23] (46.43s) | Epoch: 3 | Batch: 347 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10437.810546875
[07/16/24 12:14:23] (46.46s) | Epoch: 3 | Batch: 348 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10333.0458984375
[07/16/24 12:14:23] (46.49s) | Epoch: 3 | Batch: 349 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10229.3994140625
[07/16/24 12:14:23] (46.52s) | Epoch: 3 | Batch: 350 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10733.3828125
[07/16/24 12:14:23] (46.55s) | Epoch: 3 | Batch: 351 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10085.9873046875
[07/16/24 12:14:24] (46.59s) | Epoch: 3 | Batch: 352 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10480.6279296875
[07/16/24 12:14:24] (46.62s) | Epoch: 3 | Batch: 353 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11101.8662109375
[07/16/24 12:14:24] (46.65s) | Epoch: 3 | Batch: 354 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10443.9013671875
[07/16/24 12:14:24] (46.68s) | Epoch: 3 | Batch: 355 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10204.2939453125
[07/16/24 12:14:24] (46.71s) | Epoch: 3 | Batch: 356 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10455.494140625
[07/16/24 12:14:24] (46.74s) | Epoch: 3 | Batch: 357 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10549.2216796875
[07/16/24 12:14:24] (46.78s) | Epoch: 3 | Batch: 358 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10448.732421875
[07/16/24 12:14:24] (46.81s) | Epoch: 3 | Batch: 359 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10242.439453125
[07/16/24 12:14:24] (46.84s) | Epoch: 3 | Batch: 360 (0.024s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9837.80078125
[07/16/24 12:14:24] (46.87s) | Epoch: 3 | Batch: 361 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10491.91015625
[07/16/24 12:14:24] (46.91s) | Epoch: 3 | Batch: 362 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10587.7275390625
[07/16/24 12:14:24] (46.94s) | Epoch: 3 | Batch: 363 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10152.32421875
[07/16/24 12:14:24] (46.97s) | Epoch: 3 | Batch: 364 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10006.31640625
[07/16/24 12:14:24] (47.00s) | Epoch: 3 | Batch: 365 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10020.337890625
[07/16/24 12:14:24] (47.03s) | Epoch: 3 | Batch: 366 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10771.6220703125
[07/16/24 12:14:24] (47.07s) | Epoch: 3 | Batch: 367 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10812.4404296875
[07/16/24 12:14:24] (47.10s) | Epoch: 3 | Batch: 368 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10524.279296875
[07/16/24 12:14:24] (47.13s) | Epoch: 3 | Batch: 369 (0.024s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9674.7724609375
[07/16/24 12:14:24] (47.16s) | Epoch: 3 | Batch: 370 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10227.0625
[07/16/24 12:14:24] (47.19s) | Epoch: 3 | Batch: 371 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10420.2529296875
[07/16/24 12:14:24] (47.22s) | Epoch: 3 | Batch: 372 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10137.8994140625
[07/16/24 12:14:24] (47.26s) | Epoch: 3 | Batch: 373 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9968.84375
[07/16/24 12:14:24] (47.29s) | Epoch: 3 | Batch: 374 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10334.662109375
[07/16/24 12:14:24] (47.32s) | Epoch: 3 | Batch: 375 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9920.83984375
[07/16/24 12:14:24] (47.35s) | Epoch: 3 | Batch: 376 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10469.404296875
[07/16/24 12:14:24] (47.39s) | Epoch: 3 | Batch: 377 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10397.1025390625
[07/16/24 12:14:24] (47.42s) | Epoch: 3 | Batch: 378 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10054.2431640625
[07/16/24 12:14:24] (47.45s) | Epoch: 3 | Batch: 379 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10703.3681640625
[07/16/24 12:14:24] (47.48s) | Epoch: 3 | Batch: 380 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10030.73046875
[07/16/24 12:14:24] (47.51s) | Epoch: 3 | Batch: 381 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10318.2197265625
[07/16/24 12:14:24] (47.55s) | Epoch: 3 | Batch: 382 (0.024s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9352.0849609375
[07/16/24 12:14:25] (47.58s) | Epoch: 3 | Batch: 383 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10140.54296875
[07/16/24 12:14:25] (47.61s) | Epoch: 3 | Batch: 384 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10095.3037109375
[07/16/24 12:14:25] (47.64s) | Epoch: 3 | Batch: 385 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9882.9189453125
[07/16/24 12:14:25] (47.67s) | Epoch: 3 | Batch: 386 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9440.4501953125
[07/16/24 12:14:25] (47.71s) | Epoch: 3 | Batch: 387 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10258.814453125
[07/16/24 12:14:25] (47.74s) | Epoch: 3 | Batch: 388 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10471.595703125
[07/16/24 12:14:25] (47.77s) | Epoch: 3 | Batch: 389 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10894.5693359375
[07/16/24 12:14:25] (47.80s) | Epoch: 3 | Batch: 390 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10409.5419921875
[07/16/24 12:14:25] (47.84s) | Epoch: 3 | Batch: 391 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10708.7041015625
[07/16/24 12:14:25] (47.87s) | Epoch: 3 | Batch: 392 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10274.6357421875
[07/16/24 12:14:25] (47.90s) | Epoch: 3 | Batch: 393 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10153.0751953125
[07/16/24 12:14:25] (47.93s) | Epoch: 3 | Batch: 394 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10180.1318359375
[07/16/24 12:14:25] (47.96s) | Epoch: 3 | Batch: 395 (0.024s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9678.2099609375
[07/16/24 12:14:25] (48.00s) | Epoch: 3 | Batch: 396 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10162.3349609375
[07/16/24 12:14:25] (48.03s) | Epoch: 3 | Batch: 397 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10560.4716796875
[07/16/24 12:14:25] (48.06s) | Epoch: 3 | Batch: 398 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9977.9443359375
[07/16/24 12:14:25] (48.09s) | Epoch: 3 | Batch: 399 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10733.1181640625
[07/16/24 12:14:25] (48.12s) | Epoch: 3 | Batch: 400 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9909.3525390625
[07/16/24 12:14:25] (48.16s) | Epoch: 3 | Batch: 401 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10542.84375
[07/16/24 12:14:25] (48.19s) | Epoch: 3 | Batch: 402 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9676.8916015625
[07/16/24 12:14:25] (48.22s) | Epoch: 3 | Batch: 403 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10235.12109375
[07/16/24 12:14:25] (48.25s) | Epoch: 3 | Batch: 404 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9779.9921875
[07/16/24 12:14:25] (48.28s) | Epoch: 3 | Batch: 405 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10490.611328125
[07/16/24 12:14:25] (48.31s) | Epoch: 3 | Batch: 406 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10010.205078125
[07/16/24 12:14:25] (48.35s) | Epoch: 3 | Batch: 407 (0.024s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9757.31640625
[07/16/24 12:14:25] (48.38s) | Epoch: 3 | Batch: 408 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10667.705078125
[07/16/24 12:14:25] (48.41s) | Epoch: 3 | Batch: 409 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10332.3876953125
[07/16/24 12:14:25] (48.44s) | Epoch: 3 | Batch: 410 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10135.2939453125
[07/16/24 12:14:25] (48.47s) | Epoch: 3 | Batch: 411 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9842.1630859375
[07/16/24 12:14:25] (48.51s) | Epoch: 3 | Batch: 412 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10328.5029296875
[07/16/24 12:14:25] (48.54s) | Epoch: 3 | Batch: 413 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10198.23828125
[07/16/24 12:14:26] (48.57s) | Epoch: 3 | Batch: 414 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10322.4287109375
[07/16/24 12:14:26] (48.60s) | Epoch: 3 | Batch: 415 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10018.044921875
[07/16/24 12:14:26] (48.63s) | Epoch: 3 | Batch: 416 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10111.2255859375
[07/16/24 12:14:26] (48.66s) | Epoch: 3 | Batch: 417 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9811.9306640625
[07/16/24 12:14:26] (48.70s) | Epoch: 3 | Batch: 418 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10586.83984375
[07/16/24 12:14:26] (48.73s) | Epoch: 3 | Batch: 419 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10170.4248046875
[07/16/24 12:14:26] (48.76s) | Epoch: 3 | Batch: 420 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10116.306640625
[07/16/24 12:14:26] (48.79s) | Epoch: 3 | Batch: 421 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9839.44140625
[07/16/24 12:14:26] (48.82s) | Epoch: 3 | Batch: 422 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10704.984375
[07/16/24 12:14:26] (48.86s) | Epoch: 3 | Batch: 423 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9805.779296875
[07/16/24 12:14:26] (48.89s) | Epoch: 3 | Batch: 424 (0.024s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9935.20703125
[07/16/24 12:14:26] (48.92s) | Epoch: 3 | Batch: 425 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10681.720703125
[07/16/24 12:14:26] (48.96s) | Epoch: 3 | Batch: 426 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9759.123046875
[07/16/24 12:14:26] (48.99s) | Epoch: 3 | Batch: 427 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9373.818359375
[07/16/24 12:14:26] (49.02s) | Epoch: 3 | Batch: 428 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10509.9677734375
[07/16/24 12:14:26] (49.05s) | Epoch: 3 | Batch: 429 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10368.93359375
[07/16/24 12:14:26] (49.08s) | Epoch: 3 | Batch: 430 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10433.341796875
[07/16/24 12:14:26] (49.11s) | Epoch: 3 | Batch: 431 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10449.0078125
[07/16/24 12:14:26] (49.15s) | Epoch: 3 | Batch: 432 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9904.76171875
[07/16/24 12:14:26] (49.18s) | Epoch: 3 | Batch: 433 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10284.330078125
[07/16/24 12:14:26] (49.21s) | Epoch: 3 | Batch: 434 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10507.1005859375
[07/16/24 12:14:26] (49.24s) | Epoch: 3 | Batch: 435 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10088.3857421875
[07/16/24 12:14:26] (49.27s) | Epoch: 3 | Batch: 436 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10204.865234375
[07/16/24 12:14:26] (49.31s) | Epoch: 3 | Batch: 437 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10364.19140625
[07/16/24 12:14:26] (49.34s) | Epoch: 3 | Batch: 438 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10185.947265625
[07/16/24 12:14:26] (49.37s) | Epoch: 3 | Batch: 439 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10086.1875
[07/16/24 12:14:26] (49.40s) | Epoch: 3 | Batch: 440 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10226.9677734375
[07/16/24 12:14:26] (49.44s) | Epoch: 3 | Batch: 441 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9944.1005859375
[07/16/24 12:14:26] (49.47s) | Epoch: 3 | Batch: 442 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9763.6826171875
[07/16/24 12:14:26] (49.50s) | Epoch: 3 | Batch: 443 (0.019s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9942.0283203125
[07/16/24 12:14:26] (49.53s) | Epoch: 3 | Batch: 444 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9738.6904296875
[07/16/24 12:14:27] (49.56s) | Epoch: 3 | Batch: 445 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10048.7958984375
[07/16/24 12:14:27] (49.59s) | Epoch: 3 | Batch: 446 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9960.3583984375
[07/16/24 12:14:27] (49.63s) | Epoch: 3 | Batch: 447 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10493.0859375
[07/16/24 12:14:27] (49.66s) | Epoch: 3 | Batch: 448 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10183.109375
[07/16/24 12:14:27] (49.69s) | Epoch: 3 | Batch: 449 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10567.2294921875
[07/16/24 12:14:27] (49.72s) | Epoch: 3 | Batch: 450 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10703.2734375
[07/16/24 12:14:27] (49.75s) | Epoch: 3 | Batch: 451 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10053.9404296875
[07/16/24 12:14:27] (49.79s) | Epoch: 3 | Batch: 452 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10119.318359375
[07/16/24 12:14:27] (49.82s) | Epoch: 3 | Batch: 453 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10216.333984375
[07/16/24 12:14:27] (49.85s) | Epoch: 3 | Batch: 454 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10757.4736328125
[07/16/24 12:14:27] (49.88s) | Epoch: 3 | Batch: 455 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10102.2666015625
[07/16/24 12:14:27] (49.91s) | Epoch: 3 | Batch: 456 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9575.33984375
[07/16/24 12:14:27] (49.95s) | Epoch: 3 | Batch: 457 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10007.375
[07/16/24 12:14:27] (49.98s) | Epoch: 3 | Batch: 458 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10012.1318359375
[07/16/24 12:14:27] (50.01s) | Epoch: 3 | Batch: 459 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10208.4462890625
[07/16/24 12:14:27] (50.04s) | Epoch: 3 | Batch: 460 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10700.263671875
[07/16/24 12:14:27] (50.07s) | Epoch: 3 | Batch: 461 (0.024s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10061.087890625
[07/16/24 12:14:27] (50.11s) | Epoch: 3 | Batch: 462 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10333.4501953125
[07/16/24 12:14:27] (50.14s) | Epoch: 3 | Batch: 463 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10066.4794921875
[07/16/24 12:14:27] (50.17s) | Epoch: 3 | Batch: 464 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10233.22265625
[07/16/24 12:14:27] (50.20s) | Epoch: 3 | Batch: 465 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9835.853515625
[07/16/24 12:14:27] (50.24s) | Epoch: 3 | Batch: 466 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10582.7958984375
[07/16/24 12:14:27] (50.27s) | Epoch: 3 | Batch: 467 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10361.201171875
[07/16/24 12:14:27] (50.30s) | Epoch: 3 | Batch: 468 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10311.291015625
[07/16/24 12:14:27] (50.33s) | Epoch: 3 | Batch: 469 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9882.2099609375
[07/16/24 12:14:27] (50.36s) | Epoch: 3 | Batch: 470 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10198.2138671875
[07/16/24 12:14:27] (50.39s) | Epoch: 3 | Batch: 471 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9930.271484375
[07/16/24 12:14:27] (50.43s) | Epoch: 3 | Batch: 472 (0.024s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10945.7529296875
[07/16/24 12:14:27] (50.46s) | Epoch: 3 | Batch: 473 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10163.7197265625
[07/16/24 12:14:27] (50.49s) | Epoch: 3 | Batch: 474 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9925.46875
[07/16/24 12:14:27] (50.52s) | Epoch: 3 | Batch: 475 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10298.634765625
[07/16/24 12:14:27] (50.56s) | Epoch: 3 | Batch: 476 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10066.9580078125
[07/16/24 12:14:28] (50.59s) | Epoch: 3 | Batch: 477 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9871.623046875
[07/16/24 12:14:28] (50.62s) | Epoch: 3 | Batch: 478 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9892.7763671875
[07/16/24 12:14:28] (50.65s) | Epoch: 3 | Batch: 479 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10856.9443359375
[07/16/24 12:14:30] (52.95s)  VALIDATION (Epoch 3/5) | LR: 0.001 | KL Weight: 0.1 | Loss: 10123.68895670573 -----------
[07/16/24 12:14:30] (52.97s) | Epoch: 4 | Batch: 0 (0.012s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10264.640625
[07/16/24 12:14:30] (53.00s) | Epoch: 4 | Batch: 1 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9630.4130859375
[07/16/24 12:14:30] (53.03s) | Epoch: 4 | Batch: 2 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10365.818359375
[07/16/24 12:14:30] (53.07s) | Epoch: 4 | Batch: 3 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10064.5107421875
[07/16/24 12:14:30] (53.10s) | Epoch: 4 | Batch: 4 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10326.6279296875
[07/16/24 12:14:30] (53.13s) | Epoch: 4 | Batch: 5 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10867.109375
[07/16/24 12:14:30] (53.16s) | Epoch: 4 | Batch: 6 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9430.578125
[07/16/24 12:14:30] (53.19s) | Epoch: 4 | Batch: 7 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10006.783203125
[07/16/24 12:14:30] (53.22s) | Epoch: 4 | Batch: 8 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9977.994140625
[07/16/24 12:14:30] (53.26s) | Epoch: 4 | Batch: 9 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10040.9423828125
[07/16/24 12:14:30] (53.29s) | Epoch: 4 | Batch: 10 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10239.2705078125
[07/16/24 12:14:30] (53.32s) | Epoch: 4 | Batch: 11 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10575.0849609375
[07/16/24 12:14:30] (53.35s) | Epoch: 4 | Batch: 12 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10171.775390625
[07/16/24 12:14:30] (53.39s) | Epoch: 4 | Batch: 13 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10098.3466796875
[07/16/24 12:14:30] (53.42s) | Epoch: 4 | Batch: 14 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10434.466796875
[07/16/24 12:14:30] (53.45s) | Epoch: 4 | Batch: 15 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9617.8955078125
[07/16/24 12:14:30] (53.48s) | Epoch: 4 | Batch: 16 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10117.2119140625
[07/16/24 12:14:30] (53.51s) | Epoch: 4 | Batch: 17 (0.024s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10279.5068359375
[07/16/24 12:14:30] (53.54s) | Epoch: 4 | Batch: 18 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10928.7294921875
[07/16/24 12:14:31] (53.58s) | Epoch: 4 | Batch: 19 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9702.1630859375
[07/16/24 12:14:31] (53.61s) | Epoch: 4 | Batch: 20 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9698.1943359375
[07/16/24 12:14:31] (53.64s) | Epoch: 4 | Batch: 21 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9674.6083984375
[07/16/24 12:14:31] (53.67s) | Epoch: 4 | Batch: 22 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10190.70703125
[07/16/24 12:14:31] (53.71s) | Epoch: 4 | Batch: 23 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10118.9951171875
[07/16/24 12:14:31] (53.74s) | Epoch: 4 | Batch: 24 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9998.7705078125
[07/16/24 12:14:31] (53.77s) | Epoch: 4 | Batch: 25 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10131.8984375
[07/16/24 12:14:31] (53.80s) | Epoch: 4 | Batch: 26 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10112.4951171875
[07/16/24 12:14:31] (53.83s) | Epoch: 4 | Batch: 27 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10378.8603515625
[07/16/24 12:14:31] (53.86s) | Epoch: 4 | Batch: 28 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10082.1533203125
[07/16/24 12:14:31] (53.90s) | Epoch: 4 | Batch: 29 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10486.7333984375
[07/16/24 12:14:31] (53.93s) | Epoch: 4 | Batch: 30 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10726.8671875
[07/16/24 12:14:31] (53.96s) | Epoch: 4 | Batch: 31 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10511.748046875
[07/16/24 12:14:31] (53.99s) | Epoch: 4 | Batch: 32 (0.023s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10672.8828125
[07/16/24 12:14:31] (54.02s) | Epoch: 4 | Batch: 33 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10252.0849609375
[07/16/24 12:14:31] (54.06s) | Epoch: 4 | Batch: 34 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10429.8974609375
[07/16/24 12:14:31] (54.09s) | Epoch: 4 | Batch: 35 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10318.166015625
[07/16/24 12:14:31] (54.12s) | Epoch: 4 | Batch: 36 (0.022s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10240.6025390625
[07/16/24 12:14:31] (54.15s) | Epoch: 4 | Batch: 37 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9881.3701171875
[07/16/24 12:14:31] (54.18s) | Epoch: 4 | Batch: 38 (0.020s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10381.591796875
[07/16/24 12:14:31] (54.21s) | Epoch: 4 | Batch: 39 (0.021s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9918.0439453125
