08/08/24 17:03:48 Training initiated with the following parameters:
Model Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01), ('stochastic', True))
Encoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01))
Decoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01))

08/08/24 17:03:49 (0m 00s) | [1/8] Batch 0 (0.703s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 54627.113 | Loss: 54627.57 | Abs. Loss: 54627.57
08/08/24 17:04:28 (0m 40s) | [5/8] Batch 59 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10168.173 | Loss: 10182.33 | Abs. Loss: 22216514.86
08/08/24 17:04:28 (0m 40s) | [5/8] Batch 60 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9678.211 | Loss: 9692.60 | Abs. Loss: 22226207.46
08/08/24 17:04:28 (0m 40s) | [5/8] Batch 61 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9879.672 | Loss: 9895.04 | Abs. Loss: 22236102.50
08/08/24 17:04:28 (0m 40s) | [5/8] Batch 62 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10146.742 | Loss: 10161.17 | Abs. Loss: 22246263.66
08/08/24 17:04:28 (0m 40s) | [5/8] Batch 63 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10755.548 | Loss: 10769.32 | Abs. Loss: 22257032.99
08/08/24 17:04:28 (0m 40s) | [5/8] Batch 64 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9828.486 | Loss: 9842.38 | Abs. Loss: 22266875.37
08/08/24 17:04:28 (0m 40s) | [5/8] Batch 65 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10535.867 | Loss: 10549.80 | Abs. Loss: 22277425.16
08/08/24 17:04:28 (0m 40s) | [5/8] Batch 66 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10743.066 | Loss: 10756.70 | Abs. Loss: 22288181.87
08/08/24 17:04:28 (0m 40s) | [5/8] Batch 67 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9699.396 | Loss: 9711.72 | Abs. Loss: 22297893.59
08/08/24 17:04:28 (0m 40s) | [5/8] Batch 68 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10839.768 | Loss: 10853.66 | Abs. Loss: 22308747.24
08/08/24 17:04:28 (0m 40s) | [5/8] Batch 69 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9539.631 | Loss: 9553.57 | Abs. Loss: 22318300.81
08/08/24 17:04:28 (0m 40s) | [5/8] Batch 70 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9697.492 | Loss: 9710.65 | Abs. Loss: 22328011.47
08/08/24 17:04:28 (0m 40s) | [5/8] Batch 71 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10557.783 | Loss: 10571.49 | Abs. Loss: 22338582.95
08/08/24 17:04:28 (0m 40s) | [5/8] Batch 72 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10238.650 | Loss: 10251.29 | Abs. Loss: 22348834.24
08/08/24 17:04:28 (0m 40s) | [5/8] Batch 73 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9998.521 | Loss: 10012.27 | Abs. Loss: 22358846.52
08/08/24 17:04:28 (0m 40s) | [5/8] Batch 74 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10482.666 | Loss: 10496.04 | Abs. Loss: 22369342.55
08/08/24 17:04:28 (0m 40s) | [5/8] Batch 75 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10482.941 | Loss: 10496.74 | Abs. Loss: 22379839.29
08/08/24 17:04:28 (0m 40s) | [5/8] Batch 76 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10736.619 | Loss: 10749.98 | Abs. Loss: 22390589.27
08/08/24 17:04:28 (0m 40s) | [5/8] Batch 77 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10359.773 | Loss: 10372.02 | Abs. Loss: 22400961.30
08/08/24 17:04:28 (0m 40s) | [5/8] Batch 78 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10131.744 | Loss: 10144.56 | Abs. Loss: 22411105.86
08/08/24 17:04:28 (0m 40s) | [5/8] Batch 79 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10053.137 | Loss: 10066.61 | Abs. Loss: 22421172.47
08/08/24 17:04:28 (0m 40s) | [5/8] Batch 80 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9893.268 | Loss: 9906.66 | Abs. Loss: 22431079.13
08/08/24 17:04:28 (0m 40s) | [5/8] Batch 81 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9849.388 | Loss: 9862.67 | Abs. Loss: 22440941.80
08/08/24 17:04:28 (0m 40s) | [5/8] Batch 82 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10562.194 | Loss: 10577.10 | Abs. Loss: 22451518.90
08/08/24 17:04:28 (0m 40s) | [5/8] Batch 83 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10845.853 | Loss: 10859.14 | Abs. Loss: 22462378.04
08/08/24 17:04:28 (0m 40s) | [5/8] Batch 84 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9715.732 | Loss: 9729.03 | Abs. Loss: 22472107.07
08/08/24 17:04:28 (0m 40s) | [5/8] Batch 85 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10108.526 | Loss: 10120.92 | Abs. Loss: 22482228.00
08/08/24 17:04:29 (0m 40s) | [5/8] Batch 86 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9459.038 | Loss: 9472.31 | Abs. Loss: 22491700.30
08/08/24 17:04:29 (0m 40s) | [5/8] Batch 87 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9981.664 | Loss: 9994.59 | Abs. Loss: 22501694.89
08/08/24 17:04:29 (0m 40s) | [5/8] Batch 88 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10468.172 | Loss: 10481.44 | Abs. Loss: 22512176.33
08/08/24 17:04:29 (0m 40s) | [5/8] Batch 89 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10153.501 | Loss: 10166.70 | Abs. Loss: 22522343.03
08/08/24 17:04:29 (0m 40s) | [5/8] Batch 90 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10269.857 | Loss: 10284.63 | Abs. Loss: 22532627.66
08/08/24 17:04:29 (0m 40s) | [5/8] Batch 91 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10462.514 | Loss: 10476.30 | Abs. Loss: 22543103.96
08/08/24 17:04:29 (0m 40s) | [5/8] Batch 92 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9813.990 | Loss: 9828.07 | Abs. Loss: 22552932.03
08/08/24 17:04:29 (0m 40s) | [5/8] Batch 93 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9993.323 | Loss: 10007.43 | Abs. Loss: 22562939.46
08/08/24 17:04:29 (0m 40s) | [5/8] Batch 94 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9880.110 | Loss: 9893.05 | Abs. Loss: 22572832.51
08/08/24 17:04:29 (0m 40s) | [5/8] Batch 95 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9434.731 | Loss: 9448.94 | Abs. Loss: 22582281.45
08/08/24 17:04:29 (0m 40s) | [5/8] Batch 96 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9930.015 | Loss: 9943.72 | Abs. Loss: 22592225.17
08/08/24 17:04:29 (0m 40s) | [5/8] Batch 97 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10249.158 | Loss: 10262.22 | Abs. Loss: 22602487.39
08/08/24 17:04:29 (0m 40s) | [5/8] Batch 98 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10471.888 | Loss: 10487.21 | Abs. Loss: 22612974.60
08/08/24 17:04:29 (0m 40s) | [5/8] Batch 99 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10748.148 | Loss: 10762.14 | Abs. Loss: 22623736.74
08/08/24 17:04:29 (0m 40s) | [5/8] Batch 100 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9793.195 | Loss: 9806.69 | Abs. Loss: 22633543.43
08/08/24 17:04:29 (0m 40s) | [5/8] Batch 101 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9643.678 | Loss: 9657.82 | Abs. Loss: 22643201.25
08/08/24 17:04:29 (0m 40s) | [5/8] Batch 102 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10460.938 | Loss: 10474.27 | Abs. Loss: 22653675.52
08/08/24 17:04:29 (0m 40s) | [5/8] Batch 103 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9680.132 | Loss: 9693.84 | Abs. Loss: 22663369.36
08/08/24 17:04:29 (0m 40s) | [5/8] Batch 104 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9881.150 | Loss: 9895.18 | Abs. Loss: 22673264.53
08/08/24 17:04:29 (0m 40s) | [5/8] Batch 105 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10247.527 | Loss: 10260.88 | Abs. Loss: 22683525.41
08/08/24 17:04:29 (0m 40s) | [5/8] Batch 106 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10434.609 | Loss: 10447.11 | Abs. Loss: 22693972.52
08/08/24 17:04:29 (0m 40s) | [5/8] Batch 107 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10228.520 | Loss: 10242.66 | Abs. Loss: 22704215.18
08/08/24 17:04:29 (0m 40s) | [5/8] Batch 108 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10337.229 | Loss: 10350.83 | Abs. Loss: 22714566.01
08/08/24 17:04:29 (0m 40s) | [5/8] Batch 109 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10137.111 | Loss: 10149.47 | Abs. Loss: 22724715.47
08/08/24 17:04:29 (0m 40s) | [5/8] Batch 110 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10208.044 | Loss: 10221.47 | Abs. Loss: 22734936.94
08/08/24 17:04:29 (0m 40s) | [5/8] Batch 111 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10750.733 | Loss: 10764.72 | Abs. Loss: 22745701.66
08/08/24 17:04:29 (0m 40s) | [5/8] Batch 112 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9846.422 | Loss: 9859.80 | Abs. Loss: 22755561.46
08/08/24 17:04:29 (0m 40s) | [5/8] Batch 113 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10173.578 | Loss: 10187.80 | Abs. Loss: 22765749.26
08/08/24 17:04:29 (0m 40s) | [5/8] Batch 114 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10844.336 | Loss: 10859.20 | Abs. Loss: 22776608.46
08/08/24 17:04:29 (0m 41s) | [5/8] Batch 115 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10761.307 | Loss: 10774.00 | Abs. Loss: 22787382.46
08/08/24 17:04:29 (0m 41s) | [5/8] Batch 116 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10019.748 | Loss: 10031.87 | Abs. Loss: 22797414.33
08/08/24 17:04:29 (0m 41s) | [5/8] Batch 117 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10013.552 | Loss: 10026.61 | Abs. Loss: 22807440.93
08/08/24 17:04:29 (0m 41s) | [5/8] Batch 118 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9572.426 | Loss: 9586.91 | Abs. Loss: 22817027.84
08/08/24 17:04:29 (0m 41s) | [5/8] Batch 119 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10570.133 | Loss: 10583.65 | Abs. Loss: 22827611.50
08/08/24 17:04:29 (0m 41s) | [5/8] Batch 120 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10442.110 | Loss: 10455.99 | Abs. Loss: 22838067.49
08/08/24 17:04:29 (0m 41s) | [5/8] Batch 121 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9694.553 | Loss: 9707.40 | Abs. Loss: 22847774.88
08/08/24 17:04:29 (0m 41s) | [5/8] Batch 122 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9827.661 | Loss: 9841.59 | Abs. Loss: 22857616.47
08/08/24 17:04:29 (0m 41s) | [5/8] Batch 123 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10047.942 | Loss: 10061.18 | Abs. Loss: 22867677.66
08/08/24 17:04:29 (0m 41s) | [5/8] Batch 124 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10081.914 | Loss: 10095.80 | Abs. Loss: 22877773.46
08/08/24 17:04:29 (0m 41s) | [5/8] Batch 125 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10023.107 | Loss: 10036.90 | Abs. Loss: 22887810.36
08/08/24 17:04:29 (0m 41s) | [5/8] Batch 126 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10572.650 | Loss: 10586.21 | Abs. Loss: 22898396.56
08/08/24 17:04:29 (0m 41s) | [5/8] Batch 127 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9576.789 | Loss: 9591.25 | Abs. Loss: 22907987.81
08/08/24 17:04:29 (0m 41s) | [5/8] Batch 128 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10059.326 | Loss: 10072.89 | Abs. Loss: 22918060.70
08/08/24 17:04:29 (0m 41s) | [5/8] Batch 129 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10004.295 | Loss: 10017.85 | Abs. Loss: 22928078.55
08/08/24 17:04:29 (0m 41s) | [5/8] Batch 130 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10043.324 | Loss: 10056.40 | Abs. Loss: 22938134.95
08/08/24 17:04:29 (0m 41s) | [5/8] Batch 131 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10791.549 | Loss: 10805.25 | Abs. Loss: 22948940.20
08/08/24 17:04:29 (0m 41s) | [5/8] Batch 132 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9985.702 | Loss: 9998.86 | Abs. Loss: 22958939.06
08/08/24 17:04:29 (0m 41s) | [5/8] Batch 133 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10179.770 | Loss: 10192.76 | Abs. Loss: 22969131.82
08/08/24 17:04:29 (0m 41s) | [5/8] Batch 134 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10263.729 | Loss: 10278.38 | Abs. Loss: 22979410.19
08/08/24 17:04:29 (0m 41s) | [5/8] Batch 135 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10449.313 | Loss: 10461.83 | Abs. Loss: 22989872.02
08/08/24 17:04:29 (0m 41s) | [5/8] Batch 136 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10261.652 | Loss: 10274.09 | Abs. Loss: 23000146.11
08/08/24 17:04:29 (0m 41s) | [5/8] Batch 137 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9946.600 | Loss: 9960.08 | Abs. Loss: 23010106.19
08/08/24 17:04:29 (0m 41s) | [5/8] Batch 138 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10244.174 | Loss: 10257.49 | Abs. Loss: 23020363.68
08/08/24 17:04:29 (0m 41s) | [5/8] Batch 139 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10075.270 | Loss: 10088.37 | Abs. Loss: 23030452.05
08/08/24 17:04:29 (0m 41s) | [5/8] Batch 140 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10210.680 | Loss: 10223.62 | Abs. Loss: 23040675.67
08/08/24 17:04:29 (0m 41s) | [5/8] Batch 141 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10765.433 | Loss: 10778.49 | Abs. Loss: 23051454.16
08/08/24 17:04:29 (0m 41s) | [5/8] Batch 142 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10338.516 | Loss: 10352.59 | Abs. Loss: 23061806.75
08/08/24 17:04:29 (0m 41s) | [5/8] Batch 143 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10620.878 | Loss: 10634.21 | Abs. Loss: 23072440.96
08/08/24 17:04:29 (0m 41s) | [5/8] Batch 144 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10598.306 | Loss: 10610.70 | Abs. Loss: 23083051.66
08/08/24 17:04:29 (0m 41s) | [5/8] Batch 145 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10074.861 | Loss: 10088.00 | Abs. Loss: 23093139.66
08/08/24 17:04:30 (0m 41s) | [5/8] Batch 146 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10615.476 | Loss: 10628.37 | Abs. Loss: 23103768.03
08/08/24 17:04:30 (0m 41s) | [5/8] Batch 147 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10579.106 | Loss: 10592.06 | Abs. Loss: 23114360.09
08/08/24 17:04:30 (0m 41s) | [5/8] Batch 148 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10380.541 | Loss: 10392.45 | Abs. Loss: 23124752.54
08/08/24 17:04:30 (0m 41s) | [5/8] Batch 149 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10478.334 | Loss: 10491.48 | Abs. Loss: 23135244.02
08/08/24 17:04:30 (0m 41s) | [5/8] Batch 150 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10098.743 | Loss: 10111.55 | Abs. Loss: 23145355.57
08/08/24 17:04:30 (0m 41s) | [5/8] Batch 151 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10883.432 | Loss: 10896.78 | Abs. Loss: 23156252.35
08/08/24 17:04:30 (0m 41s) | [5/8] Batch 152 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10389.070 | Loss: 10401.97 | Abs. Loss: 23166654.32
08/08/24 17:04:30 (0m 41s) | [5/8] Batch 153 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10393.816 | Loss: 10407.39 | Abs. Loss: 23177061.71
08/08/24 17:04:30 (0m 41s) | [5/8] Batch 154 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 11066.633 | Loss: 11080.96 | Abs. Loss: 23188142.67
08/08/24 17:04:30 (0m 41s) | [5/8] Batch 155 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10144.723 | Loss: 10157.31 | Abs. Loss: 23198299.98
08/08/24 17:04:30 (0m 41s) | [5/8] Batch 156 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10648.872 | Loss: 10660.37 | Abs. Loss: 23208960.35
08/08/24 17:04:30 (0m 41s) | [5/8] Batch 157 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10418.059 | Loss: 10430.28 | Abs. Loss: 23219390.62
08/08/24 17:04:30 (0m 41s) | [5/8] Batch 158 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10481.869 | Loss: 10495.13 | Abs. Loss: 23229885.75
08/08/24 17:04:30 (0m 41s) | [5/8] Batch 159 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9578.366 | Loss: 9590.11 | Abs. Loss: 23239475.86
08/08/24 17:04:30 (0m 41s) | [5/8] Batch 160 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10084.217 | Loss: 10096.00 | Abs. Loss: 23249571.85
08/08/24 17:04:30 (0m 41s) | [5/8] Batch 161 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9987.502 | Loss: 10000.15 | Abs. Loss: 23259572.01
08/08/24 17:04:30 (0m 41s) | [5/8] Batch 162 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10194.232 | Loss: 10207.79 | Abs. Loss: 23269779.80
08/08/24 17:04:30 (0m 41s) | [5/8] Batch 163 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10328.135 | Loss: 10342.31 | Abs. Loss: 23280122.11
08/08/24 17:04:30 (0m 41s) | [5/8] Batch 164 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10326.004 | Loss: 10339.56 | Abs. Loss: 23290461.67
08/08/24 17:04:30 (0m 41s) | [5/8] Batch 165 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9830.906 | Loss: 9844.45 | Abs. Loss: 23300306.12
08/08/24 17:04:30 (0m 41s) | [5/8] Batch 166 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10332.823 | Loss: 10347.34 | Abs. Loss: 23310653.46
08/08/24 17:04:30 (0m 41s) | [5/8] Batch 167 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10053.931 | Loss: 10067.80 | Abs. Loss: 23320721.27
08/08/24 17:04:30 (0m 41s) | [5/8] Batch 168 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9635.494 | Loss: 9649.62 | Abs. Loss: 23330370.89
08/08/24 17:04:30 (0m 41s) | [5/8] Batch 169 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9659.486 | Loss: 9673.29 | Abs. Loss: 23340044.18
08/08/24 17:04:30 (0m 41s) | [5/8] Batch 170 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10120.557 | Loss: 10134.40 | Abs. Loss: 23350178.58
08/08/24 17:04:30 (0m 41s) | [5/8] Batch 171 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10124.127 | Loss: 10139.87 | Abs. Loss: 23360318.45
08/08/24 17:04:30 (0m 41s) | [5/8] Batch 172 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10267.822 | Loss: 10282.41 | Abs. Loss: 23370600.85
08/08/24 17:04:30 (0m 41s) | [5/8] Batch 173 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10203.759 | Loss: 10216.36 | Abs. Loss: 23380817.21
08/08/24 17:04:30 (0m 41s) | [5/8] Batch 174 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10213.776 | Loss: 10228.21 | Abs. Loss: 23391045.42
08/08/24 17:04:30 (0m 42s) | [5/8] Batch 175 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10092.398 | Loss: 10106.90 | Abs. Loss: 23401152.32
08/08/24 17:04:30 (0m 42s) | [5/8] Batch 176 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10895.183 | Loss: 10908.51 | Abs. Loss: 23412060.83
08/08/24 17:04:30 (0m 42s) | [5/8] Batch 177 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10228.125 | Loss: 10240.70 | Abs. Loss: 23422301.52
08/08/24 17:04:30 (0m 42s) | [5/8] Batch 178 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9760.688 | Loss: 9772.86 | Abs. Loss: 23432074.38
08/08/24 17:04:30 (0m 42s) | [5/8] Batch 179 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9750.718 | Loss: 9763.98 | Abs. Loss: 23441838.36
08/08/24 17:04:30 (0m 42s) | [5/8] Batch 180 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10708.782 | Loss: 10722.29 | Abs. Loss: 23452560.64
08/08/24 17:04:30 (0m 42s) | [5/8] Batch 181 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9261.247 | Loss: 9274.21 | Abs. Loss: 23461834.86
08/08/24 17:04:30 (0m 42s) | [5/8] Batch 182 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10634.193 | Loss: 10647.31 | Abs. Loss: 23472482.17
08/08/24 17:04:30 (0m 42s) | [5/8] Batch 183 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9906.806 | Loss: 9919.88 | Abs. Loss: 23482402.05
08/08/24 17:04:30 (0m 42s) | [5/8] Batch 184 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10151.585 | Loss: 10165.59 | Abs. Loss: 23492567.65
08/08/24 17:04:30 (0m 42s) | [5/8] Batch 185 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10218.711 | Loss: 10232.47 | Abs. Loss: 23502800.12
08/08/24 17:04:30 (0m 42s) | [5/8] Batch 186 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10154.521 | Loss: 10168.44 | Abs. Loss: 23512968.55
08/08/24 17:04:30 (0m 42s) | [5/8] Batch 187 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10544.586 | Loss: 10558.24 | Abs. Loss: 23523526.79
08/08/24 17:04:30 (0m 42s) | [5/8] Batch 188 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10222.438 | Loss: 10235.98 | Abs. Loss: 23533762.77
08/08/24 17:04:30 (0m 42s) | [5/8] Batch 189 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9947.791 | Loss: 9960.80 | Abs. Loss: 23543723.58
08/08/24 17:04:30 (0m 42s) | [5/8] Batch 190 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10922.645 | Loss: 10936.88 | Abs. Loss: 23554660.46
08/08/24 17:04:30 (0m 42s) | [5/8] Batch 191 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10025.756 | Loss: 10038.65 | Abs. Loss: 23564699.11
08/08/24 17:04:30 (0m 42s) | [5/8] Batch 192 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10439.123 | Loss: 10452.54 | Abs. Loss: 23575151.66
08/08/24 17:04:30 (0m 42s) | [5/8] Batch 193 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9738.395 | Loss: 9751.68 | Abs. Loss: 23584903.33
08/08/24 17:04:30 (0m 42s) | [5/8] Batch 194 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10350.879 | Loss: 10365.22 | Abs. Loss: 23595268.55
08/08/24 17:04:30 (0m 42s) | [5/8] Batch 195 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9855.100 | Loss: 9868.47 | Abs. Loss: 23605137.02
08/08/24 17:04:30 (0m 42s) | [5/8] Batch 196 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10451.713 | Loss: 10464.96 | Abs. Loss: 23615601.98
08/08/24 17:04:30 (0m 42s) | [5/8] Batch 197 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10298.061 | Loss: 10312.31 | Abs. Loss: 23625914.29
08/08/24 17:04:30 (0m 42s) | [5/8] Batch 198 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10327.443 | Loss: 10341.08 | Abs. Loss: 23636255.37
