08/08/24 16:47:23 Training initiated with the following parameters:
Model Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01), ('stochastic', True))
Encoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01))
Decoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01))

08/08/24 16:47:24 (0m 00s) | [1/8] Batch 0 (0.685s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 53456.191 | Loss: 53456.77 | Abs. Loss: 53456.77
08/08/24 16:48:08 (0m 44s) | [5/8] Batch 344 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9860.523 | Loss: 9872.50 | Abs. Loss: 26073748.63
08/08/24 16:48:08 (0m 44s) | [5/8] Batch 345 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10390.461 | Loss: 10403.54 | Abs. Loss: 26084152.17
08/08/24 16:48:08 (0m 44s) | [5/8] Batch 346 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10640.141 | Loss: 10652.49 | Abs. Loss: 26094804.66
08/08/24 16:48:08 (0m 44s) | [5/8] Batch 347 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10123.121 | Loss: 10134.84 | Abs. Loss: 26104939.50
08/08/24 16:48:08 (0m 44s) | [5/8] Batch 348 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10410.122 | Loss: 10422.60 | Abs. Loss: 26115362.10
08/08/24 16:48:08 (0m 44s) | [5/8] Batch 349 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10138.376 | Loss: 10151.29 | Abs. Loss: 26125513.39
08/08/24 16:48:08 (0m 44s) | [5/8] Batch 350 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10303.619 | Loss: 10316.61 | Abs. Loss: 26135830.00
08/08/24 16:48:08 (0m 44s) | [5/8] Batch 351 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10032.148 | Loss: 10044.40 | Abs. Loss: 26145874.41
08/08/24 16:48:08 (0m 44s) | [5/8] Batch 352 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10591.015 | Loss: 10604.01 | Abs. Loss: 26156478.41
08/08/24 16:48:08 (0m 44s) | [5/8] Batch 353 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10316.148 | Loss: 10328.64 | Abs. Loss: 26166807.05
08/08/24 16:48:08 (0m 44s) | [5/8] Batch 354 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9768.813 | Loss: 9781.34 | Abs. Loss: 26176588.39
08/08/24 16:48:08 (0m 44s) | [5/8] Batch 355 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10500.553 | Loss: 10512.63 | Abs. Loss: 26187101.02
08/08/24 16:48:08 (0m 45s) | [5/8] Batch 356 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10165.126 | Loss: 10178.96 | Abs. Loss: 26197279.98
08/08/24 16:48:08 (0m 45s) | [5/8] Batch 357 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9941.098 | Loss: 9953.00 | Abs. Loss: 26207232.98
08/08/24 16:48:08 (0m 45s) | [5/8] Batch 358 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10538.559 | Loss: 10551.17 | Abs. Loss: 26217784.15
08/08/24 16:48:08 (0m 45s) | [5/8] Batch 359 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9950.242 | Loss: 9963.00 | Abs. Loss: 26227747.16
08/08/24 16:48:08 (0m 45s) | [5/8] Batch 360 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9738.453 | Loss: 9750.90 | Abs. Loss: 26237498.06
08/08/24 16:48:08 (0m 45s) | [5/8] Batch 361 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10783.731 | Loss: 10796.77 | Abs. Loss: 26248294.83
08/08/24 16:48:08 (0m 45s) | [5/8] Batch 362 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9865.592 | Loss: 9878.71 | Abs. Loss: 26258173.54
08/08/24 16:48:08 (0m 45s) | [5/8] Batch 363 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10110.047 | Loss: 10123.24 | Abs. Loss: 26268296.78
08/08/24 16:48:08 (0m 45s) | [5/8] Batch 364 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10801.520 | Loss: 10814.18 | Abs. Loss: 26279110.96
08/08/24 16:48:08 (0m 45s) | [5/8] Batch 365 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10190.387 | Loss: 10203.63 | Abs. Loss: 26289314.59
08/08/24 16:48:08 (0m 45s) | [5/8] Batch 366 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10190.532 | Loss: 10202.68 | Abs. Loss: 26299517.27
08/08/24 16:48:08 (0m 45s) | [5/8] Batch 367 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9862.505 | Loss: 9874.45 | Abs. Loss: 26309391.72
08/08/24 16:48:08 (0m 45s) | [5/8] Batch 368 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10866.997 | Loss: 10878.87 | Abs. Loss: 26320270.59
08/08/24 16:48:08 (0m 45s) | [5/8] Batch 369 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10489.957 | Loss: 10502.63 | Abs. Loss: 26330773.22
08/08/24 16:48:08 (0m 45s) | [5/8] Batch 370 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10468.916 | Loss: 10481.64 | Abs. Loss: 26341254.86
08/08/24 16:48:08 (0m 45s) | [5/8] Batch 371 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9985.058 | Loss: 9997.22 | Abs. Loss: 26351252.08
08/08/24 16:48:08 (0m 45s) | [5/8] Batch 372 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10163.910 | Loss: 10176.25 | Abs. Loss: 26361428.33
08/08/24 16:48:08 (0m 45s) | [5/8] Batch 373 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10206.973 | Loss: 10220.77 | Abs. Loss: 26371649.10
08/08/24 16:48:08 (0m 45s) | [5/8] Batch 374 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10504.725 | Loss: 10517.98 | Abs. Loss: 26382167.09
08/08/24 16:48:08 (0m 45s) | [5/8] Batch 375 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10268.606 | Loss: 10281.54 | Abs. Loss: 26392448.63
08/08/24 16:48:08 (0m 45s) | [5/8] Batch 376 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10211.607 | Loss: 10223.53 | Abs. Loss: 26402672.16
08/08/24 16:48:08 (0m 45s) | [5/8] Batch 377 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9743.119 | Loss: 9755.76 | Abs. Loss: 26412427.92
08/08/24 16:48:09 (0m 45s) | [5/8] Batch 378 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10187.180 | Loss: 10199.34 | Abs. Loss: 26422627.26
08/08/24 16:48:09 (0m 45s) | [5/8] Batch 379 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9789.404 | Loss: 9801.96 | Abs. Loss: 26432429.21
08/08/24 16:48:09 (0m 45s) | [5/8] Batch 380 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10079.861 | Loss: 10092.94 | Abs. Loss: 26442522.16
08/08/24 16:48:09 (0m 45s) | [5/8] Batch 381 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10076.812 | Loss: 10089.97 | Abs. Loss: 26452612.13
08/08/24 16:48:09 (0m 45s) | [5/8] Batch 382 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10380.274 | Loss: 10394.31 | Abs. Loss: 26463006.44
08/08/24 16:48:09 (0m 45s) | [5/8] Batch 383 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9915.098 | Loss: 9928.26 | Abs. Loss: 26472934.70
08/08/24 16:48:09 (0m 45s) | [5/8] Batch 384 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10296.078 | Loss: 10309.20 | Abs. Loss: 26483243.90
08/08/24 16:48:09 (0m 45s) | [5/8] Batch 385 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10245.641 | Loss: 10259.00 | Abs. Loss: 26493502.89
08/08/24 16:48:09 (0m 45s) | [5/8] Batch 386 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10042.785 | Loss: 10055.78 | Abs. Loss: 26503558.68
08/08/24 16:48:09 (0m 45s) | [5/8] Batch 387 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10400.675 | Loss: 10413.10 | Abs. Loss: 26513971.77
08/08/24 16:48:09 (0m 45s) | [5/8] Batch 388 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10457.836 | Loss: 10471.18 | Abs. Loss: 26524442.95
08/08/24 16:48:09 (0m 45s) | [5/8] Batch 389 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10419.830 | Loss: 10433.56 | Abs. Loss: 26534876.51
08/08/24 16:48:09 (0m 45s) | [5/8] Batch 390 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10624.912 | Loss: 10637.98 | Abs. Loss: 26545514.49
08/08/24 16:48:09 (0m 45s) | [5/8] Batch 391 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10472.557 | Loss: 10485.37 | Abs. Loss: 26555999.85
08/08/24 16:48:09 (0m 45s) | [5/8] Batch 392 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10369.029 | Loss: 10382.61 | Abs. Loss: 26566382.46
08/08/24 16:48:09 (0m 45s) | [5/8] Batch 393 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10337.655 | Loss: 10350.48 | Abs. Loss: 26576732.94
08/08/24 16:48:09 (0m 45s) | [5/8] Batch 394 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9777.138 | Loss: 9789.70 | Abs. Loss: 26586522.64
08/08/24 16:48:09 (0m 45s) | [5/8] Batch 395 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9981.596 | Loss: 9994.03 | Abs. Loss: 26596516.67
08/08/24 16:48:09 (0m 45s) | [5/8] Batch 396 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10151.043 | Loss: 10163.00 | Abs. Loss: 26606679.67
08/08/24 16:48:09 (0m 45s) | [5/8] Batch 397 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9852.073 | Loss: 9866.07 | Abs. Loss: 26616545.73
08/08/24 16:48:09 (0m 45s) | [5/8] Batch 398 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10322.516 | Loss: 10335.91 | Abs. Loss: 26626881.65
08/08/24 16:48:09 (0m 45s) | [5/8] Batch 399 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10098.593 | Loss: 10112.77 | Abs. Loss: 26636994.41
08/08/24 16:48:09 (0m 45s) | [5/8] Batch 400 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9910.434 | Loss: 9923.97 | Abs. Loss: 26646918.38
08/08/24 16:48:09 (0m 45s) | [5/8] Batch 401 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10242.711 | Loss: 10256.59 | Abs. Loss: 26657174.97
08/08/24 16:48:09 (0m 45s) | [5/8] Batch 402 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10061.054 | Loss: 10074.16 | Abs. Loss: 26667249.14
08/08/24 16:48:09 (0m 45s) | [5/8] Batch 403 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10622.809 | Loss: 10635.53 | Abs. Loss: 26677884.66
08/08/24 16:48:09 (0m 45s) | [5/8] Batch 404 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10576.010 | Loss: 10589.68 | Abs. Loss: 26688474.35
08/08/24 16:48:09 (0m 45s) | [5/8] Batch 405 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9629.041 | Loss: 9642.59 | Abs. Loss: 26698116.93
08/08/24 16:48:09 (0m 45s) | [5/8] Batch 406 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9863.623 | Loss: 9875.59 | Abs. Loss: 26707992.52
08/08/24 16:48:09 (0m 45s) | [5/8] Batch 407 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9606.668 | Loss: 9618.49 | Abs. Loss: 26717611.01
08/08/24 16:48:09 (0m 45s) | [5/8] Batch 408 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9949.929 | Loss: 9961.90 | Abs. Loss: 26727572.90
08/08/24 16:48:09 (0m 45s) | [5/8] Batch 409 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10500.198 | Loss: 10512.94 | Abs. Loss: 26738085.84
08/08/24 16:48:09 (0m 45s) | [5/8] Batch 410 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10410.646 | Loss: 10423.72 | Abs. Loss: 26748509.55
08/08/24 16:48:09 (0m 45s) | [5/8] Batch 411 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10103.078 | Loss: 10115.27 | Abs. Loss: 26758624.82
08/08/24 16:48:09 (0m 45s) | [5/8] Batch 412 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10173.932 | Loss: 10186.66 | Abs. Loss: 26768811.49
08/08/24 16:48:09 (0m 45s) | [5/8] Batch 413 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10847.420 | Loss: 10859.67 | Abs. Loss: 26779671.15
08/08/24 16:48:09 (0m 45s) | [5/8] Batch 414 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10095.883 | Loss: 10108.21 | Abs. Loss: 26789779.37
08/08/24 16:48:09 (0m 45s) | [5/8] Batch 415 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9906.486 | Loss: 9918.61 | Abs. Loss: 26799697.97
08/08/24 16:48:09 (0m 46s) | [5/8] Batch 416 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10137.506 | Loss: 10150.30 | Abs. Loss: 26809848.28
08/08/24 16:48:09 (0m 46s) | [5/8] Batch 417 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10072.056 | Loss: 10084.77 | Abs. Loss: 26819933.05
08/08/24 16:48:09 (0m 46s) | [5/8] Batch 418 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10915.217 | Loss: 10929.01 | Abs. Loss: 26830862.06
08/08/24 16:48:09 (0m 46s) | [5/8] Batch 419 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9720.209 | Loss: 9734.44 | Abs. Loss: 26840596.50
08/08/24 16:48:09 (0m 46s) | [5/8] Batch 420 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9726.047 | Loss: 9739.35 | Abs. Loss: 26850335.85
08/08/24 16:48:09 (0m 46s) | [5/8] Batch 421 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10131.506 | Loss: 10143.51 | Abs. Loss: 26860479.36
08/08/24 16:48:09 (0m 46s) | [5/8] Batch 422 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9734.861 | Loss: 9747.42 | Abs. Loss: 26870226.78
08/08/24 16:48:09 (0m 46s) | [5/8] Batch 423 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10789.159 | Loss: 10802.73 | Abs. Loss: 26881029.51
08/08/24 16:48:09 (0m 46s) | [5/8] Batch 424 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10078.813 | Loss: 10091.26 | Abs. Loss: 26891120.77
08/08/24 16:48:09 (0m 46s) | [5/8] Batch 425 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9895.251 | Loss: 9907.34 | Abs. Loss: 26901028.11
08/08/24 16:48:09 (0m 46s) | [5/8] Batch 426 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9888.734 | Loss: 9901.48 | Abs. Loss: 26910929.59
08/08/24 16:48:09 (0m 46s) | [5/8] Batch 427 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10386.135 | Loss: 10399.56 | Abs. Loss: 26921329.15
08/08/24 16:48:09 (0m 46s) | [5/8] Batch 428 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10381.178 | Loss: 10393.46 | Abs. Loss: 26931722.62
08/08/24 16:48:09 (0m 46s) | [5/8] Batch 429 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10206.906 | Loss: 10218.92 | Abs. Loss: 26941941.54
08/08/24 16:48:09 (0m 46s) | [5/8] Batch 430 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9693.254 | Loss: 9705.76 | Abs. Loss: 26951647.30
08/08/24 16:48:09 (0m 46s) | [5/8] Batch 431 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10052.096 | Loss: 10064.67 | Abs. Loss: 26961711.96
08/08/24 16:48:09 (0m 46s) | [5/8] Batch 432 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10469.121 | Loss: 10481.79 | Abs. Loss: 26972193.76
08/08/24 16:48:09 (0m 46s) | [5/8] Batch 433 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9980.223 | Loss: 9993.07 | Abs. Loss: 26982186.83
08/08/24 16:48:09 (0m 46s) | [5/8] Batch 434 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9951.094 | Loss: 9963.94 | Abs. Loss: 26992150.77
08/08/24 16:48:09 (0m 46s) | [5/8] Batch 435 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10164.399 | Loss: 10177.87 | Abs. Loss: 27002328.64
08/08/24 16:48:09 (0m 46s) | [5/8] Batch 436 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10312.646 | Loss: 10324.95 | Abs. Loss: 27012653.59
08/08/24 16:48:09 (0m 46s) | [5/8] Batch 437 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10913.963 | Loss: 10926.87 | Abs. Loss: 27023580.46
08/08/24 16:48:10 (0m 46s) | [5/8] Batch 438 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10151.111 | Loss: 10163.68 | Abs. Loss: 27033744.14
08/08/24 16:48:10 (0m 46s) | [5/8] Batch 439 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10130.594 | Loss: 10142.72 | Abs. Loss: 27043886.86
08/08/24 16:48:10 (0m 46s) | [5/8] Batch 440 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9552.870 | Loss: 9564.08 | Abs. Loss: 27053450.94
08/08/24 16:48:10 (0m 46s) | [5/8] Batch 441 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10069.265 | Loss: 10080.72 | Abs. Loss: 27063531.66
08/08/24 16:48:10 (0m 46s) | [5/8] Batch 442 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10231.509 | Loss: 10243.62 | Abs. Loss: 27073775.29
08/08/24 16:48:10 (0m 46s) | [5/8] Batch 443 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10607.994 | Loss: 10622.11 | Abs. Loss: 27084397.40
08/08/24 16:48:10 (0m 46s) | [5/8] Batch 444 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10092.746 | Loss: 10105.37 | Abs. Loss: 27094502.77
08/08/24 16:48:10 (0m 46s) | [5/8] Batch 445 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10663.267 | Loss: 10675.73 | Abs. Loss: 27105178.51
08/08/24 16:48:10 (0m 46s) | [5/8] Batch 446 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9892.814 | Loss: 9905.05 | Abs. Loss: 27115083.55
08/08/24 16:48:10 (0m 46s) | [5/8] Batch 447 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9843.204 | Loss: 9857.25 | Abs. Loss: 27124940.80
08/08/24 16:48:10 (0m 46s) | [5/8] Batch 448 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9835.234 | Loss: 9848.33 | Abs. Loss: 27134789.13
08/08/24 16:48:10 (0m 46s) | [5/8] Batch 449 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10682.613 | Loss: 10695.69 | Abs. Loss: 27145484.82
08/08/24 16:48:10 (0m 46s) | [5/8] Batch 450 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9981.395 | Loss: 9993.86 | Abs. Loss: 27155478.68
08/08/24 16:48:10 (0m 46s) | [5/8] Batch 451 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9711.833 | Loss: 9725.24 | Abs. Loss: 27165203.92
08/08/24 16:48:10 (0m 46s) | [5/8] Batch 452 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10039.105 | Loss: 10052.31 | Abs. Loss: 27175256.23
08/08/24 16:48:10 (0m 46s) | [5/8] Batch 453 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9654.624 | Loss: 9666.98 | Abs. Loss: 27184923.21
08/08/24 16:48:10 (0m 46s) | [5/8] Batch 454 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10441.045 | Loss: 10453.52 | Abs. Loss: 27195376.73
08/08/24 16:48:10 (0m 46s) | [5/8] Batch 455 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9843.217 | Loss: 9856.79 | Abs. Loss: 27205233.52
08/08/24 16:48:10 (0m 46s) | [5/8] Batch 456 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9857.927 | Loss: 9871.98 | Abs. Loss: 27215105.50
08/08/24 16:48:10 (0m 46s) | [5/8] Batch 457 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10508.695 | Loss: 10521.90 | Abs. Loss: 27225627.40
08/08/24 16:48:10 (0m 46s) | [5/8] Batch 458 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10538.836 | Loss: 10552.15 | Abs. Loss: 27236179.55
08/08/24 16:48:10 (0m 46s) | [5/8] Batch 459 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10542.514 | Loss: 10555.39 | Abs. Loss: 27246734.93
08/08/24 16:48:10 (0m 46s) | [5/8] Batch 460 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10415.479 | Loss: 10428.08 | Abs. Loss: 27257163.01
08/08/24 16:48:10 (0m 46s) | [5/8] Batch 461 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10203.926 | Loss: 10217.70 | Abs. Loss: 27267380.71
08/08/24 16:48:10 (0m 46s) | [5/8] Batch 462 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9897.033 | Loss: 9909.89 | Abs. Loss: 27277290.60
08/08/24 16:48:10 (0m 46s) | [5/8] Batch 463 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9619.562 | Loss: 9631.79 | Abs. Loss: 27286922.39
08/08/24 16:48:10 (0m 46s) | [5/8] Batch 464 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9822.775 | Loss: 9835.84 | Abs. Loss: 27296758.24
08/08/24 16:48:10 (0m 46s) | [5/8] Batch 465 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9605.527 | Loss: 9618.21 | Abs. Loss: 27306376.45
08/08/24 16:48:10 (0m 46s) | [5/8] Batch 466 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10181.357 | Loss: 10194.16 | Abs. Loss: 27316570.61
08/08/24 16:48:10 (0m 46s) | [5/8] Batch 467 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9836.646 | Loss: 9849.60 | Abs. Loss: 27326420.20
08/08/24 16:48:10 (0m 46s) | [5/8] Batch 468 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10292.898 | Loss: 10306.05 | Abs. Loss: 27336726.26
08/08/24 16:48:10 (0m 46s) | [5/8] Batch 469 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10110.294 | Loss: 10124.12 | Abs. Loss: 27346850.38
08/08/24 16:48:10 (0m 46s) | [5/8] Batch 470 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10171.542 | Loss: 10184.63 | Abs. Loss: 27357035.01
08/08/24 16:48:10 (0m 46s) | [5/8] Batch 471 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10112.805 | Loss: 10126.19 | Abs. Loss: 27367161.19
08/08/24 16:48:10 (0m 46s) | [5/8] Batch 472 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9894.044 | Loss: 9908.13 | Abs. Loss: 27377069.33
08/08/24 16:48:10 (0m 46s) | [5/8] Batch 473 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10382.736 | Loss: 10395.47 | Abs. Loss: 27387464.79
08/08/24 16:48:10 (0m 46s) | [5/8] Batch 474 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9906.824 | Loss: 9919.49 | Abs. Loss: 27397384.29
08/08/24 16:48:10 (0m 46s) | [5/8] Batch 475 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10229.074 | Loss: 10242.75 | Abs. Loss: 27407627.03
08/08/24 16:48:10 (0m 47s) | [5/8] Batch 476 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10204.430 | Loss: 10217.62 | Abs. Loss: 27417844.66
08/08/24 16:48:10 (0m 47s) | [5/8] Batch 477 (0.006s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10548.578 | Loss: 10561.15 | Abs. Loss: 27428405.81
08/08/24 16:48:10 (0m 47s) | [5/8] Batch 478 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9686.199 | Loss: 9699.59 | Abs. Loss: 27438105.40
08/08/24 16:48:10 (0m 47s) | [5/8] Batch 479 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10513.663 | Loss: 10527.33 | Abs. Loss: 27448632.72
08/08/24 16:48:12 (0m 48s) | VALIDATION (Epoch 5/8) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10374.302 | Loss: 10055.17 |  Abs. Loss: 27448632.72 -----------
08/08/24 16:48:12 Checkpoint saved for epoch 5.
08/08/24 16:48:12 (0m 48s) | [6/8] Batch 0 (0.004s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 9806.102 | Loss: 9818.98 | Abs. Loss: 27458451.70
08/08/24 16:48:12 (0m 48s) | [6/8] Batch 1 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10299.453 | Loss: 10312.28 | Abs. Loss: 27468763.98
08/08/24 16:48:12 (0m 48s) | [6/8] Batch 2 (0.005s) | LR: 0.001 | KLW: 0.1, Rec. Loss: 10039.963 | Loss: 10052.04 | Abs. Loss: 27478816.02
