10/04/24 12:55:59 Textual logger initiated. Now configuring tensorboard writer.
10/04/24 12:55:59 Tensorboard writers created. Tensorboard logs will be saved to "./Training Logs/10-04-24__12-55-59/tensorboard".
10/04/24 12:55:59 Starting Tensorboard thread...
10/04/24 12:56:02 Tensorboard is ready at http://localhost:6006/.
10/04/24 12:56:02 Continuing to training script...
10/04/24 12:56:05 Training initiated with the following parameters:
Model Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('stride', 2), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01), ('stochastic', True))
Encoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('stride', 2), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01))
Decoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('stride', 2), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01))

10/04/24 12:56:05 Train Loader Image Data Size: (28, 28)
10/04/24 12:56:06 (0:00:00.95) | [1/10000] Batch 0 (0.919s) | LR: 1e-08 | KLW: 0, KLD (loss): 2519.546, Rec. Loss: 14252.80957031 | Total Loss: 14252.80957031
10/04/24 12:57:44 (0:01:39.17) | [2/10000] Batch 158 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 2635.529, Rec. Loss: 12370.31835938 | Total Loss: 12370.31835938
10/04/24 12:57:45 (0:01:39.21) | [2/10000] Batch 159 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 2689.308, Rec. Loss: 12672.82421875 | Total Loss: 12672.82421875
10/04/24 12:57:45 (0:01:39.24) | [2/10000] Batch 160 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 2817.621, Rec. Loss: 13193.35546875 | Total Loss: 13193.35546875
10/04/24 12:57:45 (0:01:39.28) | [2/10000] Batch 161 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 2796.010, Rec. Loss: 13097.44628906 | Total Loss: 13097.44628906
10/04/24 12:57:45 (0:01:39.31) | [2/10000] Batch 162 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 2718.184, Rec. Loss: 12701.28613281 | Total Loss: 12701.28613281
10/04/24 12:57:45 (0:01:39.35) | [2/10000] Batch 163 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 2831.625, Rec. Loss: 13258.58789062 | Total Loss: 13258.58789062
10/04/24 12:57:45 (0:01:39.38) | [2/10000] Batch 164 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 2832.576, Rec. Loss: 13319.79394531 | Total Loss: 13319.79394531
10/04/24 12:57:45 (0:01:39.42) | [2/10000] Batch 165 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 2876.979, Rec. Loss: 13490.85839844 | Total Loss: 13490.85839844
10/04/24 12:57:45 (0:01:39.46) | [2/10000] Batch 166 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 2588.947, Rec. Loss: 12216.25976562 | Total Loss: 12216.25976562
10/04/24 12:57:45 (0:01:39.49) | [2/10000] Batch 167 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 2844.891, Rec. Loss: 13357.56933594 | Total Loss: 13357.56933594
10/04/24 12:57:45 (0:01:39.53) | [2/10000] Batch 168 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 2674.418, Rec. Loss: 12518.52050781 | Total Loss: 12518.52050781
10/04/24 12:57:45 (0:01:39.56) | [2/10000] Batch 169 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 2678.098, Rec. Loss: 12563.56835938 | Total Loss: 12563.56835938
10/04/24 12:57:45 (0:01:39.60) | [2/10000] Batch 170 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 2651.878, Rec. Loss: 12481.32031250 | Total Loss: 12481.32031250
10/04/24 12:57:45 (0:01:39.63) | [2/10000] Batch 171 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 2702.586, Rec. Loss: 12614.86035156 | Total Loss: 12614.86035156
10/04/24 12:57:45 (0:01:39.67) | [2/10000] Batch 172 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 2870.134, Rec. Loss: 13540.79882812 | Total Loss: 13540.79882812
10/04/24 12:57:45 (0:01:39.70) | [2/10000] Batch 173 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 3151.887, Rec. Loss: 14707.68945312 | Total Loss: 14707.68945312
10/04/24 12:57:45 (0:01:39.74) | [2/10000] Batch 174 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 2924.006, Rec. Loss: 13713.58398438 | Total Loss: 13713.58398438
10/04/24 12:57:45 (0:01:39.77) | [2/10000] Batch 175 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 2847.277, Rec. Loss: 13385.39453125 | Total Loss: 13385.39453125
10/04/24 12:57:45 (0:01:39.81) | [2/10000] Batch 176 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 2997.938, Rec. Loss: 14013.32714844 | Total Loss: 14013.32714844
10/04/24 12:57:45 (0:01:39.84) | [2/10000] Batch 177 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 2939.664, Rec. Loss: 13705.03515625 | Total Loss: 13705.03515625
10/04/24 12:57:45 (0:01:39.88) | [2/10000] Batch 178 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 2771.528, Rec. Loss: 12895.30468750 | Total Loss: 12895.30468750
10/04/24 12:57:45 (0:01:39.91) | [2/10000] Batch 179 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 3033.265, Rec. Loss: 14225.03222656 | Total Loss: 14225.03222656
10/04/24 12:57:45 (0:01:39.95) | [2/10000] Batch 180 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 2944.549, Rec. Loss: 13775.72851562 | Total Loss: 13775.72851562
10/04/24 12:57:45 (0:01:39.98) | [2/10000] Batch 181 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 2898.414, Rec. Loss: 13584.53320312 | Total Loss: 13584.53320312
10/04/24 12:57:45 (0:01:40.02) | [2/10000] Batch 182 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 2704.536, Rec. Loss: 12588.69531250 | Total Loss: 12588.69531250
10/04/24 12:57:45 (0:01:40.05) | [2/10000] Batch 183 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 2769.136, Rec. Loss: 12933.18359375 | Total Loss: 12933.18359375
10/04/24 12:57:45 (0:01:40.09) | [2/10000] Batch 184 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 2702.643, Rec. Loss: 12631.44531250 | Total Loss: 12631.44531250
10/04/24 12:57:45 (0:01:40.13) | [2/10000] Batch 185 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 2996.853, Rec. Loss: 13937.38769531 | Total Loss: 13937.38769531
10/04/24 12:57:45 (0:01:40.17) | [2/10000] Batch 186 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 2894.507, Rec. Loss: 13487.45410156 | Total Loss: 13487.45410156
10/04/24 12:57:46 (0:01:40.20) | [2/10000] Batch 187 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 2682.613, Rec. Loss: 12433.46386719 | Total Loss: 12433.46386719
10/04/24 12:57:46 (0:01:40.24) | [2/10000] Batch 188 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 2898.474, Rec. Loss: 13553.09179688 | Total Loss: 13553.09179688
10/04/24 12:57:46 (0:01:40.28) | [2/10000] Batch 189 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 2962.777, Rec. Loss: 13835.57910156 | Total Loss: 13835.57910156
10/04/24 12:57:46 (0:01:40.31) | [2/10000] Batch 190 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 3176.682, Rec. Loss: 14794.00781250 | Total Loss: 14794.00781250
10/04/24 12:57:46 (0:01:40.35) | [2/10000] Batch 191 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 2819.581, Rec. Loss: 13210.81640625 | Total Loss: 13210.81640625
10/04/24 12:57:46 (0:01:40.38) | [2/10000] Batch 192 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 3129.390, Rec. Loss: 14539.37988281 | Total Loss: 14539.37988281
10/04/24 12:57:46 (0:01:40.42) | [2/10000] Batch 193 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 2738.478, Rec. Loss: 12840.38085938 | Total Loss: 12840.38085938
10/04/24 12:57:46 (0:01:40.46) | [2/10000] Batch 194 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 2711.262, Rec. Loss: 12462.03710938 | Total Loss: 12462.03710938
10/04/24 12:57:46 (0:01:40.49) | [2/10000] Batch 195 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 3024.327, Rec. Loss: 14099.19628906 | Total Loss: 14099.19628906
10/04/24 12:57:46 (0:01:40.53) | [2/10000] Batch 196 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 2808.514, Rec. Loss: 13104.16992188 | Total Loss: 13104.16992188
10/04/24 12:57:46 (0:01:40.56) | [2/10000] Batch 197 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 2927.615, Rec. Loss: 13522.45703125 | Total Loss: 13522.45703125
10/04/24 12:57:46 (0:01:40.60) | [2/10000] Batch 198 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 2715.219, Rec. Loss: 12599.13085938 | Total Loss: 12599.13085938
10/04/24 12:57:46 (0:01:40.63) | [2/10000] Batch 199 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 3030.031, Rec. Loss: 14062.70996094 | Total Loss: 14062.70996094
10/04/24 12:57:46 (0:01:40.67) | [2/10000] Batch 200 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 2971.272, Rec. Loss: 13818.12597656 | Total Loss: 13818.12597656
10/04/24 12:57:46 (0:01:40.71) | [2/10000] Batch 201 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 2649.397, Rec. Loss: 12305.29980469 | Total Loss: 12305.29980469
10/04/24 12:57:46 (0:01:40.74) | [2/10000] Batch 202 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 2611.563, Rec. Loss: 12035.78027344 | Total Loss: 12035.78027344
10/04/24 12:57:46 (0:01:40.78) | [2/10000] Batch 203 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 2952.171, Rec. Loss: 13710.34082031 | Total Loss: 13710.34082031
10/04/24 12:57:46 (0:01:40.81) | [2/10000] Batch 204 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 2909.955, Rec. Loss: 13633.54589844 | Total Loss: 13633.54589844
10/04/24 12:57:46 (0:01:40.85) | [2/10000] Batch 205 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 2794.362, Rec. Loss: 12915.85253906 | Total Loss: 12915.85253906
10/04/24 12:57:46 (0:01:40.89) | [2/10000] Batch 206 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 2702.061, Rec. Loss: 12566.44531250 | Total Loss: 12566.44531250
10/04/24 12:57:46 (0:01:40.92) | [2/10000] Batch 207 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 2928.850, Rec. Loss: 13634.31640625 | Total Loss: 13634.31640625
10/04/24 12:57:46 (0:01:40.96) | [2/10000] Batch 208 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 3117.981, Rec. Loss: 14455.89062500 | Total Loss: 14455.89062500
10/04/24 12:57:46 (0:01:40.99) | [2/10000] Batch 209 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 2781.989, Rec. Loss: 12922.69726562 | Total Loss: 12922.69726562
10/04/24 12:57:46 (0:01:41.03) | [2/10000] Batch 210 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 2661.534, Rec. Loss: 12321.76660156 | Total Loss: 12321.76660156
10/04/24 12:57:46 (0:01:41.07) | [2/10000] Batch 211 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 2824.728, Rec. Loss: 13141.10253906 | Total Loss: 13141.10253906
10/04/24 12:57:46 (0:01:41.10) | [2/10000] Batch 212 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 2788.938, Rec. Loss: 12922.28808594 | Total Loss: 12922.28808594
10/04/24 12:57:46 (0:01:41.14) | [2/10000] Batch 213 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 2829.646, Rec. Loss: 13013.72460938 | Total Loss: 13013.72460938
10/04/24 12:57:46 (0:01:41.17) | [2/10000] Batch 214 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 2877.537, Rec. Loss: 13374.34277344 | Total Loss: 13374.34277344
10/04/24 12:57:47 (0:01:41.21) | [2/10000] Batch 215 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 2740.917, Rec. Loss: 12637.93261719 | Total Loss: 12637.93261719
10/04/24 12:57:47 (0:01:41.25) | [2/10000] Batch 216 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 2977.393, Rec. Loss: 13736.16308594 | Total Loss: 13736.16308594
10/04/24 12:57:47 (0:01:41.28) | [2/10000] Batch 217 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 2837.741, Rec. Loss: 13159.84960938 | Total Loss: 13159.84960938
10/04/24 12:57:47 (0:01:41.32) | [2/10000] Batch 218 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 2886.238, Rec. Loss: 13398.67382812 | Total Loss: 13398.67382812
10/04/24 12:57:47 (0:01:41.35) | [2/10000] Batch 219 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 2983.291, Rec. Loss: 13872.34570312 | Total Loss: 13872.34570312
10/04/24 12:57:47 (0:01:41.39) | [2/10000] Batch 220 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 2760.080, Rec. Loss: 12834.83886719 | Total Loss: 12834.83886719
10/04/24 12:57:47 (0:01:41.42) | [2/10000] Batch 221 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 2849.310, Rec. Loss: 13229.62304688 | Total Loss: 13229.62304688
10/04/24 12:57:47 (0:01:41.46) | [2/10000] Batch 222 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 2748.263, Rec. Loss: 12790.25000000 | Total Loss: 12790.25000000
10/04/24 12:57:47 (0:01:41.50) | [2/10000] Batch 223 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 2966.078, Rec. Loss: 13844.31347656 | Total Loss: 13844.31347656
10/04/24 12:57:47 (0:01:41.53) | [2/10000] Batch 224 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 2905.195, Rec. Loss: 13334.65625000 | Total Loss: 13334.65625000
10/04/24 12:57:47 (0:01:41.57) | [2/10000] Batch 225 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 2795.009, Rec. Loss: 12963.63964844 | Total Loss: 12963.63964844
10/04/24 12:57:47 (0:01:41.60) | [2/10000] Batch 226 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 3094.124, Rec. Loss: 14314.70410156 | Total Loss: 14314.70410156
10/04/24 12:57:47 (0:01:41.64) | [2/10000] Batch 227 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 3212.675, Rec. Loss: 14748.23535156 | Total Loss: 14748.23535156
10/04/24 12:57:47 (0:01:41.68) | [2/10000] Batch 228 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 2907.951, Rec. Loss: 13500.50585938 | Total Loss: 13500.50585938
10/04/24 12:57:47 (0:01:41.71) | [2/10000] Batch 229 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 3063.519, Rec. Loss: 14061.72070312 | Total Loss: 14061.72070312
10/04/24 12:57:47 (0:01:41.75) | [2/10000] Batch 230 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 2727.212, Rec. Loss: 12475.66894531 | Total Loss: 12475.66894531
10/04/24 12:57:47 (0:01:41.79) | [2/10000] Batch 231 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 2956.897, Rec. Loss: 13616.65136719 | Total Loss: 13616.65136719
10/04/24 12:57:47 (0:01:41.82) | [2/10000] Batch 232 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 2891.064, Rec. Loss: 13310.16992188 | Total Loss: 13310.16992188
10/04/24 12:57:47 (0:01:41.86) | [2/10000] Batch 233 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 2650.525, Rec. Loss: 12205.38574219 | Total Loss: 12205.38574219
10/04/24 12:57:47 (0:01:41.89) | [2/10000] Batch 234 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 2897.675, Rec. Loss: 13385.29394531 | Total Loss: 13385.29394531
10/04/24 12:57:47 (0:01:41.93) | [2/10000] Batch 235 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 3129.922, Rec. Loss: 14465.00878906 | Total Loss: 14465.00878906
10/04/24 12:57:47 (0:01:41.96) | [2/10000] Batch 236 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 2878.550, Rec. Loss: 13272.55957031 | Total Loss: 13272.55957031
10/04/24 12:57:47 (0:01:42.00) | [2/10000] Batch 237 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 2896.890, Rec. Loss: 13445.03515625 | Total Loss: 13445.03515625
10/04/24 12:57:47 (0:01:42.04) | [2/10000] Batch 238 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 2876.039, Rec. Loss: 13309.81054688 | Total Loss: 13309.81054688
10/04/24 12:57:47 (0:01:42.07) | [2/10000] Batch 239 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 3000.386, Rec. Loss: 14132.65625000 | Total Loss: 14132.65625000
10/04/24 12:57:47 (0:01:42.11) | [2/10000] Batch 240 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 2870.204, Rec. Loss: 13220.49804688 | Total Loss: 13220.49804688
10/04/24 12:57:47 (0:01:42.15) | [2/10000] Batch 241 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 3076.609, Rec. Loss: 14142.79003906 | Total Loss: 14142.79003906
10/04/24 12:57:47 (0:01:42.18) | [2/10000] Batch 242 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 2948.820, Rec. Loss: 13531.59960938 | Total Loss: 13531.59960938
10/04/24 12:57:48 (0:01:42.22) | [2/10000] Batch 243 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 2978.348, Rec. Loss: 13779.54589844 | Total Loss: 13779.54589844
10/04/24 12:57:48 (0:01:42.25) | [2/10000] Batch 244 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 2627.634, Rec. Loss: 12073.85839844 | Total Loss: 12073.85839844
10/04/24 12:57:48 (0:01:42.29) | [2/10000] Batch 245 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 2853.290, Rec. Loss: 13210.89355469 | Total Loss: 13210.89355469
10/04/24 12:57:48 (0:01:42.32) | [2/10000] Batch 246 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 2691.599, Rec. Loss: 12348.89062500 | Total Loss: 12348.89062500
10/04/24 12:57:48 (0:01:42.36) | [2/10000] Batch 247 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 3088.519, Rec. Loss: 14260.38378906 | Total Loss: 14260.38378906
10/04/24 12:57:48 (0:01:42.40) | [2/10000] Batch 248 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 3356.309, Rec. Loss: 15470.50488281 | Total Loss: 15470.50488281
10/04/24 12:57:48 (0:01:42.43) | [2/10000] Batch 249 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 3062.441, Rec. Loss: 13979.40917969 | Total Loss: 13979.40917969
10/04/24 12:57:48 (0:01:42.47) | [2/10000] Batch 250 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 3082.037, Rec. Loss: 14098.98730469 | Total Loss: 14098.98730469
10/04/24 12:57:48 (0:01:42.50) | [2/10000] Batch 251 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 2887.340, Rec. Loss: 13380.99414062 | Total Loss: 13380.99414062
10/04/24 12:57:48 (0:01:42.54) | [2/10000] Batch 252 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 3111.830, Rec. Loss: 14268.29394531 | Total Loss: 14268.29394531
10/04/24 12:57:48 (0:01:42.58) | [2/10000] Batch 253 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 3012.510, Rec. Loss: 13792.23535156 | Total Loss: 13792.23535156
10/04/24 12:57:48 (0:01:42.61) | [2/10000] Batch 254 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 2823.939, Rec. Loss: 12950.17675781 | Total Loss: 12950.17675781
10/04/24 12:57:48 (0:01:42.65) | [2/10000] Batch 255 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 3015.638, Rec. Loss: 13777.46582031 | Total Loss: 13777.46582031
10/04/24 12:57:48 (0:01:42.68) | [2/10000] Batch 256 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 2996.062, Rec. Loss: 13692.64160156 | Total Loss: 13692.64160156
10/04/24 12:57:48 (0:01:42.72) | [2/10000] Batch 257 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 2820.142, Rec. Loss: 12982.25585938 | Total Loss: 12982.25585938
10/04/24 12:57:48 (0:01:42.75) | [2/10000] Batch 258 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 2854.224, Rec. Loss: 13149.87500000 | Total Loss: 13149.87500000
10/04/24 12:57:48 (0:01:42.79) | [2/10000] Batch 259 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 3000.969, Rec. Loss: 13678.01757812 | Total Loss: 13678.01757812
10/04/24 12:57:48 (0:01:42.82) | [2/10000] Batch 260 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 2986.759, Rec. Loss: 13707.15136719 | Total Loss: 13707.15136719
10/04/24 12:57:48 (0:01:42.86) | [2/10000] Batch 261 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 2827.570, Rec. Loss: 12977.78906250 | Total Loss: 12977.78906250
10/04/24 12:57:48 (0:01:42.90) | [2/10000] Batch 262 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 3060.943, Rec. Loss: 13840.22167969 | Total Loss: 13840.22167969
10/04/24 12:57:48 (0:01:42.93) | [2/10000] Batch 263 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 3147.468, Rec. Loss: 14391.87109375 | Total Loss: 14391.87109375
10/04/24 12:57:48 (0:01:42.97) | [2/10000] Batch 264 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 3013.773, Rec. Loss: 13793.85351562 | Total Loss: 13793.85351562
10/04/24 12:57:48 (0:01:43.00) | [2/10000] Batch 265 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 2999.508, Rec. Loss: 13664.06738281 | Total Loss: 13664.06738281
10/04/24 12:57:48 (0:01:43.04) | [2/10000] Batch 266 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 2953.130, Rec. Loss: 13478.20605469 | Total Loss: 13478.20605469
10/04/24 12:57:48 (0:01:43.08) | [2/10000] Batch 267 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 3017.405, Rec. Loss: 13921.12207031 | Total Loss: 13921.12207031
10/04/24 12:57:48 (0:01:43.11) | [2/10000] Batch 268 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 3101.184, Rec. Loss: 14194.25976562 | Total Loss: 14194.25976562
10/04/24 12:57:48 (0:01:43.15) | [2/10000] Batch 269 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 3174.194, Rec. Loss: 14492.69238281 | Total Loss: 14492.69238281
10/04/24 12:57:49 (0:01:43.19) | [2/10000] Batch 270 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 3047.764, Rec. Loss: 13893.70117188 | Total Loss: 13893.70117188
10/04/24 12:57:49 (0:01:43.22) | [2/10000] Batch 271 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 3007.763, Rec. Loss: 13715.37011719 | Total Loss: 13715.37011719
10/04/24 12:57:49 (0:01:43.26) | [2/10000] Batch 272 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 3013.137, Rec. Loss: 13811.40234375 | Total Loss: 13811.40234375
10/04/24 12:57:49 (0:01:43.29) | [2/10000] Batch 273 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 2957.855, Rec. Loss: 13512.10644531 | Total Loss: 13512.10644531
10/04/24 12:57:49 (0:01:43.33) | [2/10000] Batch 274 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 2931.395, Rec. Loss: 13459.72363281 | Total Loss: 13459.72363281
10/04/24 12:57:49 (0:01:43.36) | [2/10000] Batch 275 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 2942.257, Rec. Loss: 13489.95996094 | Total Loss: 13489.95996094
10/04/24 12:57:49 (0:01:43.40) | [2/10000] Batch 276 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 3044.464, Rec. Loss: 13734.58593750 | Total Loss: 13734.58593750
10/04/24 12:57:49 (0:01:43.43) | [2/10000] Batch 277 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 3130.772, Rec. Loss: 14207.14453125 | Total Loss: 14207.14453125
10/04/24 12:57:49 (0:01:43.47) | [2/10000] Batch 278 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 2925.857, Rec. Loss: 13455.89746094 | Total Loss: 13455.89746094
10/04/24 12:57:49 (0:01:43.50) | [2/10000] Batch 279 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 2967.835, Rec. Loss: 13570.58398438 | Total Loss: 13570.58398438
10/04/24 12:57:49 (0:01:43.54) | [2/10000] Batch 280 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 2544.333, Rec. Loss: 11531.60449219 | Total Loss: 11531.60449219
10/04/24 12:57:49 (0:01:43.58) | [2/10000] Batch 281 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 3046.901, Rec. Loss: 13895.85839844 | Total Loss: 13895.85839844
10/04/24 12:57:49 (0:01:43.61) | [2/10000] Batch 282 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 3009.579, Rec. Loss: 13732.96484375 | Total Loss: 13732.96484375
10/04/24 12:57:49 (0:01:43.65) | [2/10000] Batch 283 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 2937.729, Rec. Loss: 13455.88476562 | Total Loss: 13455.88476562
10/04/24 12:57:49 (0:01:43.68) | [2/10000] Batch 284 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 3261.478, Rec. Loss: 14894.50781250 | Total Loss: 14894.50781250
10/04/24 12:57:49 (0:01:43.72) | [2/10000] Batch 285 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 2949.379, Rec. Loss: 13384.93847656 | Total Loss: 13384.93847656
10/04/24 12:57:49 (0:01:43.75) | [2/10000] Batch 286 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 3031.816, Rec. Loss: 13839.70898438 | Total Loss: 13839.70898438
10/04/24 12:57:49 (0:01:43.79) | [2/10000] Batch 287 (0.005s) | LR: 1e-08 | KLW: 0, KLD (loss): 3218.279, Rec. Loss: 14603.02050781 | Total Loss: 14603.02050781
10/04/24 12:57:49 (0:01:43.83) | [2/10000] Batch 288 (0.006s) | LR: 1e-08 | KLW: 0, KLD (loss): 3178.067, Rec. Loss: 14399.42382812 | Total Loss: 14399.42382812
