07/24/24 12:01:36 Training initiated with the following parameters:
Model Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01), ('stochastic', True))
Encoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01))
Decoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01))

07/24/24 12:01:37 (0m 00s) | [1/15] Batch 0 (0.686s) | LR: 0.001 | KLD: 3.086, KLW: 0, Rec. Loss: 0.701 | Loss: 0.70 | Abs. Loss: 0.70
07/24/24 12:02:36 (0m 59s) | [7/15] Batch 133 (0.005s) | LR: 0.001 | KLD: 385.069, KLW: 0, Rec. Loss: 0.124 | Loss: 0.12 | Abs. Loss: 441.36
07/24/24 12:02:36 (0m 59s) | [7/15] Batch 134 (0.006s) | LR: 0.001 | KLD: 384.042, KLW: 0, Rec. Loss: 0.132 | Loss: 0.13 | Abs. Loss: 441.50
07/24/24 12:02:36 (0m 59s) | [7/15] Batch 135 (0.006s) | LR: 0.001 | KLD: 390.294, KLW: 0, Rec. Loss: 0.131 | Loss: 0.13 | Abs. Loss: 441.63
07/24/24 12:02:36 (0m 59s) | [7/15] Batch 136 (0.004s) | LR: 0.001 | KLD: 347.805, KLW: 0, Rec. Loss: 0.126 | Loss: 0.13 | Abs. Loss: 441.75
07/24/24 12:02:36 (0m 59s) | [7/15] Batch 137 (0.006s) | LR: 0.001 | KLD: 358.206, KLW: 0, Rec. Loss: 0.126 | Loss: 0.13 | Abs. Loss: 441.88
07/24/24 12:02:36 (0m 59s) | [7/15] Batch 138 (0.006s) | LR: 0.001 | KLD: 380.336, KLW: 0, Rec. Loss: 0.132 | Loss: 0.13 | Abs. Loss: 442.01
07/24/24 12:02:36 (0m 59s) | [7/15] Batch 139 (0.006s) | LR: 0.001 | KLD: 382.142, KLW: 0, Rec. Loss: 0.134 | Loss: 0.13 | Abs. Loss: 442.14
07/24/24 12:02:36 (0m 59s) | [7/15] Batch 140 (0.005s) | LR: 0.001 | KLD: 383.917, KLW: 0, Rec. Loss: 0.126 | Loss: 0.13 | Abs. Loss: 442.27
07/24/24 12:02:36 (0m 59s) | [7/15] Batch 141 (0.006s) | LR: 0.001 | KLD: 392.106, KLW: 0, Rec. Loss: 0.132 | Loss: 0.13 | Abs. Loss: 442.40
07/24/24 12:02:36 (0m 59s) | [7/15] Batch 142 (0.006s) | LR: 0.001 | KLD: 368.356, KLW: 0, Rec. Loss: 0.125 | Loss: 0.13 | Abs. Loss: 442.53
07/24/24 12:02:36 (0m 59s) | [7/15] Batch 143 (0.004s) | LR: 0.001 | KLD: 402.388, KLW: 0, Rec. Loss: 0.131 | Loss: 0.13 | Abs. Loss: 442.66
07/24/24 12:02:36 (0m 59s) | [7/15] Batch 144 (0.006s) | LR: 0.001 | KLD: 406.342, KLW: 0, Rec. Loss: 0.131 | Loss: 0.13 | Abs. Loss: 442.79
07/24/24 12:02:36 (0m 59s) | [7/15] Batch 145 (0.006s) | LR: 0.001 | KLD: 357.728, KLW: 0, Rec. Loss: 0.130 | Loss: 0.13 | Abs. Loss: 442.92
07/24/24 12:02:36 (0m 59s) | [7/15] Batch 146 (0.005s) | LR: 0.001 | KLD: 380.267, KLW: 0, Rec. Loss: 0.128 | Loss: 0.13 | Abs. Loss: 443.05
07/24/24 12:02:36 (0m 59s) | [7/15] Batch 147 (0.004s) | LR: 0.001 | KLD: 383.728, KLW: 0, Rec. Loss: 0.137 | Loss: 0.14 | Abs. Loss: 443.18
07/24/24 12:02:36 (0m 59s) | [7/15] Batch 148 (0.006s) | LR: 0.001 | KLD: 379.027, KLW: 0, Rec. Loss: 0.131 | Loss: 0.13 | Abs. Loss: 443.32
07/24/24 12:02:36 (0m 59s) | [7/15] Batch 149 (0.006s) | LR: 0.001 | KLD: 372.881, KLW: 0, Rec. Loss: 0.123 | Loss: 0.12 | Abs. Loss: 443.44
07/24/24 12:02:36 (0m 59s) | [7/15] Batch 150 (0.004s) | LR: 0.001 | KLD: 359.697, KLW: 0, Rec. Loss: 0.128 | Loss: 0.13 | Abs. Loss: 443.57
07/24/24 12:02:36 (0m 59s) | [7/15] Batch 151 (0.006s) | LR: 0.001 | KLD: 392.272, KLW: 0, Rec. Loss: 0.125 | Loss: 0.13 | Abs. Loss: 443.69
07/24/24 12:02:36 (0m 59s) | [7/15] Batch 152 (0.005s) | LR: 0.001 | KLD: 442.064, KLW: 0, Rec. Loss: 0.128 | Loss: 0.13 | Abs. Loss: 443.82
07/24/24 12:02:36 (0m 59s) | [7/15] Batch 153 (0.004s) | LR: 0.001 | KLD: 362.137, KLW: 0, Rec. Loss: 0.125 | Loss: 0.12 | Abs. Loss: 443.94
07/24/24 12:02:36 (0m 59s) | [7/15] Batch 154 (0.005s) | LR: 0.001 | KLD: 384.643, KLW: 0, Rec. Loss: 0.125 | Loss: 0.13 | Abs. Loss: 444.07
07/24/24 12:02:36 (0m 59s) | [7/15] Batch 155 (0.006s) | LR: 0.001 | KLD: 369.704, KLW: 0, Rec. Loss: 0.134 | Loss: 0.13 | Abs. Loss: 444.20
07/24/24 12:02:36 (0m 59s) | [7/15] Batch 156 (0.006s) | LR: 0.001 | KLD: 392.011, KLW: 0, Rec. Loss: 0.126 | Loss: 0.13 | Abs. Loss: 444.33
07/24/24 12:02:36 (0m 59s) | [7/15] Batch 157 (0.004s) | LR: 0.001 | KLD: 396.904, KLW: 0, Rec. Loss: 0.132 | Loss: 0.13 | Abs. Loss: 444.46
07/24/24 12:02:36 (0m 59s) | [7/15] Batch 158 (0.006s) | LR: 0.001 | KLD: 355.728, KLW: 0, Rec. Loss: 0.131 | Loss: 0.13 | Abs. Loss: 444.59
07/24/24 12:02:36 (0m 59s) | [7/15] Batch 159 (0.006s) | LR: 0.001 | KLD: 385.926, KLW: 0, Rec. Loss: 0.129 | Loss: 0.13 | Abs. Loss: 444.72
07/24/24 12:02:36 (0m 59s) | [7/15] Batch 160 (0.006s) | LR: 0.001 | KLD: 380.291, KLW: 0, Rec. Loss: 0.134 | Loss: 0.13 | Abs. Loss: 444.86
07/24/24 12:02:36 (0m 59s) | [7/15] Batch 161 (0.005s) | LR: 0.001 | KLD: 380.187, KLW: 0, Rec. Loss: 0.127 | Loss: 0.13 | Abs. Loss: 444.98
07/24/24 12:02:36 (1m 00s) | [7/15] Batch 162 (0.005s) | LR: 0.001 | KLD: 368.375, KLW: 0, Rec. Loss: 0.131 | Loss: 0.13 | Abs. Loss: 445.12
07/24/24 12:02:36 (1m 00s) | [7/15] Batch 163 (0.006s) | LR: 0.001 | KLD: 383.728, KLW: 0, Rec. Loss: 0.124 | Loss: 0.12 | Abs. Loss: 445.24
07/24/24 12:02:36 (1m 00s) | [7/15] Batch 164 (0.006s) | LR: 0.001 | KLD: 383.953, KLW: 0, Rec. Loss: 0.133 | Loss: 0.13 | Abs. Loss: 445.37
07/24/24 12:02:36 (1m 00s) | [7/15] Batch 165 (0.005s) | LR: 0.001 | KLD: 372.187, KLW: 0, Rec. Loss: 0.122 | Loss: 0.12 | Abs. Loss: 445.49
07/24/24 12:02:36 (1m 00s) | [7/15] Batch 166 (0.006s) | LR: 0.001 | KLD: 360.610, KLW: 0, Rec. Loss: 0.132 | Loss: 0.13 | Abs. Loss: 445.63
07/24/24 12:02:36 (1m 00s) | [7/15] Batch 167 (0.005s) | LR: 0.001 | KLD: 362.039, KLW: 0, Rec. Loss: 0.126 | Loss: 0.13 | Abs. Loss: 445.75
07/24/24 12:02:37 (1m 00s) | [7/15] Batch 168 (0.005s) | LR: 0.001 | KLD: 357.954, KLW: 0, Rec. Loss: 0.130 | Loss: 0.13 | Abs. Loss: 445.88
07/24/24 12:02:37 (1m 00s) | [7/15] Batch 169 (0.006s) | LR: 0.001 | KLD: 374.526, KLW: 0, Rec. Loss: 0.129 | Loss: 0.13 | Abs. Loss: 446.01
07/24/24 12:02:37 (1m 00s) | [7/15] Batch 170 (0.006s) | LR: 0.001 | KLD: 381.114, KLW: 0, Rec. Loss: 0.132 | Loss: 0.13 | Abs. Loss: 446.14
07/24/24 12:02:37 (1m 00s) | [7/15] Batch 171 (0.005s) | LR: 0.001 | KLD: 361.650, KLW: 0, Rec. Loss: 0.138 | Loss: 0.14 | Abs. Loss: 446.28
07/24/24 12:02:37 (1m 00s) | [7/15] Batch 172 (0.005s) | LR: 0.001 | KLD: 341.595, KLW: 0, Rec. Loss: 0.132 | Loss: 0.13 | Abs. Loss: 446.41
07/24/24 12:02:37 (1m 00s) | [7/15] Batch 173 (0.006s) | LR: 0.001 | KLD: 394.393, KLW: 0, Rec. Loss: 0.127 | Loss: 0.13 | Abs. Loss: 446.54
07/24/24 12:02:37 (1m 00s) | [7/15] Batch 174 (0.006s) | LR: 0.001 | KLD: 382.221, KLW: 0, Rec. Loss: 0.129 | Loss: 0.13 | Abs. Loss: 446.67
07/24/24 12:02:37 (1m 00s) | [7/15] Batch 175 (0.005s) | LR: 0.001 | KLD: 368.628, KLW: 0, Rec. Loss: 0.133 | Loss: 0.13 | Abs. Loss: 446.80
07/24/24 12:02:37 (1m 00s) | [7/15] Batch 176 (0.004s) | LR: 0.001 | KLD: 394.013, KLW: 0, Rec. Loss: 0.128 | Loss: 0.13 | Abs. Loss: 446.93
07/24/24 12:02:37 (1m 00s) | [7/15] Batch 177 (0.006s) | LR: 0.001 | KLD: 377.045, KLW: 0, Rec. Loss: 0.129 | Loss: 0.13 | Abs. Loss: 447.06
07/24/24 12:02:37 (1m 00s) | [7/15] Batch 178 (0.006s) | LR: 0.001 | KLD: 403.777, KLW: 0, Rec. Loss: 0.128 | Loss: 0.13 | Abs. Loss: 447.19
07/24/24 12:02:37 (1m 00s) | [7/15] Batch 179 (0.005s) | LR: 0.001 | KLD: 387.595, KLW: 0, Rec. Loss: 0.124 | Loss: 0.12 | Abs. Loss: 447.31
07/24/24 12:02:37 (1m 00s) | [7/15] Batch 180 (0.006s) | LR: 0.001 | KLD: 368.799, KLW: 0, Rec. Loss: 0.126 | Loss: 0.13 | Abs. Loss: 447.44
07/24/24 12:02:37 (1m 00s) | [7/15] Batch 181 (0.006s) | LR: 0.001 | KLD: 387.922, KLW: 0, Rec. Loss: 0.132 | Loss: 0.13 | Abs. Loss: 447.57
07/24/24 12:02:37 (1m 00s) | [7/15] Batch 182 (0.004s) | LR: 0.001 | KLD: 364.854, KLW: 0, Rec. Loss: 0.132 | Loss: 0.13 | Abs. Loss: 447.70
07/24/24 12:02:37 (1m 00s) | [7/15] Batch 183 (0.006s) | LR: 0.001 | KLD: 381.376, KLW: 0, Rec. Loss: 0.126 | Loss: 0.13 | Abs. Loss: 447.83
07/24/24 12:02:37 (1m 00s) | [7/15] Batch 184 (0.006s) | LR: 0.001 | KLD: 377.517, KLW: 0, Rec. Loss: 0.129 | Loss: 0.13 | Abs. Loss: 447.96
07/24/24 12:02:37 (1m 00s) | [7/15] Batch 185 (0.004s) | LR: 0.001 | KLD: 413.558, KLW: 0, Rec. Loss: 0.133 | Loss: 0.13 | Abs. Loss: 448.09
07/24/24 12:02:37 (1m 00s) | [7/15] Batch 186 (0.006s) | LR: 0.001 | KLD: 367.712, KLW: 0, Rec. Loss: 0.127 | Loss: 0.13 | Abs. Loss: 448.22
07/24/24 12:02:37 (1m 00s) | [7/15] Batch 187 (0.006s) | LR: 0.001 | KLD: 376.402, KLW: 0, Rec. Loss: 0.127 | Loss: 0.13 | Abs. Loss: 448.35
07/24/24 12:02:37 (1m 00s) | [7/15] Batch 188 (0.004s) | LR: 0.001 | KLD: 338.510, KLW: 0, Rec. Loss: 0.131 | Loss: 0.13 | Abs. Loss: 448.48
07/24/24 12:02:37 (1m 00s) | [7/15] Batch 189 (0.004s) | LR: 0.001 | KLD: 405.685, KLW: 0, Rec. Loss: 0.132 | Loss: 0.13 | Abs. Loss: 448.61
07/24/24 12:02:37 (1m 00s) | [7/15] Batch 190 (0.006s) | LR: 0.001 | KLD: 347.077, KLW: 0, Rec. Loss: 0.124 | Loss: 0.12 | Abs. Loss: 448.73
07/24/24 12:02:37 (1m 00s) | [7/15] Batch 191 (0.006s) | LR: 0.001 | KLD: 390.933, KLW: 0, Rec. Loss: 0.133 | Loss: 0.13 | Abs. Loss: 448.87
07/24/24 12:02:37 (1m 00s) | [7/15] Batch 192 (0.005s) | LR: 0.001 | KLD: 405.224, KLW: 0, Rec. Loss: 0.131 | Loss: 0.13 | Abs. Loss: 449.00
07/24/24 12:02:37 (1m 00s) | [7/15] Batch 193 (0.006s) | LR: 0.001 | KLD: 382.504, KLW: 0, Rec. Loss: 0.124 | Loss: 0.12 | Abs. Loss: 449.12
07/24/24 12:02:37 (1m 00s) | [7/15] Batch 194 (0.006s) | LR: 0.001 | KLD: 372.220, KLW: 0, Rec. Loss: 0.129 | Loss: 0.13 | Abs. Loss: 449.25
07/24/24 12:02:37 (1m 00s) | [7/15] Batch 195 (0.005s) | LR: 0.001 | KLD: 382.282, KLW: 0, Rec. Loss: 0.133 | Loss: 0.13 | Abs. Loss: 449.38
07/24/24 12:02:37 (1m 00s) | [7/15] Batch 196 (0.005s) | LR: 0.001 | KLD: 390.672, KLW: 0, Rec. Loss: 0.130 | Loss: 0.13 | Abs. Loss: 449.51
07/24/24 12:02:37 (1m 00s) | [7/15] Batch 197 (0.006s) | LR: 0.001 | KLD: 354.851, KLW: 0, Rec. Loss: 0.130 | Loss: 0.13 | Abs. Loss: 449.64
07/24/24 12:02:37 (1m 00s) | [7/15] Batch 198 (0.006s) | LR: 0.001 | KLD: 366.003, KLW: 0, Rec. Loss: 0.126 | Loss: 0.13 | Abs. Loss: 449.77
07/24/24 12:02:37 (1m 00s) | [7/15] Batch 199 (0.006s) | LR: 0.001 | KLD: 366.375, KLW: 0, Rec. Loss: 0.139 | Loss: 0.14 | Abs. Loss: 449.91
07/24/24 12:02:37 (1m 00s) | [7/15] Batch 200 (0.004s) | LR: 0.001 | KLD: 350.816, KLW: 0, Rec. Loss: 0.130 | Loss: 0.13 | Abs. Loss: 450.04
07/24/24 12:02:37 (1m 00s) | [7/15] Batch 201 (0.005s) | LR: 0.001 | KLD: 359.043, KLW: 0, Rec. Loss: 0.128 | Loss: 0.13 | Abs. Loss: 450.17
07/24/24 12:02:37 (1m 00s) | [7/15] Batch 202 (0.005s) | LR: 0.001 | KLD: 344.949, KLW: 0, Rec. Loss: 0.131 | Loss: 0.13 | Abs. Loss: 450.30
07/24/24 12:02:37 (1m 00s) | [7/15] Batch 203 (0.004s) | LR: 0.001 | KLD: 360.598, KLW: 0, Rec. Loss: 0.126 | Loss: 0.13 | Abs. Loss: 450.42
07/24/24 12:02:37 (1m 00s) | [7/15] Batch 204 (0.004s) | LR: 0.001 | KLD: 383.085, KLW: 0, Rec. Loss: 0.123 | Loss: 0.12 | Abs. Loss: 450.55
07/24/24 12:02:37 (1m 00s) | [7/15] Batch 205 (0.004s) | LR: 0.001 | KLD: 371.657, KLW: 0, Rec. Loss: 0.133 | Loss: 0.13 | Abs. Loss: 450.68
07/24/24 12:02:37 (1m 00s) | [7/15] Batch 206 (0.005s) | LR: 0.001 | KLD: 391.604, KLW: 0, Rec. Loss: 0.130 | Loss: 0.13 | Abs. Loss: 450.81
07/24/24 12:02:37 (1m 00s) | [7/15] Batch 207 (0.004s) | LR: 0.001 | KLD: 384.483, KLW: 0, Rec. Loss: 0.125 | Loss: 0.13 | Abs. Loss: 450.93
07/24/24 12:02:37 (1m 00s) | [7/15] Batch 208 (0.005s) | LR: 0.001 | KLD: 384.120, KLW: 0, Rec. Loss: 0.124 | Loss: 0.12 | Abs. Loss: 451.06
07/24/24 12:02:37 (1m 00s) | [7/15] Batch 209 (0.005s) | LR: 0.001 | KLD: 378.676, KLW: 0, Rec. Loss: 0.128 | Loss: 0.13 | Abs. Loss: 451.19
07/24/24 12:02:37 (1m 00s) | [7/15] Batch 210 (0.004s) | LR: 0.001 | KLD: 422.496, KLW: 0, Rec. Loss: 0.132 | Loss: 0.13 | Abs. Loss: 451.32
07/24/24 12:02:37 (1m 00s) | [7/15] Batch 211 (0.004s) | LR: 0.001 | KLD: 363.343, KLW: 0, Rec. Loss: 0.125 | Loss: 0.12 | Abs. Loss: 451.44
07/24/24 12:02:37 (1m 00s) | [7/15] Batch 212 (0.005s) | LR: 0.001 | KLD: 399.153, KLW: 0, Rec. Loss: 0.127 | Loss: 0.13 | Abs. Loss: 451.57
07/24/24 12:02:37 (1m 00s) | [7/15] Batch 213 (0.005s) | LR: 0.001 | KLD: 370.705, KLW: 0, Rec. Loss: 0.127 | Loss: 0.13 | Abs. Loss: 451.70
07/24/24 12:02:37 (1m 00s) | [7/15] Batch 214 (0.005s) | LR: 0.001 | KLD: 368.145, KLW: 0, Rec. Loss: 0.137 | Loss: 0.14 | Abs. Loss: 451.84
07/24/24 12:02:37 (1m 00s) | [7/15] Batch 215 (0.006s) | LR: 0.001 | KLD: 413.354, KLW: 0, Rec. Loss: 0.137 | Loss: 0.14 | Abs. Loss: 451.97
07/24/24 12:02:37 (1m 00s) | [7/15] Batch 216 (0.006s) | LR: 0.001 | KLD: 353.586, KLW: 0, Rec. Loss: 0.126 | Loss: 0.13 | Abs. Loss: 452.10
07/24/24 12:02:37 (1m 00s) | [7/15] Batch 217 (0.006s) | LR: 0.001 | KLD: 332.063, KLW: 0, Rec. Loss: 0.133 | Loss: 0.13 | Abs. Loss: 452.23
07/24/24 12:02:37 (1m 00s) | [7/15] Batch 218 (0.005s) | LR: 0.001 | KLD: 376.222, KLW: 0, Rec. Loss: 0.122 | Loss: 0.12 | Abs. Loss: 452.35
07/24/24 12:02:37 (1m 00s) | [7/15] Batch 219 (0.005s) | LR: 0.001 | KLD: 388.040, KLW: 0, Rec. Loss: 0.126 | Loss: 0.13 | Abs. Loss: 452.48
07/24/24 12:02:37 (1m 00s) | [7/15] Batch 220 (0.006s) | LR: 0.001 | KLD: 362.999, KLW: 0, Rec. Loss: 0.135 | Loss: 0.13 | Abs. Loss: 452.61
07/24/24 12:02:37 (1m 00s) | [7/15] Batch 221 (0.006s) | LR: 0.001 | KLD: 361.505, KLW: 0, Rec. Loss: 0.135 | Loss: 0.13 | Abs. Loss: 452.75
07/24/24 12:02:37 (1m 00s) | [7/15] Batch 222 (0.005s) | LR: 0.001 | KLD: 352.193, KLW: 0, Rec. Loss: 0.128 | Loss: 0.13 | Abs. Loss: 452.88
07/24/24 12:02:37 (1m 01s) | [7/15] Batch 223 (0.005s) | LR: 0.001 | KLD: 376.196, KLW: 0, Rec. Loss: 0.124 | Loss: 0.12 | Abs. Loss: 453.00
07/24/24 12:02:37 (1m 01s) | [7/15] Batch 224 (0.006s) | LR: 0.001 | KLD: 378.190, KLW: 0, Rec. Loss: 0.136 | Loss: 0.14 | Abs. Loss: 453.14
07/24/24 12:02:37 (1m 01s) | [7/15] Batch 225 (0.004s) | LR: 0.001 | KLD: 374.660, KLW: 0, Rec. Loss: 0.129 | Loss: 0.13 | Abs. Loss: 453.27
07/24/24 12:02:37 (1m 01s) | [7/15] Batch 226 (0.005s) | LR: 0.001 | KLD: 359.398, KLW: 0, Rec. Loss: 0.132 | Loss: 0.13 | Abs. Loss: 453.40
07/24/24 12:02:37 (1m 01s) | [7/15] Batch 227 (0.006s) | LR: 0.001 | KLD: 371.260, KLW: 0, Rec. Loss: 0.129 | Loss: 0.13 | Abs. Loss: 453.53
07/24/24 12:02:37 (1m 01s) | [7/15] Batch 228 (0.005s) | LR: 0.001 | KLD: 360.053, KLW: 0, Rec. Loss: 0.127 | Loss: 0.13 | Abs. Loss: 453.65
07/24/24 12:02:38 (1m 01s) | [7/15] Batch 229 (0.004s) | LR: 0.001 | KLD: 363.718, KLW: 0, Rec. Loss: 0.128 | Loss: 0.13 | Abs. Loss: 453.78
07/24/24 12:02:38 (1m 01s) | [7/15] Batch 230 (0.006s) | LR: 0.001 | KLD: 371.310, KLW: 0, Rec. Loss: 0.128 | Loss: 0.13 | Abs. Loss: 453.91
07/24/24 12:02:38 (1m 01s) | [7/15] Batch 231 (0.004s) | LR: 0.001 | KLD: 382.555, KLW: 0, Rec. Loss: 0.127 | Loss: 0.13 | Abs. Loss: 454.04
07/24/24 12:02:38 (1m 01s) | [7/15] Batch 232 (0.006s) | LR: 0.001 | KLD: 359.690, KLW: 0, Rec. Loss: 0.128 | Loss: 0.13 | Abs. Loss: 454.16
07/24/24 12:02:38 (1m 01s) | [7/15] Batch 233 (0.005s) | LR: 0.001 | KLD: 367.268, KLW: 0, Rec. Loss: 0.136 | Loss: 0.14 | Abs. Loss: 454.30
07/24/24 12:02:38 (1m 01s) | [7/15] Batch 234 (0.006s) | LR: 0.001 | KLD: 394.869, KLW: 0, Rec. Loss: 0.132 | Loss: 0.13 | Abs. Loss: 454.43
07/24/24 12:02:38 (1m 01s) | [7/15] Batch 235 (0.006s) | LR: 0.001 | KLD: 348.849, KLW: 0, Rec. Loss: 0.131 | Loss: 0.13 | Abs. Loss: 454.56
07/24/24 12:02:38 (1m 01s) | [7/15] Batch 236 (0.005s) | LR: 0.001 | KLD: 371.343, KLW: 0, Rec. Loss: 0.128 | Loss: 0.13 | Abs. Loss: 454.69
07/24/24 12:02:38 (1m 01s) | [7/15] Batch 237 (0.006s) | LR: 0.001 | KLD: 363.500, KLW: 0, Rec. Loss: 0.133 | Loss: 0.13 | Abs. Loss: 454.82
07/24/24 12:02:38 (1m 01s) | [7/15] Batch 238 (0.005s) | LR: 0.001 | KLD: 360.644, KLW: 0, Rec. Loss: 0.129 | Loss: 0.13 | Abs. Loss: 454.95
07/24/24 12:02:38 (1m 01s) | [7/15] Batch 239 (0.006s) | LR: 0.001 | KLD: 385.051, KLW: 0, Rec. Loss: 0.126 | Loss: 0.13 | Abs. Loss: 455.08
07/24/24 12:02:38 (1m 01s) | [7/15] Batch 240 (0.004s) | LR: 0.001 | KLD: 385.308, KLW: 0, Rec. Loss: 0.132 | Loss: 0.13 | Abs. Loss: 455.21
07/24/24 12:02:38 (1m 01s) | [7/15] Batch 241 (0.006s) | LR: 0.001 | KLD: 366.038, KLW: 0, Rec. Loss: 0.131 | Loss: 0.13 | Abs. Loss: 455.34
07/24/24 12:02:38 (1m 01s) | [7/15] Batch 242 (0.007s) | LR: 0.001 | KLD: 374.641, KLW: 0, Rec. Loss: 0.129 | Loss: 0.13 | Abs. Loss: 455.47
07/24/24 12:02:38 (1m 01s) | [7/15] Batch 243 (0.004s) | LR: 0.001 | KLD: 385.901, KLW: 0, Rec. Loss: 0.126 | Loss: 0.13 | Abs. Loss: 455.59
07/24/24 12:02:38 (1m 01s) | [7/15] Batch 244 (0.005s) | LR: 0.001 | KLD: 407.728, KLW: 0, Rec. Loss: 0.130 | Loss: 0.13 | Abs. Loss: 455.72
07/24/24 12:02:38 (1m 01s) | [7/15] Batch 245 (0.006s) | LR: 0.001 | KLD: 359.929, KLW: 0, Rec. Loss: 0.125 | Loss: 0.13 | Abs. Loss: 455.85
07/24/24 12:02:38 (1m 01s) | [7/15] Batch 246 (0.005s) | LR: 0.001 | KLD: 359.839, KLW: 0, Rec. Loss: 0.129 | Loss: 0.13 | Abs. Loss: 455.98
07/24/24 12:02:38 (1m 01s) | [7/15] Batch 247 (0.005s) | LR: 0.001 | KLD: 377.306, KLW: 0, Rec. Loss: 0.125 | Loss: 0.13 | Abs. Loss: 456.10
07/24/24 12:02:38 (1m 01s) | [7/15] Batch 248 (0.006s) | LR: 0.001 | KLD: 351.966, KLW: 0, Rec. Loss: 0.131 | Loss: 0.13 | Abs. Loss: 456.24
07/24/24 12:02:38 (1m 01s) | [7/15] Batch 249 (0.006s) | LR: 0.001 | KLD: 393.692, KLW: 0, Rec. Loss: 0.128 | Loss: 0.13 | Abs. Loss: 456.36
07/24/24 12:02:38 (1m 01s) | [7/15] Batch 250 (0.005s) | LR: 0.001 | KLD: 428.727, KLW: 0, Rec. Loss: 0.136 | Loss: 0.14 | Abs. Loss: 456.50
07/24/24 12:02:38 (1m 01s) | [7/15] Batch 251 (0.006s) | LR: 0.001 | KLD: 383.775, KLW: 0, Rec. Loss: 0.132 | Loss: 0.13 | Abs. Loss: 456.63
07/24/24 12:02:38 (1m 01s) | [7/15] Batch 252 (0.005s) | LR: 0.001 | KLD: 366.634, KLW: 0, Rec. Loss: 0.132 | Loss: 0.13 | Abs. Loss: 456.76
07/24/24 12:02:38 (1m 01s) | [7/15] Batch 253 (0.005s) | LR: 0.001 | KLD: 378.746, KLW: 0, Rec. Loss: 0.132 | Loss: 0.13 | Abs. Loss: 456.90
07/24/24 12:02:38 (1m 01s) | [7/15] Batch 254 (0.006s) | LR: 0.001 | KLD: 377.968, KLW: 0, Rec. Loss: 0.134 | Loss: 0.13 | Abs. Loss: 457.03
07/24/24 12:02:38 (1m 01s) | [7/15] Batch 255 (0.004s) | LR: 0.001 | KLD: 354.645, KLW: 0, Rec. Loss: 0.124 | Loss: 0.12 | Abs. Loss: 457.15
07/24/24 12:02:38 (1m 01s) | [7/15] Batch 256 (0.006s) | LR: 0.001 | KLD: 389.717, KLW: 0, Rec. Loss: 0.131 | Loss: 0.13 | Abs. Loss: 457.28
07/24/24 12:02:38 (1m 01s) | [7/15] Batch 257 (0.004s) | LR: 0.001 | KLD: 365.747, KLW: 0, Rec. Loss: 0.126 | Loss: 0.13 | Abs. Loss: 457.41
07/24/24 12:02:38 (1m 01s) | [7/15] Batch 258 (0.005s) | LR: 0.001 | KLD: 392.963, KLW: 0, Rec. Loss: 0.133 | Loss: 0.13 | Abs. Loss: 457.54
07/24/24 12:02:38 (1m 01s) | [7/15] Batch 259 (0.006s) | LR: 0.001 | KLD: 362.551, KLW: 0, Rec. Loss: 0.125 | Loss: 0.12 | Abs. Loss: 457.67
07/24/24 12:02:38 (1m 01s) | [7/15] Batch 260 (0.006s) | LR: 0.001 | KLD: 371.925, KLW: 0, Rec. Loss: 0.122 | Loss: 0.12 | Abs. Loss: 457.79
07/24/24 12:02:38 (1m 01s) | [7/15] Batch 261 (0.005s) | LR: 0.001 | KLD: 350.992, KLW: 0, Rec. Loss: 0.129 | Loss: 0.13 | Abs. Loss: 457.92
07/24/24 12:02:38 (1m 01s) | [7/15] Batch 262 (0.006s) | LR: 0.001 | KLD: 376.373, KLW: 0, Rec. Loss: 0.125 | Loss: 0.12 | Abs. Loss: 458.04
07/24/24 12:02:38 (1m 01s) | [7/15] Batch 263 (0.005s) | LR: 0.001 | KLD: 381.887, KLW: 0, Rec. Loss: 0.129 | Loss: 0.13 | Abs. Loss: 458.17
07/24/24 12:02:38 (1m 01s) | [7/15] Batch 264 (0.004s) | LR: 0.001 | KLD: 381.088, KLW: 0, Rec. Loss: 0.125 | Loss: 0.13 | Abs. Loss: 458.30
07/24/24 12:02:38 (1m 01s) | [7/15] Batch 265 (0.006s) | LR: 0.001 | KLD: 373.476, KLW: 0, Rec. Loss: 0.129 | Loss: 0.13 | Abs. Loss: 458.43
07/24/24 12:02:38 (1m 01s) | [7/15] Batch 266 (0.004s) | LR: 0.001 | KLD: 355.078, KLW: 0, Rec. Loss: 0.125 | Loss: 0.12 | Abs. Loss: 458.55
07/24/24 12:02:38 (1m 01s) | [7/15] Batch 267 (0.006s) | LR: 0.001 | KLD: 412.030, KLW: 0, Rec. Loss: 0.129 | Loss: 0.13 | Abs. Loss: 458.68
07/24/24 12:02:38 (1m 01s) | [7/15] Batch 268 (0.004s) | LR: 0.001 | KLD: 385.008, KLW: 0, Rec. Loss: 0.128 | Loss: 0.13 | Abs. Loss: 458.81
