07/17/24 12:42:30 Training initiated with the following parameters:
Model Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01), ('stochastic', False))
Encoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01))
Decoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01))

07/17/24 12:42:31 (0.76s) | Epoch: 1 | Batch: 0 (0.747s) | LR: 0.001 | KL Weight: 0.1 | Loss: 55286.53
07/17/24 12:43:54 (83.36s) | Epoch: 9 | Batch: 341 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10845.14
07/17/24 12:43:54 (83.37s) | Epoch: 9 | Batch: 342 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10150.19
07/17/24 12:43:54 (83.39s) | Epoch: 9 | Batch: 343 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10431.15
07/17/24 12:43:54 (83.41s) | Epoch: 9 | Batch: 344 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10223.71
07/17/24 12:43:54 (83.42s) | Epoch: 9 | Batch: 345 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10037.55
07/17/24 12:43:54 (83.44s) | Epoch: 9 | Batch: 346 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10512.11
07/17/24 12:43:54 (83.46s) | Epoch: 9 | Batch: 347 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10087.65
07/17/24 12:43:54 (83.47s) | Epoch: 9 | Batch: 348 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10147.79
07/17/24 12:43:54 (83.49s) | Epoch: 9 | Batch: 349 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10342.12
07/17/24 12:43:54 (83.51s) | Epoch: 9 | Batch: 350 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9924.50
07/17/24 12:43:54 (83.52s) | Epoch: 9 | Batch: 351 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10592.81
07/17/24 12:43:54 (83.54s) | Epoch: 9 | Batch: 352 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9512.67
07/17/24 12:43:54 (83.56s) | Epoch: 9 | Batch: 353 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9537.17
07/17/24 12:43:54 (83.57s) | Epoch: 9 | Batch: 354 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10676.94
07/17/24 12:43:54 (83.59s) | Epoch: 9 | Batch: 355 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9819.11
07/17/24 12:43:54 (83.61s) | Epoch: 9 | Batch: 356 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9896.62
07/17/24 12:43:54 (83.62s) | Epoch: 9 | Batch: 357 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10082.38
07/17/24 12:43:54 (83.64s) | Epoch: 9 | Batch: 358 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10206.84
07/17/24 12:43:54 (83.66s) | Epoch: 9 | Batch: 359 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9741.60
07/17/24 12:43:54 (83.67s) | Epoch: 9 | Batch: 360 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10296.12
07/17/24 12:43:54 (83.69s) | Epoch: 9 | Batch: 361 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9869.09
07/17/24 12:43:54 (83.71s) | Epoch: 9 | Batch: 362 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10446.16
07/17/24 12:43:54 (83.73s) | Epoch: 9 | Batch: 363 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10057.31
07/17/24 12:43:54 (83.74s) | Epoch: 9 | Batch: 364 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10411.85
07/17/24 12:43:54 (83.76s) | Epoch: 9 | Batch: 365 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9958.80
07/17/24 12:43:54 (83.77s) | Epoch: 9 | Batch: 366 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9898.54
07/17/24 12:43:54 (83.79s) | Epoch: 9 | Batch: 367 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9947.23
07/17/24 12:43:54 (83.81s) | Epoch: 9 | Batch: 368 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10082.25
07/17/24 12:43:54 (83.82s) | Epoch: 9 | Batch: 369 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9803.82
07/17/24 12:43:54 (83.84s) | Epoch: 9 | Batch: 370 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10374.94
07/17/24 12:43:54 (83.86s) | Epoch: 9 | Batch: 371 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10043.21
07/17/24 12:43:54 (83.87s) | Epoch: 9 | Batch: 372 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10305.08
07/17/24 12:43:54 (83.89s) | Epoch: 9 | Batch: 373 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9970.55
07/17/24 12:43:54 (83.91s) | Epoch: 9 | Batch: 374 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10255.84
07/17/24 12:43:54 (83.92s) | Epoch: 9 | Batch: 375 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10467.47
07/17/24 12:43:54 (83.94s) | Epoch: 9 | Batch: 376 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10587.53
07/17/24 12:43:54 (83.95s) | Epoch: 9 | Batch: 377 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10100.43
07/17/24 12:43:54 (83.97s) | Epoch: 9 | Batch: 378 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9929.90
07/17/24 12:43:54 (83.98s) | Epoch: 9 | Batch: 379 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10358.38
07/17/24 12:43:54 (84.00s) | Epoch: 9 | Batch: 380 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9748.94
07/17/24 12:43:54 (84.02s) | Epoch: 9 | Batch: 381 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10493.16
07/17/24 12:43:54 (84.03s) | Epoch: 9 | Batch: 382 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10474.32
07/17/24 12:43:54 (84.05s) | Epoch: 9 | Batch: 383 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9539.08
07/17/24 12:43:54 (84.06s) | Epoch: 9 | Batch: 384 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9831.78
07/17/24 12:43:54 (84.08s) | Epoch: 9 | Batch: 385 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10036.08
07/17/24 12:43:54 (84.10s) | Epoch: 9 | Batch: 386 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9756.27
07/17/24 12:43:54 (84.11s) | Epoch: 9 | Batch: 387 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10375.28
07/17/24 12:43:54 (84.13s) | Epoch: 9 | Batch: 388 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10211.27
07/17/24 12:43:54 (84.14s) | Epoch: 9 | Batch: 389 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10139.34
07/17/24 12:43:54 (84.16s) | Epoch: 9 | Batch: 390 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10263.19
07/17/24 12:43:54 (84.18s) | Epoch: 9 | Batch: 391 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10067.30
07/17/24 12:43:54 (84.19s) | Epoch: 9 | Batch: 392 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10027.16
07/17/24 12:43:54 (84.21s) | Epoch: 9 | Batch: 393 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10549.78
07/17/24 12:43:54 (84.22s) | Epoch: 9 | Batch: 394 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10130.49
07/17/24 12:43:54 (84.24s) | Epoch: 9 | Batch: 395 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10156.91
07/17/24 12:43:54 (84.26s) | Epoch: 9 | Batch: 396 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10176.20
07/17/24 12:43:55 (84.27s) | Epoch: 9 | Batch: 397 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10756.41
07/17/24 12:43:55 (84.29s) | Epoch: 9 | Batch: 398 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9378.26
07/17/24 12:43:55 (84.31s) | Epoch: 9 | Batch: 399 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9532.85
07/17/24 12:43:55 (84.32s) | Epoch: 9 | Batch: 400 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9890.26
07/17/24 12:43:55 (84.34s) | Epoch: 9 | Batch: 401 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9972.81
07/17/24 12:43:55 (84.36s) | Epoch: 9 | Batch: 402 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10261.66
07/17/24 12:43:55 (84.37s) | Epoch: 9 | Batch: 403 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10253.28
07/17/24 12:43:55 (84.39s) | Epoch: 9 | Batch: 404 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10406.92
07/17/24 12:43:55 (84.41s) | Epoch: 9 | Batch: 405 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9946.92
07/17/24 12:43:55 (84.42s) | Epoch: 9 | Batch: 406 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10317.83
07/17/24 12:43:55 (84.44s) | Epoch: 9 | Batch: 407 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9556.38
07/17/24 12:43:55 (84.46s) | Epoch: 9 | Batch: 408 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10309.20
07/17/24 12:43:55 (84.47s) | Epoch: 9 | Batch: 409 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9955.43
07/17/24 12:43:55 (84.49s) | Epoch: 9 | Batch: 410 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10071.52
07/17/24 12:43:55 (84.51s) | Epoch: 9 | Batch: 411 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9772.62
07/17/24 12:43:55 (84.52s) | Epoch: 9 | Batch: 412 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9915.15
07/17/24 12:43:55 (84.54s) | Epoch: 9 | Batch: 413 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9923.00
07/17/24 12:43:55 (84.56s) | Epoch: 9 | Batch: 414 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9530.13
07/17/24 12:43:55 (84.57s) | Epoch: 9 | Batch: 415 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10193.20
07/17/24 12:43:55 (84.59s) | Epoch: 9 | Batch: 416 (0.007s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10045.26
07/17/24 12:43:55 (84.61s) | Epoch: 9 | Batch: 417 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10455.38
07/17/24 12:43:55 (84.62s) | Epoch: 9 | Batch: 418 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9861.12
07/17/24 12:43:55 (84.64s) | Epoch: 9 | Batch: 419 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10484.32
07/17/24 12:43:55 (84.66s) | Epoch: 9 | Batch: 420 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9729.56
07/17/24 12:43:55 (84.67s) | Epoch: 9 | Batch: 421 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10566.30
07/17/24 12:43:55 (84.69s) | Epoch: 9 | Batch: 422 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10042.58
07/17/24 12:43:55 (84.71s) | Epoch: 9 | Batch: 423 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10272.01
07/17/24 12:43:55 (84.72s) | Epoch: 9 | Batch: 424 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10368.76
07/17/24 12:43:55 (84.74s) | Epoch: 9 | Batch: 425 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9827.27
07/17/24 12:43:55 (84.76s) | Epoch: 9 | Batch: 426 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10391.02
07/17/24 12:43:55 (84.77s) | Epoch: 9 | Batch: 427 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9993.23
07/17/24 12:43:55 (84.79s) | Epoch: 9 | Batch: 428 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10155.64
07/17/24 12:43:55 (84.81s) | Epoch: 9 | Batch: 429 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9789.80
07/17/24 12:43:55 (84.82s) | Epoch: 9 | Batch: 430 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9863.09
07/17/24 12:43:55 (84.84s) | Epoch: 9 | Batch: 431 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9862.59
07/17/24 12:43:55 (84.86s) | Epoch: 9 | Batch: 432 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9543.91
07/17/24 12:43:55 (84.87s) | Epoch: 9 | Batch: 433 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9609.37
07/17/24 12:43:55 (84.89s) | Epoch: 9 | Batch: 434 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9925.26
07/17/24 12:43:55 (84.91s) | Epoch: 9 | Batch: 435 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10630.59
07/17/24 12:43:55 (84.92s) | Epoch: 9 | Batch: 436 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9874.78
07/17/24 12:43:55 (84.94s) | Epoch: 9 | Batch: 437 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9977.52
07/17/24 12:43:55 (84.96s) | Epoch: 9 | Batch: 438 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10188.96
07/17/24 12:43:55 (84.97s) | Epoch: 9 | Batch: 439 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10154.29
07/17/24 12:43:55 (84.99s) | Epoch: 9 | Batch: 440 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10196.80
07/17/24 12:43:55 (85.01s) | Epoch: 9 | Batch: 441 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9969.01
07/17/24 12:43:55 (85.02s) | Epoch: 9 | Batch: 442 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10375.57
07/17/24 12:43:55 (85.04s) | Epoch: 9 | Batch: 443 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10232.68
07/17/24 12:43:55 (85.06s) | Epoch: 9 | Batch: 444 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10211.54
07/17/24 12:43:55 (85.07s) | Epoch: 9 | Batch: 445 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9900.15
07/17/24 12:43:55 (85.09s) | Epoch: 9 | Batch: 446 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10460.67
07/17/24 12:43:55 (85.11s) | Epoch: 9 | Batch: 447 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10301.81
07/17/24 12:43:55 (85.12s) | Epoch: 9 | Batch: 448 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9862.15
07/17/24 12:43:55 (85.14s) | Epoch: 9 | Batch: 449 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10299.72
07/17/24 12:43:55 (85.16s) | Epoch: 9 | Batch: 450 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9896.07
07/17/24 12:43:55 (85.17s) | Epoch: 9 | Batch: 451 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9747.93
07/17/24 12:43:55 (85.19s) | Epoch: 9 | Batch: 452 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9759.85
07/17/24 12:43:55 (85.21s) | Epoch: 9 | Batch: 453 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10566.25
07/17/24 12:43:55 (85.22s) | Epoch: 9 | Batch: 454 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10916.30
07/17/24 12:43:55 (85.24s) | Epoch: 9 | Batch: 455 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10202.97
07/17/24 12:43:55 (85.26s) | Epoch: 9 | Batch: 456 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9720.82
07/17/24 12:43:56 (85.27s) | Epoch: 9 | Batch: 457 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10621.73
07/17/24 12:43:56 (85.29s) | Epoch: 9 | Batch: 458 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10209.58
07/17/24 12:43:56 (85.31s) | Epoch: 9 | Batch: 459 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10001.45
07/17/24 12:43:56 (85.32s) | Epoch: 9 | Batch: 460 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9922.49
07/17/24 12:43:56 (85.34s) | Epoch: 9 | Batch: 461 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9826.79
07/17/24 12:43:56 (85.36s) | Epoch: 9 | Batch: 462 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10034.06
07/17/24 12:43:56 (85.37s) | Epoch: 9 | Batch: 463 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9789.21
07/17/24 12:43:56 (85.39s) | Epoch: 9 | Batch: 464 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9767.69
07/17/24 12:43:56 (85.41s) | Epoch: 9 | Batch: 465 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9531.73
07/17/24 12:43:56 (85.42s) | Epoch: 9 | Batch: 466 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10235.55
07/17/24 12:43:56 (85.44s) | Epoch: 9 | Batch: 467 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9905.74
07/17/24 12:43:56 (85.46s) | Epoch: 9 | Batch: 468 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10334.23
07/17/24 12:43:56 (85.47s) | Epoch: 9 | Batch: 469 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9671.08
07/17/24 12:43:56 (85.49s) | Epoch: 9 | Batch: 470 (0.007s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10202.41
07/17/24 12:43:56 (85.51s) | Epoch: 9 | Batch: 471 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10194.62
07/17/24 12:43:56 (85.53s) | Epoch: 9 | Batch: 472 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10233.73
07/17/24 12:43:56 (85.54s) | Epoch: 9 | Batch: 473 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9988.97
07/17/24 12:43:56 (85.56s) | Epoch: 9 | Batch: 474 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10142.59
07/17/24 12:43:56 (85.57s) | Epoch: 9 | Batch: 475 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9971.92
07/17/24 12:43:56 (85.59s) | Epoch: 9 | Batch: 476 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10498.42
07/17/24 12:43:56 (85.61s) | Epoch: 9 | Batch: 477 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10110.48
07/17/24 12:43:56 (85.62s) | Epoch: 9 | Batch: 478 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10255.21
07/17/24 12:43:56 (85.64s) | Epoch: 9 | Batch: 479 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9914.27
07/17/24 12:43:57 VALIDATION (Epoch 9/150) | LR: 0.001 | KL Weight: 0.1 | Loss: 10078.76 -----------
07/17/24 12:43:57 (87.20s) | Epoch: 10 | Batch: 0 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9898.39
07/17/24 12:43:57 (87.21s) | Epoch: 10 | Batch: 1 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9355.64
07/17/24 12:43:57 (87.23s) | Epoch: 10 | Batch: 2 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9842.29
07/17/24 12:43:57 (87.25s) | Epoch: 10 | Batch: 3 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10167.59
07/17/24 12:43:58 (87.27s) | Epoch: 10 | Batch: 4 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10730.17
07/17/24 12:43:58 (87.28s) | Epoch: 10 | Batch: 5 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10192.20
07/17/24 12:43:58 (87.30s) | Epoch: 10 | Batch: 6 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9695.39
07/17/24 12:43:58 (87.31s) | Epoch: 10 | Batch: 7 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10368.29
07/17/24 12:43:58 (87.33s) | Epoch: 10 | Batch: 8 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10179.99
07/17/24 12:43:58 (87.35s) | Epoch: 10 | Batch: 9 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10535.66
07/17/24 12:43:58 (87.36s) | Epoch: 10 | Batch: 10 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9724.14
07/17/24 12:43:58 (87.38s) | Epoch: 10 | Batch: 11 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10463.08
07/17/24 12:43:58 (87.40s) | Epoch: 10 | Batch: 12 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10233.26
07/17/24 12:43:58 (87.41s) | Epoch: 10 | Batch: 13 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10396.80
07/17/24 12:43:58 (87.43s) | Epoch: 10 | Batch: 14 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9973.06
07/17/24 12:43:58 (87.45s) | Epoch: 10 | Batch: 15 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10178.67
07/17/24 12:43:58 (87.46s) | Epoch: 10 | Batch: 16 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10367.81
07/17/24 12:43:58 (87.48s) | Epoch: 10 | Batch: 17 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9662.89
07/17/24 12:43:58 (87.49s) | Epoch: 10 | Batch: 18 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9741.69
07/17/24 12:43:58 (87.51s) | Epoch: 10 | Batch: 19 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10177.68
07/17/24 12:43:58 (87.53s) | Epoch: 10 | Batch: 20 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9783.68
07/17/24 12:43:58 (87.54s) | Epoch: 10 | Batch: 21 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10186.17
07/17/24 12:43:58 (87.56s) | Epoch: 10 | Batch: 22 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9953.82
07/17/24 12:43:58 (87.57s) | Epoch: 10 | Batch: 23 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9423.66
07/17/24 12:43:58 (87.59s) | Epoch: 10 | Batch: 24 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10158.89
07/17/24 12:43:58 (87.61s) | Epoch: 10 | Batch: 25 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10014.15
07/17/24 12:43:58 (87.62s) | Epoch: 10 | Batch: 26 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10054.47
07/17/24 12:43:58 (87.64s) | Epoch: 10 | Batch: 27 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9905.61
07/17/24 12:43:58 (87.66s) | Epoch: 10 | Batch: 28 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10246.70
07/17/24 12:43:58 (87.67s) | Epoch: 10 | Batch: 29 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9870.89
07/17/24 12:43:58 (87.69s) | Epoch: 10 | Batch: 30 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9890.92
07/17/24 12:43:58 (87.71s) | Epoch: 10 | Batch: 31 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10079.68
07/17/24 12:43:58 (87.72s) | Epoch: 10 | Batch: 32 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10378.01
07/17/24 12:43:58 (87.75s) | Epoch: 10 | Batch: 33 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9854.66
07/17/24 12:43:58 (87.77s) | Epoch: 10 | Batch: 34 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10538.31
07/17/24 12:43:58 (87.78s) | Epoch: 10 | Batch: 35 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10247.69
07/17/24 12:43:58 (87.80s) | Epoch: 10 | Batch: 36 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10199.44
07/17/24 12:43:58 (87.82s) | Epoch: 10 | Batch: 37 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10607.69
07/17/24 12:43:58 (87.83s) | Epoch: 10 | Batch: 38 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10173.92
07/17/24 12:43:58 (87.85s) | Epoch: 10 | Batch: 39 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9991.96
07/17/24 12:43:58 (87.86s) | Epoch: 10 | Batch: 40 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9774.75
07/17/24 12:43:58 (87.88s) | Epoch: 10 | Batch: 41 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10513.41
07/17/24 12:43:58 (87.90s) | Epoch: 10 | Batch: 42 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9957.89
07/17/24 12:43:58 (87.91s) | Epoch: 10 | Batch: 43 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10232.06
07/17/24 12:43:58 (87.93s) | Epoch: 10 | Batch: 44 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10357.98
07/17/24 12:43:58 (87.94s) | Epoch: 10 | Batch: 45 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10633.58
07/17/24 12:43:58 (87.96s) | Epoch: 10 | Batch: 46 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9810.86
