07/17/24 12:30:04 Training initiated with the following parameters:
Model Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01), ('stochastic', False))
Encoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01))
Decoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01))

07/17/24 12:30:05 (0.68s) | Epoch: 1 | Batch: 0 (0.673s) | LR: 0.001 | KL Weight: 0.1 | Loss: 55452.63
07/17/24 12:32:21 (137.16s) | Epoch: 15 | Batch: 324 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10040.66
07/17/24 12:32:21 (137.17s) | Epoch: 15 | Batch: 325 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10081.43
07/17/24 12:32:22 (137.19s) | Epoch: 15 | Batch: 326 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9649.25
07/17/24 12:32:22 (137.21s) | Epoch: 15 | Batch: 327 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10389.92
07/17/24 12:32:22 (137.22s) | Epoch: 15 | Batch: 328 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9821.31
07/17/24 12:32:22 (137.24s) | Epoch: 15 | Batch: 329 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9942.35
07/17/24 12:32:22 (137.25s) | Epoch: 15 | Batch: 330 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9930.96
07/17/24 12:32:22 (137.27s) | Epoch: 15 | Batch: 331 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11243.34
07/17/24 12:32:22 (137.28s) | Epoch: 15 | Batch: 332 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10224.17
07/17/24 12:32:22 (137.30s) | Epoch: 15 | Batch: 333 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9973.63
07/17/24 12:32:22 (137.32s) | Epoch: 15 | Batch: 334 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10523.63
07/17/24 12:32:22 (137.33s) | Epoch: 15 | Batch: 335 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9660.93
07/17/24 12:32:22 (137.35s) | Epoch: 15 | Batch: 336 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10732.01
07/17/24 12:32:22 (137.37s) | Epoch: 15 | Batch: 337 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10177.62
07/17/24 12:32:22 (137.38s) | Epoch: 15 | Batch: 338 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9970.83
07/17/24 12:32:22 (137.40s) | Epoch: 15 | Batch: 339 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9367.24
07/17/24 12:32:22 (137.42s) | Epoch: 15 | Batch: 340 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9752.87
07/17/24 12:32:22 (137.43s) | Epoch: 15 | Batch: 341 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10061.54
07/17/24 12:32:22 (137.45s) | Epoch: 15 | Batch: 342 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10413.75
07/17/24 12:32:22 (137.47s) | Epoch: 15 | Batch: 343 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10204.03
07/17/24 12:32:22 (137.48s) | Epoch: 15 | Batch: 344 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9816.33
07/17/24 12:32:22 (137.50s) | Epoch: 15 | Batch: 345 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9883.38
07/17/24 12:32:22 (137.51s) | Epoch: 15 | Batch: 346 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10167.48
07/17/24 12:32:22 (137.53s) | Epoch: 15 | Batch: 347 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10113.41
07/17/24 12:32:22 (137.55s) | Epoch: 15 | Batch: 348 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9855.04
07/17/24 12:32:22 (137.56s) | Epoch: 15 | Batch: 349 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9581.98
07/17/24 12:32:22 (137.58s) | Epoch: 15 | Batch: 350 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10135.68
07/17/24 12:32:22 (137.60s) | Epoch: 15 | Batch: 351 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10375.87
07/17/24 12:32:22 (137.62s) | Epoch: 15 | Batch: 352 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10283.25
07/17/24 12:32:22 (137.63s) | Epoch: 15 | Batch: 353 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10250.64
07/17/24 12:32:22 (137.65s) | Epoch: 15 | Batch: 354 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9925.42
07/17/24 12:32:22 (137.67s) | Epoch: 15 | Batch: 355 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10341.07
07/17/24 12:32:22 (137.68s) | Epoch: 15 | Batch: 356 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9993.93
07/17/24 12:32:22 (137.70s) | Epoch: 15 | Batch: 357 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9540.57
07/17/24 12:32:22 (137.72s) | Epoch: 15 | Batch: 358 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10093.47
07/17/24 12:32:22 (137.73s) | Epoch: 15 | Batch: 359 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9994.65
07/17/24 12:32:22 (137.75s) | Epoch: 15 | Batch: 360 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10188.77
07/17/24 12:32:22 (137.76s) | Epoch: 15 | Batch: 361 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9597.24
07/17/24 12:32:22 (137.78s) | Epoch: 15 | Batch: 362 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9804.35
07/17/24 12:32:22 (137.80s) | Epoch: 15 | Batch: 363 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9863.32
07/17/24 12:32:22 (137.82s) | Epoch: 15 | Batch: 364 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9520.33
07/17/24 12:32:22 (137.83s) | Epoch: 15 | Batch: 365 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10507.21
07/17/24 12:32:22 (137.85s) | Epoch: 15 | Batch: 366 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10243.71
07/17/24 12:32:22 (137.87s) | Epoch: 15 | Batch: 367 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10078.89
07/17/24 12:32:22 (137.88s) | Epoch: 15 | Batch: 368 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10126.42
07/17/24 12:32:22 (137.90s) | Epoch: 15 | Batch: 369 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10168.32
07/17/24 12:32:22 (137.91s) | Epoch: 15 | Batch: 370 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10168.71
07/17/24 12:32:22 (137.93s) | Epoch: 15 | Batch: 371 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9941.79
07/17/24 12:32:22 (137.95s) | Epoch: 15 | Batch: 372 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10244.51
07/17/24 12:32:22 (137.96s) | Epoch: 15 | Batch: 373 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10164.21
07/17/24 12:32:22 (137.98s) | Epoch: 15 | Batch: 374 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9952.84
07/17/24 12:32:22 (138.00s) | Epoch: 15 | Batch: 375 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9857.81
07/17/24 12:32:22 (138.01s) | Epoch: 15 | Batch: 376 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10320.04
07/17/24 12:32:22 (138.03s) | Epoch: 15 | Batch: 377 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10325.02
07/17/24 12:32:22 (138.05s) | Epoch: 15 | Batch: 378 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9708.99
07/17/24 12:32:22 (138.07s) | Epoch: 15 | Batch: 379 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10328.03
07/17/24 12:32:22 (138.08s) | Epoch: 15 | Batch: 380 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10476.78
07/17/24 12:32:22 (138.10s) | Epoch: 15 | Batch: 381 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9916.02
07/17/24 12:32:22 (138.11s) | Epoch: 15 | Batch: 382 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10561.97
07/17/24 12:32:22 (138.13s) | Epoch: 15 | Batch: 383 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10106.32
07/17/24 12:32:22 (138.15s) | Epoch: 15 | Batch: 384 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10965.71
07/17/24 12:32:22 (138.16s) | Epoch: 15 | Batch: 385 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10119.47
07/17/24 12:32:22 (138.18s) | Epoch: 15 | Batch: 386 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9719.36
07/17/24 12:32:23 (138.20s) | Epoch: 15 | Batch: 387 (0.007s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9802.31
07/17/24 12:32:23 (138.22s) | Epoch: 15 | Batch: 388 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10004.77
07/17/24 12:32:23 (138.23s) | Epoch: 15 | Batch: 389 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10283.46
07/17/24 12:32:23 (138.25s) | Epoch: 15 | Batch: 390 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9956.52
07/17/24 12:32:23 (138.27s) | Epoch: 15 | Batch: 391 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10075.64
07/17/24 12:32:23 (138.28s) | Epoch: 15 | Batch: 392 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10212.47
07/17/24 12:32:23 (138.30s) | Epoch: 15 | Batch: 393 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9953.10
07/17/24 12:32:23 (138.32s) | Epoch: 15 | Batch: 394 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10101.50
07/17/24 12:32:23 (138.33s) | Epoch: 15 | Batch: 395 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10742.25
07/17/24 12:32:23 (138.35s) | Epoch: 15 | Batch: 396 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10527.44
07/17/24 12:32:23 (138.36s) | Epoch: 15 | Batch: 397 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10204.27
07/17/24 12:32:23 (138.38s) | Epoch: 15 | Batch: 398 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10542.18
07/17/24 12:32:23 (138.40s) | Epoch: 15 | Batch: 399 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10371.98
07/17/24 12:32:23 (138.42s) | Epoch: 15 | Batch: 400 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10278.40
07/17/24 12:32:23 (138.43s) | Epoch: 15 | Batch: 401 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10179.46
07/17/24 12:32:23 (138.45s) | Epoch: 15 | Batch: 402 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10608.31
07/17/24 12:32:23 (138.47s) | Epoch: 15 | Batch: 403 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9970.48
07/17/24 12:32:23 (138.48s) | Epoch: 15 | Batch: 404 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10319.50
07/17/24 12:32:23 (138.50s) | Epoch: 15 | Batch: 405 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9899.48
07/17/24 12:32:23 (138.52s) | Epoch: 15 | Batch: 406 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10091.02
07/17/24 12:32:23 (138.53s) | Epoch: 15 | Batch: 407 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10342.03
07/17/24 12:32:23 (138.55s) | Epoch: 15 | Batch: 408 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9833.68
07/17/24 12:32:23 (138.57s) | Epoch: 15 | Batch: 409 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10045.97
07/17/24 12:32:23 (138.58s) | Epoch: 15 | Batch: 410 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10307.03
07/17/24 12:32:23 (138.60s) | Epoch: 15 | Batch: 411 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9797.20
07/17/24 12:32:23 (138.62s) | Epoch: 15 | Batch: 412 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9710.90
07/17/24 12:32:23 (138.63s) | Epoch: 15 | Batch: 413 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10325.36
07/17/24 12:32:23 (138.65s) | Epoch: 15 | Batch: 414 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10182.51
07/17/24 12:32:23 (138.67s) | Epoch: 15 | Batch: 415 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9691.99
07/17/24 12:32:23 (138.68s) | Epoch: 15 | Batch: 416 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9966.73
07/17/24 12:32:23 (138.70s) | Epoch: 15 | Batch: 417 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9798.60
07/17/24 12:32:23 (138.72s) | Epoch: 15 | Batch: 418 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9774.39
07/17/24 12:32:23 (138.73s) | Epoch: 15 | Batch: 419 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10423.82
07/17/24 12:32:23 (138.75s) | Epoch: 15 | Batch: 420 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10443.73
07/17/24 12:32:23 (138.77s) | Epoch: 15 | Batch: 421 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9964.86
07/17/24 12:32:23 (138.78s) | Epoch: 15 | Batch: 422 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10034.96
07/17/24 12:32:23 (138.80s) | Epoch: 15 | Batch: 423 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10026.60
07/17/24 12:32:23 (138.81s) | Epoch: 15 | Batch: 424 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10221.58
07/17/24 12:32:23 (138.83s) | Epoch: 15 | Batch: 425 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10155.20
07/17/24 12:32:23 (138.85s) | Epoch: 15 | Batch: 426 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10022.79
07/17/24 12:32:23 (138.87s) | Epoch: 15 | Batch: 427 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9809.42
07/17/24 12:32:23 (138.88s) | Epoch: 15 | Batch: 428 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10538.07
07/17/24 12:32:23 (138.90s) | Epoch: 15 | Batch: 429 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9714.95
07/17/24 12:32:23 (138.92s) | Epoch: 15 | Batch: 430 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9908.97
07/17/24 12:32:23 (138.93s) | Epoch: 15 | Batch: 431 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10560.85
07/17/24 12:32:23 (138.95s) | Epoch: 15 | Batch: 432 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10120.56
07/17/24 12:32:23 (138.97s) | Epoch: 15 | Batch: 433 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9720.62
07/17/24 12:32:23 (138.98s) | Epoch: 15 | Batch: 434 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10173.17
07/17/24 12:32:23 (139.00s) | Epoch: 15 | Batch: 435 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10368.68
07/17/24 12:32:23 (139.02s) | Epoch: 15 | Batch: 436 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9873.77
07/17/24 12:32:23 (139.03s) | Epoch: 15 | Batch: 437 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9959.84
07/17/24 12:32:23 (139.05s) | Epoch: 15 | Batch: 438 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10344.48
07/17/24 12:32:23 (139.06s) | Epoch: 15 | Batch: 439 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10072.18
07/17/24 12:32:23 (139.08s) | Epoch: 15 | Batch: 440 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10066.67
07/17/24 12:32:23 (139.10s) | Epoch: 15 | Batch: 441 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9236.88
07/17/24 12:32:23 (139.11s) | Epoch: 15 | Batch: 442 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10004.48
07/17/24 12:32:23 (139.13s) | Epoch: 15 | Batch: 443 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9663.05
07/17/24 12:32:23 (139.15s) | Epoch: 15 | Batch: 444 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9500.52
07/17/24 12:32:23 (139.17s) | Epoch: 15 | Batch: 445 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9681.70
07/17/24 12:32:23 (139.18s) | Epoch: 15 | Batch: 446 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9598.04
07/17/24 12:32:24 (139.20s) | Epoch: 15 | Batch: 447 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10325.85
07/17/24 12:32:24 (139.22s) | Epoch: 15 | Batch: 448 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10135.19
07/17/24 12:32:24 (139.23s) | Epoch: 15 | Batch: 449 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10297.93
07/17/24 12:32:24 (139.25s) | Epoch: 15 | Batch: 450 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10010.48
07/17/24 12:32:24 (139.27s) | Epoch: 15 | Batch: 451 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9843.79
07/17/24 12:32:24 (139.28s) | Epoch: 15 | Batch: 452 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9997.84
07/17/24 12:32:24 (139.30s) | Epoch: 15 | Batch: 453 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10122.82
07/17/24 12:32:24 (139.32s) | Epoch: 15 | Batch: 454 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9711.01
07/17/24 12:32:24 (139.33s) | Epoch: 15 | Batch: 455 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9729.63
07/17/24 12:32:24 (139.35s) | Epoch: 15 | Batch: 456 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9888.00
07/17/24 12:32:24 (139.37s) | Epoch: 15 | Batch: 457 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9976.40
07/17/24 12:32:24 (139.38s) | Epoch: 15 | Batch: 458 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9986.16
07/17/24 12:32:24 (139.40s) | Epoch: 15 | Batch: 459 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9779.59
07/17/24 12:32:24 (139.42s) | Epoch: 15 | Batch: 460 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9439.10
07/17/24 12:32:24 (139.43s) | Epoch: 15 | Batch: 461 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10159.26
07/17/24 12:32:24 (139.45s) | Epoch: 15 | Batch: 462 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10193.72
07/17/24 12:32:24 (139.47s) | Epoch: 15 | Batch: 463 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10295.69
07/17/24 12:32:24 (139.48s) | Epoch: 15 | Batch: 464 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9587.84
07/17/24 12:32:24 (139.50s) | Epoch: 15 | Batch: 465 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10640.36
07/17/24 12:32:24 (139.52s) | Epoch: 15 | Batch: 466 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10248.61
07/17/24 12:32:24 (139.53s) | Epoch: 15 | Batch: 467 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9727.42
07/17/24 12:32:24 (139.55s) | Epoch: 15 | Batch: 468 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9746.98
07/17/24 12:32:24 (139.56s) | Epoch: 15 | Batch: 469 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10016.93
07/17/24 12:32:24 (139.58s) | Epoch: 15 | Batch: 470 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10834.04
07/17/24 12:32:24 (139.60s) | Epoch: 15 | Batch: 471 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10171.31
07/17/24 12:32:24 (139.61s) | Epoch: 15 | Batch: 472 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10382.71
07/17/24 12:32:24 (139.63s) | Epoch: 15 | Batch: 473 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9806.96
07/17/24 12:32:24 (139.65s) | Epoch: 15 | Batch: 474 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10218.56
07/17/24 12:32:24 (139.67s) | Epoch: 15 | Batch: 475 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9727.05
07/17/24 12:32:24 (139.68s) | Epoch: 15 | Batch: 476 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10412.95
07/17/24 12:32:24 (139.70s) | Epoch: 15 | Batch: 477 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10584.88
07/17/24 12:32:24 (139.71s) | Epoch: 15 | Batch: 478 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10216.65
07/17/24 12:32:24 (139.73s) | Epoch: 15 | Batch: 479 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10058.50
07/17/24 12:32:25 VALIDATION (Epoch 15/35) | LR: 0.001 | KL Weight: 0.1 | Loss: 10108.03 -----------
07/17/24 12:32:25 (141.14s) | Epoch: 16 | Batch: 0 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9760.57
07/17/24 12:32:25 (141.16s) | Epoch: 16 | Batch: 1 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9932.80
07/17/24 12:32:25 (141.17s) | Epoch: 16 | Batch: 2 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9064.59
07/17/24 12:32:26 (141.19s) | Epoch: 16 | Batch: 3 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10263.55
07/17/24 12:32:26 (141.21s) | Epoch: 16 | Batch: 4 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10032.22
07/17/24 12:32:26 (141.23s) | Epoch: 16 | Batch: 5 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10437.28
07/17/24 12:32:26 (141.24s) | Epoch: 16 | Batch: 6 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9655.72
07/17/24 12:32:26 (141.26s) | Epoch: 16 | Batch: 7 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10374.12
07/17/24 12:32:26 (141.27s) | Epoch: 16 | Batch: 8 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9826.61
07/17/24 12:32:26 (141.29s) | Epoch: 16 | Batch: 9 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10213.54
07/17/24 12:32:26 (141.31s) | Epoch: 16 | Batch: 10 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10749.30
07/17/24 12:32:26 (141.32s) | Epoch: 16 | Batch: 11 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9659.03
07/17/24 12:32:26 (141.34s) | Epoch: 16 | Batch: 12 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10258.30
07/17/24 12:32:26 (141.35s) | Epoch: 16 | Batch: 13 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9865.63
07/17/24 12:32:26 (141.37s) | Epoch: 16 | Batch: 14 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9667.78
07/17/24 12:32:26 (141.39s) | Epoch: 16 | Batch: 15 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9914.92
07/17/24 12:32:26 (141.40s) | Epoch: 16 | Batch: 16 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9956.79
07/17/24 12:32:26 (141.42s) | Epoch: 16 | Batch: 17 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9986.65
07/17/24 12:32:26 (141.43s) | Epoch: 16 | Batch: 18 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10498.24
07/17/24 12:32:26 (141.45s) | Epoch: 16 | Batch: 19 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10279.97
07/17/24 12:32:26 (141.46s) | Epoch: 16 | Batch: 20 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10346.27
07/17/24 12:32:26 (141.48s) | Epoch: 16 | Batch: 21 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9608.51
07/17/24 12:32:26 (141.50s) | Epoch: 16 | Batch: 22 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9934.76
07/17/24 12:32:26 (141.52s) | Epoch: 16 | Batch: 23 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10510.77
07/17/24 12:32:26 (141.53s) | Epoch: 16 | Batch: 24 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9545.61
07/17/24 12:32:26 (141.55s) | Epoch: 16 | Batch: 25 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10289.30
07/17/24 12:32:26 (141.57s) | Epoch: 16 | Batch: 26 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9984.79
07/17/24 12:32:26 (141.58s) | Epoch: 16 | Batch: 27 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10190.96
07/17/24 12:32:26 (141.60s) | Epoch: 16 | Batch: 28 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9945.86
07/17/24 12:32:26 (141.62s) | Epoch: 16 | Batch: 29 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10305.76
